alert_id,root_cause_cluster_id,repo_name,pr_number,rule_id,file_path,start_line
qalert-9148182252f7257f87d92dd3,rccluster-151b91f79b4064616cc4,stanford-crfm/levanter,1098,py/unused-local-variable,src/levanter/inference/jit_scheduler.py,187
qalert-91df5f2f854d5a11965e1a17,rccluster-a05a80d059a026eef47c,microsoft/typespec,7426,java/unused-parameter,packages/http-client-java/generator/http-client-generator-core/src/main/java/com/microsoft/typespec/http/client/generator/core/template/ClientMethodTemplate.java,969
qalert-921bd8bd1f53a2bb59e310fd,rccluster-84b8ccd42469eacd4aa0,microsoft/typespec,7426,java/deprecated-call,packages/http-client-java/generator/http-client-generator-core/src/main/java/com/microsoft/typespec/http/client/generator/core/customization/ClassCustomization.java,284
qalert-92471484f575103787602c5f,rccluster-63a9fc81d97acb06b9f4,microsoft/typespec,7426,java/useless-tostring-call,packages/http-client-java/generator/http-client-generator-core/src/main/java/com/microsoft/typespec/http/client/generator/core/customization/CodeCustomization.java,24
qalert-924db65c8ef27541014b01c8,rccluster-cb8ee0a0c2bcc37d7251,different-ai/note-companion,297,js/unused-local-variable,packages/plugin/views/ai-chat/tool-handlers/search-rename-handler.tsx,1
qalert-928dbebb2e3a9962785f29ad,rccluster-fbf942d6bbcc48cea487,crewAIInc/crewAI,1892,py/unused-import,src/crewai/flow/persistence/decorators.py,26
qalert-92d484fd66afac23dce95a81,rccluster-71d9667a292e53e97bec,cartography-cncf/cartography,1619,py/import-and-import-from,tests/integration/cartography/intel/aws/test_sqs.py,4
qalert-9360e3531e852cd1b1787e08,rccluster-df7d370cf132e3979a90,ryokun6/ryos,195,js/unused-local-variable,api/chat-rooms.js,117
qalert-93643af2cf54ebb8986b1f27,rccluster-f504dbcb0461eb638a80,oraios/serena,286,py/unused-import,src/solidlsp/language_servers/intelephense.py,9
qalert-9423d9460abc93802dee06ff,rccluster-84b8ccd42469eacd4aa0,microsoft/typespec,7426,java/deprecated-call,packages/http-client-java/generator/http-client-generator-core/src/main/java/com/microsoft/typespec/http/client/generator/core/customization/PropertyCustomization.java,79
qalert-943e2617ad26ba7926fbcb5b,rccluster-e009e4f8ce119200a158,mendableai/firecrawl,1413,js/unused-local-variable,apps/api/src/services/queue-jobs.ts,5
qalert-949ec37e7db58971cf96754e,rccluster-214085a046cf13580237,iterative/datachain,1215,py/import-and-import-from,tests/unit/lib/test_partition_by.py,6
qalert-95123dbb40478e931677789b,rccluster-b443e1166edb5f4f11d2,microsoft/RD-Agent,975,py/unused-local-variable,rdagent/scenarios/data_science/proposal/exp_gen/proposal.py,1053
qalert-95379c9fcbf03c466fad7215,rccluster-02b50ca330f83031e263,CapSoftware/Cap,567,js/unused-local-variable,apps/web/app/api/upload/[...route]/multipart.ts,17
qalert-956cd4e6f15c2ad80b79f3de,rccluster-20824d112f87058a9a9c,getsentry/sentry,93709,py/uninitialized-local-variable,src/sentry/incidents/metric_alert_detector.py,125
qalert-959c3f9665c45154235b6332,rccluster-84b8ccd42469eacd4aa0,microsoft/typespec,7426,java/deprecated-call,packages/http-client-java/generator/http-client-generator-core/src/main/java/com/microsoft/typespec/http/client/generator/core/customization/ClassCustomization.java,472
qalert-95d0f55c4628916997113bc1,rccluster-a7bcd19ab4a0c9665137,colinhacks/zod,4915,js/unused-local-variable,packages/docs/app/(doc)/[[...slug]]/page.tsx,20
qalert-9616aace4373113f87589a8c,rccluster-c120041e5d2f74f7a42b,CapSoftware/Cap,567,js/unused-local-variable,apps/web/app/api/upload/[...route]/signed.ts,20
qalert-96a38b02bd4b120b21a36677,rccluster-5d9aef1cc7c9513932af,stanford-crfm/levanter,1023,py/unused-local-variable,src/levanter/layers/attention.py,1432
qalert-96af7d0aed5ba7adc5861ffe,rccluster-2ed71b80e26adc1db5ff,Helicone/helicone,3882,js/unused-local-variable,web/pages/onboarding/index.tsx,21
qalert-978fb1aaaf847bbde9f7286b,rccluster-d8c709ef6219514ce854,getsentry/sentry,93709,py/cyclic-import,src/sentry/incidents/metric_alert_detector.py,10
qalert-97ae1681f9cd9d16c7b09581,rccluster-20260f7375d2aa45bf44,haydenbleasel/kibo,168,js/unused-local-variable,apps/docs/examples/combobox-create-new.tsx,3
qalert-97fad2e337ee93924c63427b,rccluster-e28faf82ca011d69a5b7,nrwl/nx,31621,js/unused-local-variable,nx-dev/nx-dev/pages/enterprise/security.tsx,3
qalert-987f05670ddf32780623c7ce,rccluster-5eb1e7979705ab7101e0,crewAIInc/crewAI,1937,py/unused-local-variable,tests/crew_test.py,2207
qalert-98c6cf49c3bdc0439869a580,rccluster-84b8ccd42469eacd4aa0,microsoft/typespec,7426,java/deprecated-call,packages/http-client-java/generator/http-client-generator-core/src/main/java/com/microsoft/typespec/http/client/generator/core/customization/ClassCustomization.java,226
qalert-98d34a9c4d8fd0588f22cf18,rccluster-c4172751de38c202fd0a,unsend-dev/unsend,164,js/unused-local-variable,apps/web/src/server/public-api/api/contacts/add-contact.ts,3
qalert-9979c09fd05b732bfa9533cf,rccluster-dd496ef0d1e7fac95de8,willccbb/verifiers,161,py/catch-base-exception,environments/toxicity_explanation/toxicity_explanation.py,132
qalert-999941309d9d84d6deb9eaaa,rccluster-b58554e4e4d0b2504c69,featureform/enrichmcp,63,py/unused-local-variable,src/enrichmcp/sqlalchemy/auto.py,77
qalert-9a62747f45699aed8e34391e,rccluster-667df2d0754b6720dfaf,microsoft/vscode,250672,js/unused-local-variable,src/vs/workbench/contrib/chat/browser/actions/promptActions/dialogs/askToSelectPrompt/utils/attachInstructions.ts,12
qalert-9a864b47ae7d2d7b18ae9503,rccluster-169a531566ae7c745e3a,airbytehq/airbyte,56432,py/unused-import,airbyte-integrations/connectors/source-box-data-extract/source_box_data_extract/box_api.py,6
qalert-9a9b40d009407cd97ca83d84,rccluster-88a5308b0e4293a04143,nrwl/nx,31621,js/unused-local-variable,packages/webpack/src/executors/webpack/webpack.impl.ts,30
qalert-9abf584614579f2f8e684fa4,rccluster-3a2cbcf9125ba2eacc2e,microsoft/ApplicationInsights-JS,2583,js/unused-local-variable,AISKU/Tests/Unit/src/IAnalyticsConfig.Tests.ts,3
qalert-9b4cccab77c755c0bef501c0,rccluster-1028aadfa933095ca905,thirdweb-dev/js,7532,js/useless-assignment-to-local,packages/thirdweb/src/wallets/wallet-connect/controller.ts,263
qalert-9c225cab644e1085e6e17c53,rccluster-bf17614d08e1a2476e2d,pdfme/pdfme,1059,js/redundant-assignment,packages/pdf-lib/src/api/svg.ts,542
qalert-9c52ebf4663516d209fd7a7d,rccluster-b26f8523be2cd24820f7,miurla/morphic,531,js/unused-local-variable,components/inspector/inspector-panel.tsx,8
qalert-9c7dd2489653bdba5189cbda,rccluster-3a2cbcf9125ba2eacc2e,microsoft/ApplicationInsights-JS,2583,js/unused-local-variable,AISKU/Tests/Unit/src/IAnalyticsConfig.Tests.ts,1
qalert-9cda037c36eb2aa72a5280b5,rccluster-74f313e30ab63bae8f2a,airbytehq/airbyte,56432,py/unused-import,airbyte-integrations/connectors/source-box-data-extract/source_box_data_extract/source.py,12
qalert-9d2cff9f6c983a5ec73f216a,rccluster-976bf5893dce06dafe1f,apache/pinot,16030,java/uncaught-number-format-exception,pinot-common/src/main/java/org/apache/pinot/common/utils/LLCSegmentName.java,80
qalert-9d4a1cddfd7e362dc372aa6e,rccluster-e9b212549907727cfdc2,mendableai/firecrawl,1676,js/unreachable-statement,apps/api/src/scraper/WebScraper/crawler.ts,461
qalert-9d865d96837a1c2963a861ef,rccluster-3b2c1c1890498dab2bf7,BeehiveInnovations/zen-mcp-server,95,py/multiple-definition,tools/shared/base_tool.py,193
qalert-9d942cf03fd53eea218ea3b1,rccluster-10f751f4b3b869670ecc,nrwl/nx,31621,js/unused-local-variable,packages/rspack/src/executors/module-federation-dev-server/module-federation-dev-server.impl.ts,35
qalert-9db85bbc14f685d2a63d0bee,rccluster-2a128fd923667744f4f7,mendableai/firecrawl,1714,js/useless-assignment-to-local,apps/api/src/controllers/v1/search.ts,343
qalert-9e15ed31fd679eb58617b81b,rccluster-76ee4701a764b7ebf4ec,SimonHalvdansson/Harmonic-HN,220,java/uncaught-number-format-exception,app/src/main/java/com/simon/harmonichackernews/utils/Utils.java,237
qalert-9e58a62621b664fd681615a0,rccluster-b2e1c2b7e798b8f007ec,OneKeyHQ/app-monorepo,6756,js/unused-local-variable,packages/kit/src/views/AddressBook/components/CreateOrEditContent.tsx,31
qalert-9ecb4b4956dbf6eebe6cfd1a,rccluster-d436c7eb52128a026a20,airbytehq/airbyte,52663,py/file-not-closed,airbyte-ci/connectors/base_images/base_images/commands.py,158
qalert-9f2851b116c1d16e51e55cf1,rccluster-cccb8526c3c75039eaa7,different-ai/note-companion,331,js/unused-local-variable,packages/web/app/dashboard/sync/actions.ts,55
qalert-9f35912956c20dedc8026ee1,rccluster-84b8ccd42469eacd4aa0,microsoft/typespec,7426,java/deprecated-call,packages/http-client-java/generator/http-client-generator-core/src/main/java/com/microsoft/typespec/http/client/generator/core/customization/implementation/Utils.java,190
qalert-9f6ace1b11cf766e9c49ff97,rccluster-f504dbcb0461eb638a80,oraios/serena,286,py/unused-import,src/solidlsp/language_servers/clangd_language_server.py,14
qalert-a13103bf91723b773755fbbd,rccluster-966d315e4762fa71c63e,CapSoftware/Cap,567,js/unused-local-variable,apps/desktop/src/routes/(window-chrome)/upgrade.tsx,13
qalert-a16a8e440e52e36dafa3db25,rccluster-527a7ebdeaf8ecfc6949,onetimesecret/onetimesecret,1538,rb/useless-assignment-to-local,spec/unit/onetime/refinements/then_with_diff_spec.rb,492
qalert-a1994e6fe5cd6bab7d26be60,rccluster-f504dbcb0461eb638a80,oraios/serena,286,py/unused-local-variable,src/solidlsp/language_servers/dart_language_server.py,33
qalert-a1d1f26d79c8fe23023a18b8,rccluster-72eba0547da4775dad70,stanford-crfm/levanter,1018,py/multiple-definition,src/levanter/layers/attention.py,1423
qalert-a1df958d0cb9ade0bf00cc54,rccluster-b58554e4e4d0b2504c69,featureform/enrichmcp,63,py/unused-local-variable,src/enrichmcp/sqlalchemy/auto.py,65
qalert-a21c5a8c844a5ef2d0e63e15,rccluster-83db80e9eb4e59f739ec,different-ai/note-companion,300,js/unused-local-variable,packages/plugin/views/assistant/ai-chat/audio-recorder.tsx,3
qalert-a2ad765ad6ca2e7f8fc62d28,rccluster-a05a80d059a026eef47c,microsoft/typespec,7426,java/unused-parameter,packages/http-client-java/generator/http-client-generator-core/src/main/java/com/microsoft/typespec/http/client/generator/core/template/ClientMethodTemplate.java,1020
qalert-a353502f6358fa84812e82cc,rccluster-84b8ccd42469eacd4aa0,microsoft/typespec,7426,java/deprecated-call,packages/http-client-java/generator/http-client-generator-core/src/main/java/com/microsoft/typespec/http/client/generator/core/customization/ClassCustomization.java,121
qalert-a3ac4ebec910125897db4d3c,rccluster-24bea543669103685544,keephq/keep,5101,py/unused-local-variable,tests/test_workflow_severity_comparisons.py,194
qalert-a3d847dd99bd10c334a85772,rccluster-84b8ccd42469eacd4aa0,microsoft/typespec,7426,java/deprecated-call,packages/http-client-java/generator/http-client-generator-core/src/main/java/com/microsoft/typespec/http/client/generator/core/customization/ConstantCustomization.java,63
qalert-a4133b9bd3f9e2d135d428ae,rccluster-b8ec17a3dbc98742e165,CapSoftware/Cap,567,js/unused-local-variable,apps/desktop/src/components/SignInButton.tsx,11
qalert-a44eefbbf3867788d5fcbf1a,rccluster-778e45b31d2d6eec0447,robinkarlberg/transfer.zip-web,39,js/unused-local-variable,next/src/app/api/download/[secretCode]/downloaded/route.js,3
qalert-a464921602590887e6ffd606,rccluster-11bb7e5fdd5b60af249e,CapSoftware/Cap,567,js/unused-local-variable,apps/web/app/s/[videoId]/_components/ShareVideo.tsx,841
qalert-a581a3acd32222a39192fb7a,rccluster-f7b342b341016f2db787,OpenHFT/Chronicle-Wire,1061,java/unknown-javadoc-parameter,src/main/java/net/openhft/chronicle/wire/WireIn.java,243
qalert-a73358c299e1f4dfa5a53438,rccluster-5b994b7d5981e6103253,SimonHalvdansson/Harmonic-HN,216,java/dereferenced-value-may-be-null,app/src/main/java/com/simon/harmonichackernews/CommentsFragment.java,1705
qalert-a73d8b0ebdd2183ba9781a54,rccluster-07412c67d2c3beb23667,axinc-ai/ailia-models,1704,py/redundant-assignment,face_recognition/6d_repnet_360/utils_6d_repnet_360/functions.py,146
qalert-a75eccde4a3a36f720e40ab5,rccluster-20a9a39b38acfffb01ca,mfts/papermark,1762,js/unused-local-variable,components/visitors/dataroom-visitors-table.tsx,12
qalert-a76d2fadc9cefba23539cef1,rccluster-84b8ccd42469eacd4aa0,microsoft/typespec,7426,java/deprecated-call,packages/http-client-java/generator/http-client-generator-core/src/main/java/com/microsoft/typespec/http/client/generator/core/customization/ConstantCustomization.java,119
qalert-a7d4672e45de3e1abe426c74,rccluster-ed2f7b8f83961ec7d42a,mendableai/firecrawl,1893,js/unused-local-variable,apps/js-sdk/firecrawl/src/__tests__/v1/unit/monitor-job-status-retry.test.ts,28
qalert-a846246891dd427d04b6f88a,rccluster-2ac5418a01e7ca4792fa,lingodotdev/lingo.dev,739,js/unused-local-variable,packages/cli/src/cli/cmd/may-the-fourth.ts,6
qalert-a86a50cd2e42b5d3d8f886ce,rccluster-6b81fac0baa8d9869b08,dagster-io/dagster,30864,py/import-and-import-from,examples/docs_snippets/docs_snippets/concepts/ops_jobs_graphs/op_hooks.py,8
qalert-a87403c85c7fb87da96b094d,rccluster-a16efaab49bad2455970,crewAIInc/crewAI,2552,py/unused-import,tests/cli/test_constants.py,1
qalert-a87b789f2219cc4f0add33fe,rccluster-1f8a2cedf5d51104b2a5,mrwadams/stride-gpt,72,py/multiple-definition,main.py,798
qalert-a898a4708a9a83a489630ada,rccluster-70e07a2887d066741d6c,pdfme/pdfme,764,js/unused-local-variable,packages/schemas/__tests__/utils.test.ts,3
qalert-a8bbeac7ef2a11fdee56187d,rccluster-a6f638585dd8c4a54086,langflow-ai/langflow,8870,py/unused-local-variable,src/backend/base/langflow/cli/commands.py,448
qalert-aa2d6f16a6ef398669d2f534,rccluster-49a5413af5611f38cf78,elizaOS/eliza,5565,js/unused-local-variable,packages/cli/tests/integration/plugin-test-isolation.test.ts,2
qalert-aa5443445258b24029082f13,rccluster-56e2eecd350cb12f43e5,BeehiveInnovations/zen-mcp-server,95,py/inheritance/signature-mismatch,tools/workflow/base.py,387
qalert-aa5bbeff5a40c05441c99cd5,rccluster-93b5fbef7dfa34cf01b7,OpenPipe/ART,161,py/unused-import,dev/tau-bench/run_rl.py,6
qalert-ab48f3f25886649689a5bbd6,rccluster-c120041e5d2f74f7a42b,CapSoftware/Cap,567,js/unused-local-variable,apps/web/app/api/upload/[...route]/signed.ts,11
qalert-abae6512bdf760641c121584,rccluster-9bf17e0c7a128d837a26,Skyvern-AI/skyvern,2435,py/cyclic-import,skyvern/forge/sdk/executor/async_executor.py,15
qalert-ac074bafa86f0dc427cb05f5,rccluster-f792c5691a26c343dfc3,maybe-finance/maybe,2389,rb/useless-assignment-to-local,test/system/settings/api_keys_test.rb,54
qalert-ac59c1557eacdeccef79e4e8,rccluster-84b8ccd42469eacd4aa0,microsoft/typespec,7426,java/deprecated-call,packages/http-client-java/generator/http-client-generator-core/src/main/java/com/microsoft/typespec/http/client/generator/core/customization/ConstantCustomization.java,118
qalert-aca641f99bd0d1a0876e77c1,rccluster-9b814f6e9b77c61e1730,datopian/portaljs,1396,js/unused-local-variable,site/pages/partners.tsx,74
qalert-ad136e4eceb98e3c6d85830c,rccluster-baad56f744bbcae1dee2,github-copilot-resources/copilot-metrics-viewer,226,js/unused-local-variable,e2e-tests/github-tab.spec.ts,2
qalert-ad4ee4c1e1182b20b3787e0c,rccluster-b26f8523be2cd24820f7,miurla/morphic,531,js/unused-local-variable,components/inspector/inspector-panel.tsx,5
qalert-adb8c6afa530c18f6ca74a20,rccluster-7d206bb9a6bdd7523710,Kiln-AI/Kiln,361,py/unused-import,libs/core/kiln_ai/adapters/model_adapters/base_adapter.py,6
qalert-adc4c5f5702f4ab9f5e7bf66,rccluster-84b8ccd42469eacd4aa0,microsoft/typespec,7426,java/deprecated-call,packages/http-client-java/generator/http-client-generator-core/src/main/java/com/microsoft/typespec/http/client/generator/core/customization/PropertyCustomization.java,157
qalert-adfa0026b4653a77ec18979e,rccluster-8850d2f10c8b3234819d,567-labs/instructor,1555,py/unused-local-variable,tests/llm/test_vertexai/test_deprecated_async.py,19
qalert-ae1faf8bbe5fa2234935f64d,rccluster-84b8ccd42469eacd4aa0,microsoft/typespec,7426,java/deprecated-call,packages/http-client-java/generator/http-client-generator-core/src/main/java/com/microsoft/typespec/http/client/generator/core/customization/implementation/Utils.java,425
qalert-af1101b2ada268555174cd3a,rccluster-52417a63132a640fafd4,onetimesecret/onetimesecret,1538,rb/useless-assignment-to-local,apps/api/v1/utils.rb,73
qalert-af5385ea4b4a21fdd00004b0,rccluster-d4bcf049622d96ebcd07,keephq/keep,5015,py/unused-import,tests/test_smtp_provider.py,6
qalert-af825284c6b8538240f03506,rccluster-405b90bf7d928b38532c,onlook-dev/onlook,2088,js/unused-local-variable,apps/web/client/src/app/project/[id]/_components/editor-bar/panels/typography.tsx,37
qalert-b00246658d5458551f60709a,rccluster-ee1b859966f5052ad27e,dust-tt/dust,10572,js/trivial-conditional,front/components/app/blocks/DataSource.tsx,421
qalert-b08b7f1e89df7e7c193f973a,rccluster-84b8ccd42469eacd4aa0,microsoft/typespec,7426,java/deprecated-call,packages/http-client-java/generator/http-client-generator-core/src/main/java/com/microsoft/typespec/http/client/generator/core/customization/implementation/Utils.java,307
qalert-b08d28db0b6e5ab9bccbb3d5,rccluster-83c286e839edda51fa8f,microsoft/ApplicationInsights-JS,2595,js/automatic-semicolon-insertion,extensions/applicationinsights-dependencies-js/Tests/Unit/src/ajax.tests.ts,139
qalert-b0f513c178326500b5916bc9,rccluster-b00a4caceeaa9fc8f72f,imbhargav5/rooks,1798,js/unused-local-variable,packages/rooks/src/__tests__/useWebLocksApi.spec.tsx,348
qalert-b16dfcf9efed962ef4720f2c,rccluster-84b8ccd42469eacd4aa0,microsoft/typespec,7426,java/deprecated-call,packages/http-client-java/generator/http-client-generator-core/src/main/java/com/microsoft/typespec/http/client/generator/core/customization/PropertyCustomization.java,68
qalert-b1ac49644c9e6469a83a3863,rccluster-d49cd6ccdfcf6049349d,getsentry/sentry,95658,py/cyclic-import,src/sentry/integrations/github/tasks/link_all_repos.py,21
qalert-b1bc722c2b6d01a3db0f9657,rccluster-b8ec17a3dbc98742e165,CapSoftware/Cap,567,js/unused-local-variable,apps/desktop/src/components/SignInButton.tsx,5
qalert-b2970b5247eba4a8a86baeda,rccluster-21fb698b8728966835e9,mendableai/firecrawl,1851,js/automatic-semicolon-insertion,apps/api/src/controllers/v2/crawl-status.ts,360
qalert-b2a4352e3264b45717a109ad,rccluster-c4172751de38c202fd0a,unsend-dev/unsend,164,js/unused-local-variable,apps/web/src/server/public-api/api/emails/get-email.ts,3
qalert-b2d626f99e0467c8fce8cfe6,rccluster-302a1b104d201c23718c,microsoft/RD-Agent,975,py/unused-local-variable,rdagent/scenarios/data_science/proposal/exp_gen/proposal.py,1129
qalert-b2e7474c55b6d90650cc049a,rccluster-12ede7e31a3d5818d112,BerriAI/litellm,12551,py/import-and-import-from,tests/test_litellm/llms/moonshot/test_moonshot_chat_transformation.py,17
qalert-b369fffe9bd0dfed64023668,rccluster-f132bb9e566178a30f82,jina-ai/node-DeepResearch,4,js/unused-local-variable,src/agent.ts,11
qalert-b385916e5cef943cbdf4150e,rccluster-3b2cc931c08c3a5fead8,BeehiveInnovations/zen-mcp-server,95,py/repeated-import,tools/shared/base_tool.py,331
qalert-b3a4686021de468cec18c5cb,rccluster-676f93107e592e883d81,crewAIInc/crewAI,1820,py/unused-import,src/crewai/tools/agent_tools/base_agent_tools.py,2
qalert-b3aeab13cf44ba6a5b9db997,rccluster-faa74acf34f8be6123d6,ryokun6/ryos,131,js/unused-local-variable,api/chat-rooms.js,1680
qalert-b41a3c0a32b462d3617a5987,rccluster-13aca7f93fc27a24c916,getsentry/sentry,93304,py/cyclic-import,src/sentry/integrations/source_code_management/commit_context.py,34
qalert-b43d7efa00137e02bf4b2fb2,rccluster-523b237ea8aff79b10f4,CapSoftware/Cap,575,js/unused-local-variable,apps/desktop/src/routes/editor/Timeline/ClipTrack.tsx,158
qalert-b47ba5cb0073f960fb05052c,rccluster-275ce25e19d8111d4950,novuhq/novu,8584,js/unused-local-variable,apps/api/src/app/inbox/usecases/get-inbox-preferences/get-inbox-preferences.spec.ts,18
qalert-b49a870afe530d5ac41a1447,rccluster-1f8a2cedf5d51104b2a5,mrwadams/stride-gpt,72,py/multiple-definition,main.py,643
qalert-b595439d1648ce5e0383644c,rccluster-038e9a74362ced7dbd55,different-ai/note-companion,331,js/unused-local-variable,packages/mobile/app/(tabs)/sync.tsx,3
qalert-b59ee0932a498bba01bcdb73,rccluster-84b8ccd42469eacd4aa0,microsoft/typespec,7426,java/deprecated-call,packages/http-client-java/generator/http-client-generator-core/src/main/java/com/microsoft/typespec/http/client/generator/core/customization/ConstantCustomization.java,112
qalert-b62c00d66e36f8c627fd1aab,rccluster-1ddfb088d1b69f358c05,elizaOS/eliza,5565,js/unused-local-variable,packages/cli/tests/commands/tee.test.ts,1
qalert-b65fda94a64125d7d18fe036,rccluster-2ba1d1b35e6bd1e27725,Deepractice/PromptX,130,js/unused-local-variable,src/lib/core/pouch/commands/RememberCommand.js,6
qalert-b677f807c53997cc14fbd323,rccluster-f504dbcb0461eb638a80,oraios/serena,286,py/unused-import,src/solidlsp/language_servers/typescript_language_server.py,25
qalert-b690829fdbb59285aa0e01a2,rccluster-21e83f471fc50e560947,pdfme/pdfme,1059,js/automatic-semicolon-insertion,packages/pdf-lib/src/api/svg.ts,898
qalert-b6a0ddc9d144d9dd3d72b384,rccluster-585be48d82d9b6bcb459,liam-hq/liam,1163,js/unused-local-variable,frontend/apps/app/features/projects/pages/KnowledgeSuggestionDetailPage/KnowledgeSuggestionDetailPage.tsx,3
qalert-b6d68d55f67818d2a7e77f95,rccluster-f191fc0299a83416166c,linux-do/cdk,58,js/useless-assignment-to-local,frontend/hooks/use-file-upload.ts,93
qalert-b7144115ba9741200da4e9e0,rccluster-997be81cc0ee50dece55,formbricks/formbricks,5819,js/unused-local-variable,apps/web/modules/survey/editor/components/question-card.test.tsx,3
qalert-b741602a7b84f3c717e264bf,rccluster-9e4de479d011cb138260,airbytehq/airbyte,56389,py/file-not-closed,airbyte-integrations/connectors/destination-glassflow/integration_tests/integration_test.py,74
qalert-b754669ceda9731ef5bdb667,rccluster-9738151c959887835c34,robinkarlberg/transfer.zip-web,39,js/unused-local-variable,next/src/app/(app)/app/(index)/branding/BrandProfileEditor.js,39
qalert-b76597c2fcdc1c19dccb1ad6,rccluster-5c3335fca4a7aaf31ec6,rsyslog/rsyslog,5665,cpp/implicit-function-declaration,plugins/fmpcre/fmpcre.c,79
qalert-b76eecd7b40654d08515884f,rccluster-5dadc583cef1f7ca0b2a,openai/openai-agents-python,729,py/unsafe-cyclic-import,src/agents/tracing/setup.py,13
qalert-b7e1edd30a8f01919505d0bc,rccluster-3b2cc931c08c3a5fead8,BeehiveInnovations/zen-mcp-server,95,py/repeated-import,tools/shared/base_tool.py,339
qalert-b8d4d12bde79e38245573b70,rccluster-1fa44ce1f60290f596ba,prebid/Prebid.js,13167,js/automatic-semicolon-insertion,modules/intentIqAnalyticsAdapter.js,163
qalert-b903b160685d11009de657b2,rccluster-239281e9b0aa3ea46ada,AgentOps-AI/agentops,650,py/unused-import,examples/anthropic_examples/anthropic-example-sync.py,26
qalert-b92d569ef9319014a008686d,rccluster-3b2f2ea3732334c063e3,bytebot-ai/bytebot,51,js/unused-local-variable,packages/bytebot-agent/src/agent/agent.processor.ts,25
qalert-b9e1e15f64188451c6175625,rccluster-93d8beeac752ceb6ae33,crewAIInc/crewAI,2594,py/unused-import,tests/crew_test.py,23
qalert-b9f408e1b80987c6d0dbd383,rccluster-1370a96abd97d063a696,axinc-ai/ailia-models,1704,py/unreachable-statement,face_recognition/6d_repnet_360/6d_repnet_360.py,148
qalert-ba13c3d39c2ea90f58ba48f6,rccluster-b6f35ec20a4cbd4af3db,onetimesecret/onetimesecret,1538,rb/useless-assignment-to-local,spec/unit/apps/web/frontend/views/base_json_spec.rb,118
qalert-ba25a6420ce3a2c4a89f8d6c,rccluster-33ebb4e4319a6f1ee5a5,sam-goodwin/alchemy,251,js/trivial-conditional,alchemy/test/stripe/promotion-code.test.ts,77
qalert-ba3268f8da0eebe7da953de6,rccluster-ff9b18c692a79bb000e3,CapSoftware/Cap,567,js/unused-local-variable,apps/web/actions/videos/generate-ai-metadata.ts,55
qalert-ba9770eacfe3f8be096e7a30,rccluster-404a016a157b85aa076c,novuhq/novu,8335,js/unused-local-variable,apps/api/src/app/subscribers-v2/e2e/delete-subscriber.e2e.ts,62
qalert-bb0b9fe4908c5748c8977422,rccluster-00b864e2449f3549de5e,prebid/Prebid.js,13160,js/trivial-conditional,modules/jwplayerRtdProvider.js,57
qalert-bb96fc61ce13523cd303f8ef,rccluster-d2b091029ef8c28e41fc,PythonNest/PyNest,107,py/unused-import,examples/guard_examples.py,20
qalert-bc32e42c96fbefcd236f4fbd,rccluster-5f45f9924101933b2577,browser-use/browser-use,2348,py/unused-local-variable,browser_use/controller/service.py,524
qalert-bcd90854e42b43b559db20b7,rccluster-278ba241b2072515cf81,jxxghp/MoviePilot,4577,py/unused-import,app/helper/memory.py,5
qalert-bcdcd0cfc8b26e12edc71340,rccluster-b517050c9d39fd24f5e5,airbytehq/airbyte,52591,py/unused-import,airbyte-integrations/connectors/destination-milvus/integration_tests/test_connection.py,9
qalert-bd415c6606b44d2ec6be482a,rccluster-fec928d151199ae6fad2,lingodotdev/lingo.dev,708,js/unused-local-variable,packages/cli/src/cli/loaders/android.spec.ts,4
qalert-bdc9bde18de4769346bd810d,rccluster-c7c8cabdf8f34382d047,microsoft/RD-Agent,975,py/commented-out-code,rdagent/scenarios/data_science/proposal/exp_gen/proposal.py,1145
qalert-bde8a50164efd20cff0948a2,rccluster-b66b750d29091ae875aa,pdfme/pdfme,802,js/unused-local-variable,packages/generator/src/generate.ts,19
qalert-bde93c1bcb84bbb50985834a,rccluster-b6010dfa5ac9115748fe,cartography-cncf/cartography,1614,py/import-and-import-from,tests/integration/cartography/intel/entra/test_groups.py,6
qalert-bdf8fc2afd405cef7e5a0c17,rccluster-966d315e4762fa71c63e,CapSoftware/Cap,567,js/unused-local-variable,apps/desktop/src/routes/(window-chrome)/upgrade.tsx,12
qalert-be206a35402c6a7f7389b804,rccluster-f5e8d6de3116a87a98ad,CapSoftware/Cap,567,js/unused-local-variable,apps/web/app/api/video/ai/route.ts,73
qalert-bf89d4ac746fd10cef536485,rccluster-b00a4caceeaa9fc8f72f,imbhargav5/rooks,1798,js/unused-local-variable,packages/rooks/src/__tests__/useWebLocksApi.spec.tsx,323
qalert-bfd054e02fa73a2cbe4c5fa4,rccluster-976bf5893dce06dafe1f,apache/pinot,16030,java/uncaught-number-format-exception,pinot-common/src/main/java/org/apache/pinot/common/utils/LLCSegmentName.java,80
qalert-c09efb36e8119921ff982357,rccluster-ff833753cef9196f142d,dagster-io/dagster,30864,py/unused-local-variable,examples/docs_snippets/docs_snippets/guides/dagster/pythonic_config/pythonic_config.py,325
qalert-c0f7308e0b180e7ec0e83ea2,rccluster-9a446941aef02782bad4,different-ai/note-companion,331,js/unused-local-variable,packages/mobile/components/SignInWithOAuth.tsx,13
qalert-c15b6a709ac01fe0a873ba3a,rccluster-9a446941aef02782bad4,different-ai/note-companion,331,js/unused-local-variable,packages/mobile/components/SignInWithOAuth.tsx,13
