scenario,repo_name,pr_number,group,ai,task_type,repo_language,log1p_changed_kloc,overlap_weight,introduced_quality_any,introduced_quality_alerts,introduced_security_any,introduced_security_alerts
shared_repositories,huggingface/huggingface.js,1489,ai,1,feat,TypeScript,0.0009995003330835331,1.0,0,0,0,0
shared_repositories,microsoft/vscode-vsce,1166,ai,1,feat,TypeScript,0.017839918128331,1.0,0,0,0,0
shared_repositories,calcom/cal.com,22360,ai,1,refactor,TypeScript,0.4910309964378111,1.0,0,0,0,0
shared_repositories,prebid/Prebid.js,13490,ai,1,fix,JavaScript,0.037295784743696894,1.0,0,0,0,0
shared_repositories,elizaOS/eliza,4866,ai,1,feat,TypeScript,0.058268908123975775,1.0,0,0,0,0
shared_repositories,liam-hq/liam,2610,ai,1,fix,TypeScript,0.0,1.0,0,0,0,0
shared_repositories,JMBeresford/retrom,345,ai,1,feat,TypeScript,1.838484009400924,1.0,0,0,0,0
shared_repositories,liam-hq/liam,1492,ai,1,feat,TypeScript,0.19803085049913446,1.0,0,0,0,0
shared_repositories,Significant-Gravitas/AutoGPT,9963,ai,1,fix,Python,0.001998002662673056,1.0,0,0,0,0
shared_repositories,liam-hq/liam,779,ai,1,fix,TypeScript,0.002995508979798479,1.0,0,0,0,0
shared_repositories,thirdweb-dev/js,7605,ai,1,feat,TypeScript,0.13802129789737466,1.0,0,0,0,0
shared_repositories,crewAIInc/crewAI,2342,ai,1,refactor,Python,0.06203539091945264,1.0,0,0,0,0
shared_repositories,celestiaorg/celestia-core,2079,ai,1,feat,Go,0.005982071677547464,1.0,0,0,0,0
shared_repositories,box/box-ui-elements,3892,ai,1,refactor,JavaScript,0.12044615307586716,1.0,0,0,0,0
shared_repositories,jnsahaj/tweakcn,98,ai,1,feat,TypeScript,0.36394842790523074,1.0,1,5,0,0
shared_repositories,onlook-dev/onlook,1233,ai,1,fix,TypeScript,0.05164323315183845,1.0,0,0,0,0
shared_repositories,goat-sdk/goat,219,ai,1,feat,TypeScript,0.1501426584297195,1.0,0,0,0,0
shared_repositories,Edgenesis/shifu,1201,ai,1,fix,Go,0.001998002662673056,1.0,0,0,0,0
shared_repositories,comet-ml/opik,2650,ai,1,feat,Python,0.03825871211709034,1.0,0,0,0,0
shared_repositories,antiwork/shortest,324,ai,1,refactor,TypeScript,0.001998002662673056,1.0,0,0,0,0
shared_repositories,traccar/traccar,5570,ai,1,fix,Java,0.09893994785490356,1.0,0,0,0,0
shared_repositories,Z3Prover/z3,7712,ai,1,fix,C++,0.05259245011917058,1.0,0,0,0,0
shared_repositories,mlflow/mlflow,16093,ai,1,fix,Python,0.0009995003330835331,1.0,0,0,0,0
shared_repositories,twentyhq/twenty,12640,ai,1,fix,TypeScript,0.007968169649176874,1.0,0,0,0,0
shared_repositories,liam-hq/liam,1886,ai,1,feat,TypeScript,0.039220713153281295,1.0,0,0,0,0
shared_repositories,liam-hq/liam,1936,ai,1,refactor,TypeScript,0.035367143837291316,1.0,0,0,0,0
shared_repositories,microsoft/react-native-windows,14835,ai,1,feat,C++,0.053540766928029816,1.0,0,0,0,0
shared_repositories,GitbookIO/gitbook,3394,ai,1,refactor,TypeScript,0.24529635595534308,1.0,0,0,0,0
shared_repositories,formbricks/formbricks,5819,ai,1,fix,TypeScript,0.006975613736425242,1.0,1,4,0,0
shared_repositories,levigross/grequests,110,ai,1,refactor,Go,1.4834210718506133,1.0,0,0,0,0
shared_repositories,Significant-Gravitas/AutoGPT,10304,ai,1,feat,Python,0.1889660995126232,1.0,0,0,0,0
shared_repositories,crewAIInc/crewAI,2866,ai,1,feat,Python,0.554459660786052,1.0,0,0,0,0
shared_repositories,featureform/enrichmcp,146,ai,1,feat,Python,0.050693114315518116,1.0,0,0,0,0
shared_repositories,microsoft/vscode,254870,ai,1,feat,TypeScript,0.13453089295760615,1.0,0,0,0,0
shared_repositories,pdfme/pdfme,714,ai,1,feat,TypeScript,0.1362776182925478,1.0,0,0,0,0
shared_repositories,tldraw/tldraw,6284,ai,1,feat,TypeScript,0.3981047537018719,1.0,0,0,0,0
shared_repositories,OpenHFT/Chronicle-Wire,1195,ai,1,feat,Java,0.058268908123975775,1.0,0,0,0,0
shared_repositories,crewAIInc/crewAI,2870,ai,1,feat,Python,0.8228587870816025,1.0,0,0,0,0
shared_repositories,antiwork/shortest,423,ai,1,fix,TypeScript,0.002995508979798479,1.0,0,0,0,0
shared_repositories,PriorLabs/TabPFN,345,ai,1,fix,Python,0.003992021269537453,1.0,0,0,0,0
shared_repositories,odigos-io/odigos,3049,ai,1,feat,Go,0.005982071677547464,1.0,0,0,0,0
shared_repositories,OpenHFT/Chronicle-Wire,1059,ai,1,refactor,Java,0.1705863005755337,1.0,0,0,0,0
shared_repositories,microsoft/ApplicationInsights-JS,2583,ai,1,refactor,TypeScript,0.211880359035499,1.0,1,4,0,0
shared_repositories,onlook-dev/onlook,1144,ai,1,fix,TypeScript,0.02273948696948943,1.0,0,0,0,0
shared_repositories,calcom/cal.com,21409,ai,1,feat,TypeScript,0.028587456851912555,1.0,0,0,0,0
shared_repositories,featureform/enrichmcp,50,ai,1,fix,Python,0.007968169649176874,1.0,0,0,0,0
shared_repositories,novuhq/novu,8354,ai,1,fix,TypeScript,0.001998002662673056,1.0,0,0,0,0
shared_repositories,reown-com/appkit,4374,ai,1,feat,TypeScript,0.0889262091944015,1.0,0,0,0,0
shared_repositories,antiwork/shortest,408,ai,1,feat,TypeScript,0.04018178963283183,1.0,0,0,0,0
shared_repositories,antiwork/gumroad,296,ai,1,feat,Ruby,0.008959741371471904,1.0,0,0,0,0
shared_repositories,lingodotdev/lingo.dev,727,ai,1,fix,TypeScript,0.036331929247390274,1.0,0,0,0,0
shared_repositories,AgentOps-AI/agentops,1060,ai,1,fix,Python,0.005982071677547464,1.0,0,0,0,0
shared_repositories,prebid/Prebid.js,13617,ai,1,refactor,JavaScript,0.10074990310014305,1.0,0,0,0,0
shared_repositories,featureform/enrichmcp,61,ai,1,fix,Python,0.009950330853168083,1.0,0,0,0,0
shared_repositories,liam-hq/liam,1498,ai,1,feat,TypeScript,0.11689375147149933,1.0,0,0,0,0
shared_repositories,microsoft/autogen,6690,ai,1,feat,Python,0.5833323145527387,1.0,0,0,0,0
shared_repositories,liam-hq/liam,1010,ai,1,fix,TypeScript,0.004987541511039074,1.0,0,0,0,0
shared_repositories,different-ai/note-companion,301,ai,1,feat,TypeScript,2.756205242989257,1.0,0,0,0,0
shared_repositories,prosekit/prosekit,1057,ai,1,fix,TypeScript,0.0295588022415444,1.0,0,0,0,0
shared_repositories,tinyplex/tinybase,253,ai,1,fix,TypeScript,0.001998002662673056,1.0,0,0,0,0
shared_repositories,langfuse/langfuse,7581,ai,1,feat,TypeScript,0.011928570865273802,1.0,0,0,0,0
shared_repositories,prebid/Prebid.js,13262,ai,1,fix,JavaScript,0.004987541511039074,1.0,0,0,0,0
shared_repositories,assistant-ui/assistant-ui,2117,ai,1,fix,TypeScript,0.001998002662673056,1.0,0,0,0,0
shared_repositories,vdaas/vald,2980,ai,1,feat,Go,0.003992021269537453,1.0,0,0,0,0
shared_repositories,bruin-data/ingestr,299,ai,1,feat,Python,0.0009995003330835331,1.0,0,0,0,0
shared_repositories,keephq/keep,5101,ai,1,fix,Python,0.27535642276114397,1.0,1,4,0,0
shared_repositories,lostintangent/gistpad,389,ai,1,fix,TypeScript,0.002995508979798479,1.0,1,1,0,0
shared_repositories,formbricks/formbricks,6085,ai,1,fix,TypeScript,0.02566774674857779,1.0,0,0,0,0
shared_repositories,julep-ai/julep,1390,ai,1,refactor,Python,0.005982071677547464,1.0,0,0,0,0
shared_repositories,onlook-dev/onlook,1305,ai,1,fix,TypeScript,0.13976194237515868,1.0,1,1,0,0
shared_repositories,liam-hq/liam,2047,ai,1,refactor,TypeScript,0.09531017980432487,1.0,0,0,0,0
shared_repositories,janbjorge/pgqueuer,412,ai,1,fix,Python,0.7565913531164801,1.0,0,0,0,0
shared_repositories,lingodotdev/lingo.dev,730,ai,1,fix,TypeScript,0.001998002662673056,1.0,0,0,0,0
shared_repositories,airbytehq/airbyte,62945,ai,1,feat,Python,0.0295588022415444,1.0,0,0,0,0
shared_repositories,liam-hq/liam,1861,ai,1,fix,TypeScript,0.001998002662673056,1.0,0,0,0,0
shared_repositories,lightdash/lightdash,13224,ai,1,fix,TypeScript,0.11154137473290741,1.0,0,0,0,0
shared_repositories,PaloAltoNetworks/docusaurus-openapi-docs,1173,ai,1,refactor,TypeScript,0.10165365372649983,1.0,0,0,0,0
shared_repositories,go-vikunja/vikunja,1005,ai,1,fix,Go,0.08157998699242287,1.0,0,0,0,0
shared_repositories,elixir-lsp/vscode-elixir-ls,472,ai,1,fix,TypeScript,0.001998002662673056,1.0,0,0,0,0
shared_repositories,prebid/Prebid.js,13462,ai,1,fix,JavaScript,0.0344014267173324,1.0,0,0,0,0
shared_repositories,getsentry/sentry,95035,ai,1,feat,Python,0.22234323114344062,1.0,0,0,0,0
shared_repositories,miurla/morphic,528,ai,1,feat,TypeScript,0.02566774674857779,1.0,0,0,0,0
shared_repositories,featureform/enrichmcp,108,ai,1,fix,Python,0.02176149178151269,1.0,0,0,0,0
shared_repositories,netket/netket,2050,ai,1,fix,Python,0.013902905168991422,1.0,0,0,0,0
shared_repositories,rqlite/rqlite,2159,ai,1,feat,Go,0.027615167032973367,1.0,0,0,0,0
shared_repositories,go-vikunja/vikunja,1007,ai,1,fix,Go,0.08157998699242287,1.0,0,0,0,0
shared_repositories,0x4D31/galah,24,ai,1,feat,Go,0.07881118042428978,1.0,0,0,0,0
shared_repositories,Codehagen/Badget,295,ai,1,feat,TypeScript,3.037737567699021,1.0,1,3,1,3
shared_repositories,Azure/azure-sdk-for-python,41852,ai,1,fix,Python,0.1806534996932576,1.0,1,1,0,0
shared_repositories,cartography-cncf/cartography,1623,ai,1,fix,Python,0.3981047537018719,1.0,0,0,0,0
shared_repositories,aipotheosis-labs/aci,552,ai,1,feat,Python,2.207834756448235,1.0,0,0,0,0
shared_repositories,thirdweb-dev/js,7188,ai,1,refactor,TypeScript,0.023716526617316044,1.0,0,0,0,0
shared_repositories,keephq/keep,4994,ai,1,feat,Python,0.6205764877251099,1.0,0,0,0,0
shared_repositories,objectionary/eo,4282,ai,1,fix,Java,0.0009995003330835331,1.0,0,0,0,0
shared_repositories,trycompai/comp,95,ai,1,refactor,TypeScript,0.01587334915629015,1.0,0,0,0,0
shared_repositories,0x4D31/galah,37,ai,1,feat,Go,0.0880108773227133,1.0,0,0,0,0
shared_repositories,microsoft/magentic-ui,55,ai,1,refactor,Python,0.04783732941416013,1.0,0,0,0,0
shared_repositories,mendableai/firecrawl,1751,ai,1,feat,TypeScript,0.08709470685093376,1.0,0,0,0,0
shared_repositories,celestiaorg/celestia-core,1932,ai,1,feat,Go,0.008959741371471904,1.0,0,0,0,0
shared_repositories,stack-auth/stack-auth,468,ai,1,feat,TypeScript,0.04688358589885042,1.0,0,0,0,0
shared_repositories,Kanaries/graphic-walker,467,ai,1,feat,TypeScript,0.030529205034822874,1.0,0,0,0,0
shared_repositories,microsoft/vscode-mssql,19691,ai,1,feat,TypeScript,0.10885440491208209,1.0,0,0,0,0
shared_repositories,odigos-io/odigos,3069,ai,1,feat,Go,0.6081338062329886,1.0,0,0,0,0
shared_repositories,promptfoo/promptfoo,4177,ai,1,refactor,TypeScript,0.06015392281974709,1.0,0,0,0,0
shared_repositories,antiwork/gumroad,382,ai,1,feat,Ruby,0.006975613736425242,1.0,0,0,0,0
shared_repositories,sebastianwessel/quickjs,83,ai,1,fix,TypeScript,0.1510028735365274,1.0,0,0,0,0
shared_repositories,lingodotdev/lingo.dev,992,ai,1,feat,TypeScript,0.012916225266546328,1.0,0,0,0,0
shared_repositories,julep-ai/julep,1378,ai,1,feat,Python,2.511142785979837,1.0,0,0,0,0
shared_repositories,OpenHFT/Chronicle-Wire,1199,ai,1,fix,Java,0.02566774674857779,1.0,0,0,0,0
shared_repositories,liam-hq/liam,2195,ai,1,fix,TypeScript,0.037295784743696894,1.0,0,0,0,0
shared_repositories,liam-hq/liam,1500,ai,1,feat,TypeScript,0.1432341680859078,1.0,0,0,0,0
shared_repositories,elizaOS/eliza,5565,ai,1,feat,TypeScript,1.7415182527913085,1.0,1,7,0,0
shared_repositories,go-vikunja/vikunja,1031,ai,1,feat,Go,0.0246926125903715,1.0,0,0,0,0
shared_repositories,liam-hq/liam,1049,ai,1,refactor,TypeScript,0.0573250666192694,1.0,0,0,0,0
shared_repositories,unsend-dev/unsend,163,ai,1,fix,TypeScript,0.023716526617316044,1.0,0,0,0,0
shared_repositories,julep-ai/julep,1386,ai,1,fix,Python,0.009950330853168083,1.0,0,0,0,0
shared_repositories,stanford-crfm/levanter,1026,ai,1,feat,Python,0.08617769624105233,1.0,0,0,0,0
shared_repositories,microsoft/vscode,255114,ai,1,fix,TypeScript,0.028587456851912555,1.0,0,0,0,0
shared_repositories,go-vikunja/vikunja,1071,ai,1,fix,Go,0.30158497762077235,1.0,0,0,0,0
shared_repositories,microsoft/vscode-pull-request-github,7257,ai,1,fix,TypeScript,0.001998002662673056,1.0,0,0,0,0
shared_repositories,rsyslog/rsyslog,5671,ai,1,fix,C,0.01587334915629015,1.0,0,0,0,0
shared_repositories,jina-ai/node-DeepResearch,29,ai,1,feat,TypeScript,0.15443635330441893,1.0,0,0,0,0
shared_repositories,novuhq/novu,8429,ai,1,fix,TypeScript,0.07973496801885356,1.0,0,0,0,0
shared_repositories,stanford-crfm/levanter,1060,ai,1,feat,Python,0.09075436326846414,1.0,0,0,0,0
shared_repositories,go-vikunja/vikunja,1021,ai,1,fix,Go,0.045928931888399804,1.0,0,0,0,0
shared_repositories,leonardsellem/n8n-mcp-server,26,ai,1,fix,TypeScript,0.001998002662673056,1.0,0,0,0,0
shared_repositories,lingodotdev/lingo.dev,689,ai,1,fix,TypeScript,0.3177261938001576,1.0,0,0,0,0
shared_repositories,liam-hq/liam,1567,ai,1,feat,TypeScript,0.43178241642553783,1.0,0,0,0,0
shared_repositories,crewAIInc/crewAI,2878,ai,1,fix,Python,0.005982071677547464,1.0,0,0,0,0
shared_repositories,stanfordnlp/dspy,8319,ai,1,feat,Python,0.20048886074940359,1.0,0,0,0,0
shared_repositories,567-labs/instructor,1567,ai,1,fix,Python,0.05638033343610764,1.0,0,0,0,0
shared_repositories,langfuse/langfuse,7726,ai,1,fix,TypeScript,0.07232066157962612,1.0,0,0,0,0
shared_repositories,thirdweb-dev/js,7531,ai,1,feat,TypeScript,0.31042155942127037,1.0,0,0,0,0
shared_repositories,SirVer/ultisnips,1575,ai,1,fix,Python,0.003992021269537453,1.0,0,0,0,0
shared_repositories,different-ai/note-companion,381,ai,1,fix,TypeScript,0.032467190137501496,1.0,0,0,0,0
shared_repositories,567-labs/instructor,1735,ai,1,feat,Python,0.21430460264700538,1.0,0,0,0,0
shared_repositories,azerothcore/azerothcore-wotlk,22351,ai,1,fix,C++,0.019802627296179712,1.0,0,0,0,0
shared_repositories,syntasso/kratix,499,ai,1,fix,Go,0.003992021269537453,1.0,0,0,0,0
shared_repositories,elixir-lsp/vscode-elixir-ls,464,ai,1,fix,TypeScript,0.001998002662673056,1.0,0,0,0,0
shared_repositories,go-vikunja/vikunja,938,ai,1,refactor,Go,0.08065790301745447,1.0,0,0,0,0
shared_repositories,apache/pinot,16085,ai,1,feat,Java,0.3597701488460348,1.0,0,0,0,0
shared_repositories,crewAIInc/crewAI,2277,ai,1,feat,Python,1.0072277268662573,1.0,1,5,0,0
shared_repositories,anyproto/anytype-ts,1428,ai,1,fix,TypeScript,0.009950330853168083,1.0,0,0,0,0
shared_repositories,roboflow/inference,1297,ai,1,fix,Python,0.007968169649176874,1.0,0,0,0,0
shared_repositories,Codehagen/Badget,288,ai,1,feat,TypeScript,0.3357576956833441,1.0,0,0,0,0
shared_repositories,calcom/cal.com,21590,ai,1,feat,TypeScript,0.14496577025018573,1.0,1,1,0,0
shared_repositories,mvisonneau/gitlab-ci-pipelines-exporter,1005,ai,1,fix,Go,0.0009995003330835331,1.0,0,0,0,0
shared_repositories,stack-auth/stack-auth,570,ai,1,feat,TypeScript,0.07788653865707122,1.0,0,0,0,0
shared_repositories,calcom/cal.com,22182,ai,1,fix,TypeScript,0.02566774674857779,1.0,0,0,0,0
shared_repositories,amantus-ai/vibetunnel,165,ai,1,feat,TypeScript,0.11867152971749864,1.0,0,0,0,0
shared_repositories,mlflow/mlflow,16600,ai,1,feat,Python,0.01587334915629015,1.0,0,0,0,0
shared_repositories,datopian/portaljs,1391,ai,1,fix,TypeScript,0.0009995003330835331,1.0,0,0,0,0
shared_repositories,microsoft/vscode,250672,ai,1,feat,TypeScript,0.14410034397375687,1.0,1,3,0,0
shared_repositories,vgmtrans/vgmtrans,612,ai,1,refactor,C++,1.3368414774003603,1.0,1,1,0,0
shared_repositories,jina-ai/node-DeepResearch,10,ai,1,feat,TypeScript,2.0047179954838996,1.0,0,0,0,0
shared_repositories,elizaOS/eliza,2589,ai,1,feat,TypeScript,0.04114194333117518,1.0,0,0,0,0
shared_repositories,mlflow/mlflow,15856,ai,1,feat,Python,0.004987541511039074,1.0,0,0,0,0
shared_repositories,celestiaorg/celestia-core,2138,ai,1,fix,Go,0.01587334915629015,1.0,0,0,0,0
shared_repositories,antiwork/gumroad,239,ai,1,feat,Ruby,0.004987541511039074,1.0,0,0,0,0
shared_repositories,ikamensh/flynt,217,ai,1,fix,Python,0.08065790301745447,1.0,0,0,0,0
shared_repositories,bruin-data/bruin,856,ai,1,feat,Go,0.16381808522939495,1.0,0,0,0,0
shared_repositories,PrefectHQ/marvin,1162,ai,1,feat,Python,0.2889312918522129,1.0,1,1,0,0
shared_repositories,different-ai/note-companion,326,ai,1,refactor,TypeScript,0.07510747248680541,1.0,1,1,0,0
shared_repositories,prebid/Prebid.js,13167,ai,1,refactor,JavaScript,0.29713723122253605,1.0,1,1,0,0
shared_repositories,crewAIInc/crewAI-tools,175,ai,1,feat,Python,0.26926348692776286,1.0,0,0,0,0
shared_repositories,BerriAI/litellm,12303,ai,1,fix,Python,0.003992021269537453,1.0,0,0,0,0
shared_repositories,liam-hq/liam,1880,ai,1,feat,TypeScript,0.29042829811980614,1.0,1,1,0,0
shared_repositories,calcom/cal.com,21326,ai,1,feat,TypeScript,0.16381808522939495,1.0,0,0,0,0
shared_repositories,lingodotdev/lingo.dev,692,ai,1,fix,TypeScript,0.002995508979798479,1.0,0,0,0,0
shared_repositories,catatsuy/private-isu,673,ai,1,feat,JavaScript,0.02664193094642118,1.0,0,0,0,0
shared_repositories,lingodotdev/lingo.dev,706,ai,1,fix,TypeScript,0.050693114315518116,1.0,0,0,0,0
shared_repositories,go-vikunja/vikunja,1016,ai,1,fix,Go,0.035367143837291316,1.0,0,0,0,0
shared_repositories,onlook-dev/onlook,2169,ai,1,feat,TypeScript,0.3126185577418125,1.0,1,1,0,0
shared_repositories,julep-ai/julep,1452,ai,1,fix,Python,0.053540766928029816,1.0,0,0,0,0
shared_repositories,onyx-dot-app/onyx,3831,ai,1,fix,Python,0.02176149178151269,1.0,0,0,0,0
shared_repositories,bentoml/BentoML,5194,ai,1,feat,Python,0.07325046173959267,1.0,0,0,0,0
shared_repositories,Kanaries/graphic-walker,465,ai,1,fix,TypeScript,0.004987541511039074,1.0,0,0,0,0
shared_repositories,twentyhq/twenty,12641,ai,1,fix,TypeScript,0.012916225266546328,1.0,0,0,0,0
shared_repositories,microsoft/autogen,6684,ai,1,feat,Python,0.18979357163265562,1.0,0,0,0,0
shared_repositories,katspaugh/wavesurfer.js,4101,ai,1,fix,TypeScript,0.001998002662673056,1.0,0,0,0,0
shared_repositories,calcom/cal.com,21911,ai,1,feat,TypeScript,0.09440067542148431,1.0,0,0,0,0
shared_repositories,novuhq/novu,8565,ai,1,fix,TypeScript,0.04401688541677432,1.0,0,0,0,0
shared_repositories,novuhq/novu,8440,ai,1,fix,TypeScript,0.03343477608623739,1.0,0,0,0,0
shared_repositories,mendableai/firecrawl,1752,ai,1,feat,TypeScript,0.01882175424058776,1.0,0,0,0,0
shared_repositories,0x4D31/galah,29,ai,1,feat,Go,0.039220713153281295,1.0,0,0,0,0
shared_repositories,temporalio/temporal,7922,ai,1,fix,Go,0.005982071677547464,1.0,0,0,0,0
shared_repositories,go-vikunja/vikunja,1047,ai,1,fix,Go,0.04018178963283183,1.0,0,0,0,0
shared_repositories,microsoft/vscode-pull-request-github,7088,ai,1,feat,TypeScript,0.005982071677547464,1.0,0,0,0,0
shared_repositories,mendableai/firecrawl,1806,ai,1,fix,TypeScript,0.028587456851912555,1.0,0,0,0,0
shared_repositories,mastra-ai/mastra,4309,ai,1,feat,TypeScript,0.7060634058264916,1.0,0,0,0,0
shared_repositories,vdaas/vald,2977,ai,1,fix,Go,0.008959741371471904,1.0,0,0,0,0
shared_repositories,go-vikunja/vikunja,1139,ai,1,feat,Go,0.2745968329031255,1.0,0,0,0,0
shared_repositories,liam-hq/liam,1068,ai,1,fix,TypeScript,0.009950330853168083,1.0,0,0,0,0
shared_repositories,elixir-lsp/vscode-elixir-ls,471,ai,1,fix,TypeScript,0.013902905168991422,1.0,0,0,0,0
shared_repositories,liam-hq/liam,2638,ai,1,fix,TypeScript,0.0889262091944015,1.0,0,0,0,0
shared_repositories,stanford-crfm/levanter,1109,ai,1,fix,Python,0.013902905168991422,1.0,0,0,0,0
shared_repositories,stanford-crfm/levanter,1048,ai,1,refactor,Python,0.3457151037023904,1.0,0,0,0,0
shared_repositories,liam-hq/liam,1878,ai,1,feat,TypeScript,0.1432341680859078,1.0,0,0,0,0
shared_repositories,Azure/azure-sdk-for-python,42024,ai,1,fix,Python,0.002995508979798479,1.0,0,0,0,0
shared_repositories,ComposioHQ/composio,1097,ai,1,fix,TypeScript,0.027615167032973367,1.0,0,0,0,0
shared_repositories,amantus-ai/vibetunnel,333,ai,1,refactor,TypeScript,0.16296882827813966,1.0,0,0,1,4
shared_repositories,thirdweb-dev/js,7575,ai,1,feat,TypeScript,0.12927233570413918,1.0,0,0,0,0
shared_repositories,calcom/cal.com,21842,ai,1,feat,TypeScript,0.05921185963184608,1.0,0,0,0,0
shared_repositories,Azure/azure-sdk-for-js,34946,ai,1,refactor,TypeScript,0.010939940038334364,1.0,0,0,0,0
shared_repositories,microsoft/msquic,5213,ai,1,fix,C,0.008959741371471904,1.0,0,0,0,0
shared_repositories,pdfme/pdfme,1059,ai,1,refactor,TypeScript,4.052619382174787,1.0,1,10,0,0
shared_repositories,liam-hq/liam,2144,ai,1,refactor,TypeScript,0.1697427745870945,1.0,0,0,0,0
shared_repositories,trycompai/comp,935,ai,1,fix,TypeScript,0.1697427745870945,1.0,0,0,0,0
shared_repositories,mlflow/mlflow,15865,ai,1,feat,Python,0.0344014267173324,1.0,0,0,0,0
shared_repositories,microsoft/vscode-pull-request-github,7260,ai,1,feat,TypeScript,0.020782539182528505,1.0,0,0,0,0
shared_repositories,openai/openai-agents-python,886,ai,1,refactor,Python,0.15700374880966475,1.0,1,1,0,0
shared_repositories,liam-hq/liam,1900,ai,1,feat,TypeScript,0.02176149178151269,1.0,0,0,0,0
shared_repositories,airbytehq/airbyte,53607,ai,1,fix,Python,0.16126814759612226,1.0,0,0,0,0
shared_repositories,better-auth/better-auth,3108,ai,1,fix,TypeScript,0.001998002662673056,1.0,0,0,0,0
shared_repositories,liam-hq/liam,861,ai,1,feat,TypeScript,0.032467190137501496,1.0,0,0,0,0
shared_repositories,cartography-cncf/cartography,1629,ai,1,feat,Python,0.37912113276856246,1.0,0,0,0,0
shared_repositories,appsmithorg/appsmith,39148,ai,1,feat,TypeScript,0.05259245011917058,1.0,0,0,0,0
shared_repositories,Significant-Gravitas/AutoGPT,10326,ai,1,feat,Python,0.017839918128331,1.0,0,0,0,0
shared_repositories,crewAIInc/crewAI,2552,ai,1,fix,Python,0.04018178963283183,1.0,1,1,0,0
shared_repositories,yamadashy/repomix,537,ai,1,feat,TypeScript,0.05259245011917058,1.0,0,0,0,0
shared_repositories,Kanaries/pygwalker,706,ai,1,feat,Python,0.010939940038334364,1.0,0,0,0,0
shared_repositories,langchain-ai/langsmith-sdk,1779,ai,1,feat,Python,0.037295784743696894,1.0,0,0,0,0
shared_repositories,mlflow/mlflow,15996,ai,1,fix,Python,0.044973365642731154,1.0,0,0,0,0
shared_repositories,crewAIInc/crewAI,2192,ai,1,feat,Python,0.032467190137501496,1.0,0,0,0,0
shared_repositories,microsoft/vscode,251027,ai,1,fix,TypeScript,0.001998002662673056,1.0,0,0,0,0
shared_repositories,microsoft/vscode,250670,ai,1,feat,TypeScript,0.11600367575630613,1.0,0,0,0,0
shared_repositories,ikamensh/flynt,226,ai,1,feat,Python,0.07232066157962612,1.0,0,0,0,0
shared_repositories,OneKeyHQ/app-monorepo,6854,ai,1,fix,TypeScript,0.003992021269537453,1.0,0,0,0,0
shared_repositories,microsoft/vscode,251578,ai,1,fix,TypeScript,0.0295588022415444,1.0,0,0,0,0
shared_repositories,analogdotnow/Analog,129,ai,1,feat,TypeScript,0.13976194237515868,1.0,1,3,0,0
shared_repositories,syntasso/kratix,498,ai,1,feat,Go,0.10885440491208209,1.0,0,0,0,0
shared_repositories,keephq/keep,5002,ai,1,feat,Python,0.7222204280456523,1.0,0,0,0,0
shared_repositories,thirdweb-dev/js,7522,ai,1,fix,TypeScript,0.020782539182528505,1.0,0,0,0,0
shared_repositories,liam-hq/liam,1283,ai,1,feat,TypeScript,0.002995508979798479,1.0,0,0,0,0
shared_repositories,mtrojnar/osslsigncode,450,ai,1,fix,C,0.003992021269537453,1.0,0,0,0,0
shared_repositories,liam-hq/liam,1051,ai,1,feat,TypeScript,0.04401688541677432,1.0,0,0,0,0
shared_repositories,trycompai/comp,97,ai,1,feat,TypeScript,0.4574248470388754,1.0,0,0,0,0
shared_repositories,antiwork/gumroad,608,ai,1,fix,Ruby,0.12927233570413918,1.0,0,0,0,0
shared_repositories,novuhq/novu,8431,ai,1,fix,TypeScript,0.13714983814723364,1.0,0,0,0,0
shared_repositories,trycompai/comp,1084,ai,1,feat,TypeScript,0.3118867611485983,1.0,0,0,0,0
shared_repositories,microsoft/react-native-macos,2529,ai,1,fix,C++,0.007968169649176874,1.0,0,0,0,0
shared_repositories,onlook-dev/onlook,2093,ai,1,feat,TypeScript,0.1231021971339834,1.0,1,1,0,0
shared_repositories,whitphx/stlite,1255,ai,1,refactor,TypeScript,0.04688358589885042,1.0,0,0,0,0
shared_repositories,different-ai/note-companion,330,ai,1,feat,TypeScript,0.11243542932978817,1.0,0,0,0,0
shared_repositories,liam-hq/liam,2224,ai,1,feat,TypeScript,0.4388998841944018,1.0,0,0,0,0
shared_repositories,mtrojnar/osslsigncode,443,ai,1,fix,C,0.039220713153281295,1.0,0,0,0,0
shared_repositories,liam-hq/liam,723,ai,1,feat,TypeScript,0.005982071677547464,1.0,0,0,0,0
shared_repositories,prebid/Prebid.js,13230,ai,1,refactor,JavaScript,0.08250122151174369,1.0,0,0,0,0
shared_repositories,pterm/pterm,726,ai,1,fix,Go,0.009950330853168083,1.0,0,0,0,0
shared_repositories,mlflow/mlflow,15904,ai,1,refactor,Python,0.007968169649176874,1.0,0,0,0,0
shared_repositories,airbytehq/airbyte,52143,ai,1,feat,Python,0.10526051065749295,1.0,0,0,0,0
shared_repositories,roboflow/inference,1350,ai,1,feat,Python,0.40011750178156913,1.0,0,0,0,0
shared_repositories,antiwork/gumroad,290,ai,1,feat,Ruby,0.05921185963184608,1.0,0,0,0,0
shared_repositories,crewAIInc/crewAI,1892,ai,1,feat,Python,0.7907275088988094,1.0,1,10,0,0
shared_repositories,airbytehq/airbyte,54663,ai,1,fix,Python,0.1097508639591192,1.0,0,0,0,0
