batch_id,sample_order,scale_order,scale_extra_order,size_stratum,repo_id,repo_name,language,stars,pr_id,pr_number,agent,created_at,merged_at,keyword_hit,task_type,task_confidence
study_ai,,,,,41881900,microsoft/vscode,TypeScript,175171,3269035759,258171,Copilot,2025-07-28T09:36:24Z,2025-07-28T11:05:09Z,fix,fix,9
study_ai,,,,,955904085,antiwork/flexile,Ruby,665,3039949387,260,Devin,2025-05-05T14:55:02Z,2025-05-05T15:01:36Z,fix,fix,9
study_ai,,,,,839216423,liam-hq/liam,TypeScript,4194,3177558438,2219,Devin,2025-06-26T03:02:14Z,2025-06-26T05:29:36Z,feat,feat,9
study_ai,,,,,292357613,streamich/json-joy,TypeScript,891,3262981838,919,Copilot,2025-07-25T12:00:15Z,2025-07-25T16:31:34Z,fix,fix,10
study_ai,,,,,352074759,shabegom/buttons,TypeScript,546,3249619721,259,Claude_Code,2025-07-21T18:24:13Z,2025-07-21T18:30:06Z,feat,feat,10
study_ai,,,,,941289933,antiwork/helper,TypeScript,537,3038284707,375,Devin,2025-05-04T22:34:02Z,2025-05-05T12:49:51Z,refactor,refactor,9
study_ai,,,,,314197645,zenml-io/zenml,Python,4768,3070683420,3682,OpenAI_Codex,2025-05-17T11:14:57Z,2025-05-18T09:13:43Z,fix,fix,10
study_ai,,,,,839216423,liam-hq/liam,TypeScript,4194,3112124360,1853,OpenAI_Codex,2025-06-03T02:09:50Z,2025-06-03T03:18:36Z,fix,fix,10
study_ai,,,62,small,678526156,marimo-team/marimo,Python,14933,2827635328,3671,Devin,2025-02-03T14:12:59Z,2025-02-03T14:37:51Z,fix,fix,10
study_ai,,,,,350360184,calcom/cal.com,TypeScript,37399,3097450852,21586,Devin,2025-05-28T13:42:47Z,2025-06-23T10:11:20Z,feat,feat,10
study_ai,,,,,350360184,calcom/cal.com,TypeScript,37399,3210268722,22311,Devin,2025-07-07T21:13:36Z,2025-07-24T18:14:39Z,feat,feat,10
study_ai,,,,,617269166,dropseed/plain,Python,619,3086812636,36,OpenAI_Codex,2025-05-23T15:50:10Z,2025-05-23T15:51:33Z,refactor,refactor,9
study_ai,,,,,923332984,ryokun6/ryos,TypeScript,558,3190026005,164,Cursor,2025-06-30T22:22:30Z,2025-06-30T22:42:55Z,feat,feat,9
study_ai,,,,,710601088,crewAIInc/crewAI,Python,35096,2810378681,1966,Devin,2025-01-24T21:09:16Z,2025-01-24T22:04:41Z,feat,feat,9
study_ai,,,,,718741813,abi/screenshot-to-code,Python,70493,3151118797,513,OpenAI_Codex,2025-06-16T19:47:02Z,2025-06-16T20:08:39Z,feat,feat,9
study_ai,,,,,698517452,ObservedObserver/streamlit-shadcn-ui,TypeScript,978,3070124371,44,OpenAI_Codex,2025-05-17T01:01:54Z,2025-05-17T01:03:33Z,fix,fix,10
study_ai,,,,,955904085,antiwork/flexile,Ruby,665,2989653556,104,Devin,2025-04-11T20:18:02Z,2025-04-11T20:22:48Z,feat,feat,9
study_ai,,,,,941289933,antiwork/helper,TypeScript,537,3189320448,624,Devin,2025-06-30T17:34:53Z,2025-07-01T23:53:24Z,feat,feat,10
study_ai,,,,,839216423,liam-hq/liam,TypeScript,4194,3235022674,2579,Devin,2025-07-16T08:37:22Z,2025-07-17T03:58:00Z,fix,fix,10
study_ai,,,,,764723738,Skyvern-AI/skyvern,Python,13976,3152475848,2729,OpenAI_Codex,2025-06-17T08:00:33Z,2025-06-17T08:05:39Z,fix,fix,10
study_ai,,,,,108311273,Azure/azure-sdk-for-js,TypeScript,2222,3125817776,34735,Copilot,2025-06-06T20:39:16Z,2025-06-09T22:10:11Z,fix,fix,10
study_ai,,,,,642497346,langfuse/langfuse,TypeScript,14483,3202615854,7688,Cursor,2025-07-04T12:41:32Z,2025-07-04T13:09:55Z,feat,feat,10
study_ai,,,,,443220240,tinyplex/tinybase,TypeScript,4639,3078127004,251,OpenAI_Codex,2025-05-20T20:13:45Z,2025-05-20T20:59:21Z,fix,fix,10
study_ai,,,,,529729250,thirdweb-dev/js,TypeScript,538,3215027063,7572,Cursor,2025-07-09T08:34:09Z,2025-07-10T18:53:42Z,feat,feat,9
study_ai,,,,,92912604,commaai/opendbc,Python,2457,3070063454,2252,OpenAI_Codex,2025-05-16T23:44:52Z,2025-05-16T23:46:38Z,fix,fix,10
study_ai,,,,,305144746,tinygrad/tinygrad,Python,29760,3071159718,10382,OpenAI_Codex,2025-05-17T23:46:44Z,2025-05-18T00:04:00Z,fix,fix,9
study_ai,,,,,98418501,ukrbublik/react-awesome-query-builder,JavaScript,2130,3259414954,1284,Copilot,2025-07-24T10:38:34Z,2025-07-24T11:02:21Z,refactor,refactor,10
study_ai,,,,,886899801,vlm-run/vlmrun-hub,Python,528,2768982424,44,Devin,2025-01-04T19:57:23Z,2025-01-04T21:10:00Z,feat,feat,9
study_ai,,,,,105010691,nextcloud/desktop,C++,3326,3182310048,8411,OpenAI_Codex,2025-06-27T10:35:09Z,2025-06-27T10:35:18Z,fix,fix,10
study_ai,,,,,839216423,liam-hq/liam,TypeScript,4194,2991810051,1338,Devin,2025-04-14T03:57:37Z,2025-04-14T06:51:05Z,feat,feat,10
study_ai,,,,,803014189,better-auth/better-auth,TypeScript,18111,3164196672,3106,OpenAI_Codex,2025-06-20T19:23:36Z,2025-06-20T19:24:12Z,fix,fix,10
study_ai,,,,,283046497,airbytehq/airbyte,Python,19011,2821716083,52664,Devin,2025-01-30T20:07:06Z,2025-01-31T17:55:24Z,feat,feat,10
study_ai,,,,,839216423,liam-hq/liam,TypeScript,4194,3019945406,1522,Devin,2025-04-25T12:36:46Z,2025-05-01T08:58:26Z,feat,feat,10
study_ai,,,,,149765850,mvisonneau/gitlab-ci-pipelines-exporter,Go,1419,3136213821,1008,OpenAI_Codex,2025-06-11T09:54:46Z,2025-06-11T12:17:52Z,fix,fix,10
study_ai,,,,,31261793,OpenHFT/Chronicle-Core,Java,609,3094891637,795,OpenAI_Codex,2025-05-27T18:59:22Z,2025-05-27T18:59:50Z,fix,fix,10
study_ai,,,,,820087727,onlook-dev/onlook,TypeScript,21192,2855375047,1387,Devin,2025-02-15T09:53:36Z,2025-02-16T07:39:24Z,feat,feat,9
study_ai,,,,,832879402,Kiln-AI/Kiln,Python,4015,3157140778,372,OpenAI_Codex,2025-06-18T14:36:43Z,2025-06-18T16:05:07Z,feat,feat,10
study_ai,,,,,529729250,thirdweb-dev/js,TypeScript,538,3096397240,7182,OpenAI_Codex,2025-05-28T07:48:35Z,2025-05-28T08:14:14Z,feat,feat,10
study_ai,,,,,771479895,lingodotdev/lingo.dev,TypeScript,2784,3036538035,695,Devin,2025-05-02T17:52:01Z,2025-05-02T17:56:56Z,fix,fix,10
study_ai,,,,,679017521,AgentOps-AI/agentops,Python,4722,2895754600,729,Devin,2025-03-05T00:12:16Z,2025-03-06T01:39:01Z,fix,fix,9
study_ai,,,,,10458362,rsyslog/rsyslog,C,2165,3236509996,5804,OpenAI_Codex,2025-07-16T15:58:49Z,2025-07-17T09:37:51Z,fix,fix,10
study_ai,,,,,671269505,BerriAI/litellm,Python,26663,3200909614,12304,OpenAI_Codex,2025-07-03T23:57:55Z,2025-07-04T00:01:51Z,fix,fix,10
study_ai,,,,,529729250,thirdweb-dev/js,TypeScript,538,3217128982,7576,Cursor,2025-07-09T21:01:24Z,2025-07-09T21:57:29Z,refactor,refactor,9
study_ai,,,,,941289933,antiwork/helper,TypeScript,537,3168434190,569,Devin,2025-06-23T14:34:37Z,2025-06-23T17:06:36Z,feat,feat,9
study_ai,,,,,839216423,liam-hq/liam,TypeScript,4194,3267813789,2717,Devin,2025-07-28T02:39:43Z,2025-07-28T03:25:26Z,refactor,refactor,9
study_ai,,,,,245704608,colinhacks/zod,TypeScript,39304,3198395494,4811,OpenAI_Codex,2025-07-03T07:40:00Z,2025-07-30T05:18:23Z,feat,feat,9
study_ai,,,,,653589102,567-labs/instructor,Python,11095,3164279377,1627,Cursor,2025-06-20T20:10:13Z,2025-06-20T20:10:26Z,fix,fix,9
study_ai,,,,,111599187,kanisterio/kanister,Go,831,3159591262,3524,Copilot,2025-06-19T09:15:44Z,2025-07-18T15:26:21Z,fix,fix,10
study_ai,,,,,680120071,microsoft/autogen,Python,48110,3158819982,6697,Copilot,2025-06-19T03:50:03Z,2025-06-30T05:15:28Z,feat,feat,9
study_ai,,,,,614765452,Significant-Gravitas/AutoGPT,Python,177379,3219880512,10340,Claude_Code,2025-07-10T15:52:56Z,2025-07-18T03:20:54Z,feat,feat,10
study_ai,,,,,633262635,onyx-dot-app/onyx,Python,13231,2817069743,3825,Devin,2025-01-29T01:58:51Z,2025-01-30T18:26:54Z,fix,fix,9
study_ai,,,,,787076358,mendableai/firecrawl,TypeScript,43970,3180043339,1719,Devin,2025-06-26T18:49:56Z,2025-06-27T14:28:58Z,fix,fix,10
study_ai,,,,,917974798,sam-goodwin/alchemy,TypeScript,750,3105254884,243,Devin,2025-05-31T10:09:22Z,2025-06-03T10:25:47Z,feat,feat,10
study_ai,,,,,820087727,onlook-dev/onlook,TypeScript,21192,2824427819,1190,Devin,2025-01-31T21:29:24Z,2025-02-04T08:59:35Z,feat,feat,9
study_ai,,,,,89221572,DataDog/dd-trace-java,Java,654,3144022603,8984,OpenAI_Codex,2025-06-13T15:56:14Z,2025-06-23T14:53:10Z,fix,fix,10
study_ai,,,,,955904085,antiwork/flexile,Ruby,665,3104222519,341,Devin,2025-05-30T20:35:00Z,2025-05-31T22:08:25Z,fix,fix,10
study_ai,,,,,963547829,Shopify/roast,Ruby,754,3088611576,76,Claude_Code,2025-05-24T17:11:52Z,2025-05-24T17:34:31Z,feat,feat,10
study_ai,,,,,959682770,antiwork/gumroad,Ruby,6643,3117623976,295,Devin,2025-06-04T12:14:39Z,2025-07-21T09:55:40Z,feat,feat,9
study_ai,,,,,941289933,antiwork/helper,TypeScript,537,3244284302,790,Devin,2025-07-18T20:15:02Z,2025-07-18T21:59:06Z,refactor,refactor,9
study_ai,,,,,1590986,theturtle32/WebSocket-Node,JavaScript,3779,3074751757,460,OpenAI_Codex,2025-05-19T18:59:43Z,2025-05-19T19:00:13Z,fix,fix,10
study_ai,,,,,993521808,openai/openai-agents-js,TypeScript,925,3250169175,238,OpenAI_Codex,2025-07-21T22:08:31Z,2025-07-22T19:31:50Z,feat,feat,10
study_ai,,,,,29301872,OpenHFT/Chronicle-Wire,Java,557,3113679098,1196,OpenAI_Codex,2025-06-03T12:01:50Z,2025-06-03T12:07:17Z,fix,fix,9
study_ai,,,,,955904085,antiwork/flexile,Ruby,665,2978029042,77,Devin,2025-04-07T21:23:37Z,2025-04-07T21:52:49Z,feat,feat,9
study_ai,,,,,941289933,antiwork/helper,TypeScript,537,3160514684,523,Devin,2025-06-19T14:19:02Z,2025-06-19T18:27:48Z,feat,feat,9
study_ai,,,,,14268809,FastLED/FastLED,C++,7005,3180246520,1957,Cursor,2025-06-26T19:59:10Z,2025-06-26T20:01:23Z,refactor,refactor,9
study_ai,,,,,678526156,marimo-team/marimo,Python,14933,2796002590,3484,Devin,2025-01-17T17:50:38Z,2025-01-17T20:24:50Z,feat,feat,9
study_ai,,,,,614765452,Significant-Gravitas/AutoGPT,Python,177379,3083568715,10002,OpenAI_Codex,2025-05-22T14:23:28Z,2025-05-22T16:27:33Z,fix,fix,10
study_ai,,,,,941289933,antiwork/helper,TypeScript,537,3251643358,801,Devin,2025-07-22T08:21:26Z,2025-07-22T23:08:01Z,feat,feat,9
study_ai,,,,,993521808,openai/openai-agents-js,TypeScript,925,3145100825,105,OpenAI_Codex,2025-06-13T23:54:21Z,2025-06-16T15:59:21Z,feat,feat,9
study_ai,,,,,76094257,github/rubocop-github,Ruby,649,3122971535,312,Copilot,2025-06-05T23:05:54Z,2025-06-09T08:13:35Z,fix,fix,10
study_ai,,,,,923332984,ryokun6/ryos,TypeScript,558,3185549071,151,Cursor,2025-06-28T22:49:30Z,2025-06-28T22:49:40Z,feat,feat,9
study_ai,,,,,955904085,antiwork/flexile,Ruby,665,3253345747,608,Devin,2025-07-22T16:32:53Z,2025-07-23T00:14:23Z,feat,feat,8
study_ai,,,,,787076358,mendableai/firecrawl,TypeScript,43970,3179148644,1716,Devin,2025-06-26T13:30:58Z,2025-06-26T13:42:34Z,feat,feat,8
study_ai,,,,,653589102,567-labs/instructor,Python,11095,3114831862,1581,Devin,2025-06-03T17:28:29Z,2025-06-03T20:09:58Z,fix,fix,10
study_ai,,,,,105010691,nextcloud/desktop,C++,3326,3181766182,8408,OpenAI_Codex,2025-06-27T07:45:38Z,2025-06-27T07:45:54Z,fix,fix,10
study_ai,,,,,955904085,antiwork/flexile,Ruby,665,3050423267,289,Devin,2025-05-09T00:20:19Z,2025-05-10T22:26:17Z,feat,feat,8
study_ai,,,,,955904085,antiwork/flexile,Ruby,665,3022543124,218,Devin,2025-04-27T01:26:47Z,2025-04-27T02:40:20Z,refactor,refactor,9
study_ai,,,,,219046009,wait4x/wait4x,Go,720,3130431296,427,OpenAI_Codex,2025-06-09T14:09:25Z,2025-06-09T14:45:49Z,fix,fix,10
study_ai,,,,,159556794,go-vikunja/vikunja,Go,2080,3139763715,928,OpenAI_Codex,2025-06-12T10:43:43Z,2025-06-12T10:48:55Z,fix,fix,10
study_ai,,,,,50724711,catatsuy/private-isu,JavaScript,528,3146937698,664,OpenAI_Codex,2025-06-15T00:54:50Z,2025-06-15T01:02:37Z,refactor,refactor,9
study_ai,,,,,705022737,tegnike/aituber-kit,TypeScript,698,2978880129,331,Devin,2025-04-08T07:31:00Z,2025-04-12T16:18:59Z,feat,feat,9
study_ai,,,,,896296825,jlowin/fastmcp,Python,15491,3158615630,870,Claude_Code,2025-06-19T01:41:54Z,2025-06-19T22:15:36Z,feat,feat,10
study_ai,,,,,798201435,unclecode/crawl4ai,Python,50091,3127963975,1193,OpenAI_Codex,2025-06-08T05:52:22Z,2025-06-08T05:53:09Z,feat,feat,9
study_ai,,,,,941289933,antiwork/helper,TypeScript,537,3012267557,275,Devin,2025-04-22T22:30:01Z,2025-04-22T22:45:42Z,feat,feat,9
study_ai,,,,,894659403,goat-sdk/goat,TypeScript,798,2947870333,451,Devin,2025-03-25T22:00:34Z,2025-03-27T19:16:40Z,feat,feat,9
study_ai,,,,,136202695,mlflow/mlflow,Python,21402,3090023166,15877,Copilot,2025-05-26T05:11:07Z,2025-05-26T05:27:51Z,fix,fix,10
study_ai,,,,,941289933,antiwork/helper,TypeScript,537,3162677701,526,Devin,2025-06-20T10:00:58Z,2025-06-20T17:04:20Z,feat,feat,9
study_ai,,,,,960665821,microsoft/mcp-for-beginners,Python,5961,3077823693,56,Copilot,2025-05-20T18:02:17Z,2025-05-20T20:03:59Z,fix,fix,10
study_ai,,,,,136202695,mlflow/mlflow,Python,21402,3085322410,15852,Copilot,2025-05-23T06:23:38Z,2025-05-23T08:59:41Z,fix,fix,9
study_ai,,,,,955904085,antiwork/flexile,Ruby,665,3084414634,324,Devin,2025-05-22T19:56:11Z,2025-05-22T22:15:09Z,fix,fix,10
study_ai,,,,,941289933,antiwork/helper,TypeScript,537,2957949038,160,Devin,2025-03-29T11:18:34Z,2025-03-29T15:37:58Z,refactor,refactor,9
study_ai,,,,,958026130,featureform/enrichmcp,Python,583,3180621394,100,OpenAI_Codex,2025-06-26T22:19:04Z,2025-06-26T22:20:25Z,fix,fix,10
study_ai,,,,,955904085,antiwork/flexile,Ruby,665,2997700561,149,Devin,2025-04-15T21:39:13Z,2025-04-16T21:26:23Z,refactor,refactor,9
study_ai,,,,,967377293,Veloera/Veloera,Go,929,3120656989,79,OpenAI_Codex,2025-06-05T10:20:53Z,2025-06-05T10:32:45Z,fix,fix,10
study_ai,,,,,39321023,prebid/Prebid.js,JavaScript,1467,3114771710,13261,OpenAI_Codex,2025-06-03T17:05:00Z,2025-06-03T18:49:41Z,fix,fix,9
study_ai,,,,,525592995,invoke-ai/InvokeAI,TypeScript,25600,3207311747,8210,Cursor,2025-07-07T02:03:05Z,2025-07-07T21:10:55Z,feat,feat,10
study_ai,,,,,941289933,antiwork/helper,TypeScript,537,3074783719,428,Devin,2025-05-19T19:15:42Z,2025-05-19T19:27:06Z,refactor,refactor,9
study_ai,,,,,820087727,onlook-dev/onlook,TypeScript,21192,3069810383,1854,Devin,2025-05-16T20:09:03Z,2025-05-16T21:40:26Z,feat,feat,9
study_ai,,,,,732798198,github-copilot-resources/copilot-metrics-viewer,TypeScript,508,3209445091,220,Copilot,2025-07-07T15:28:42Z,2025-07-08T03:07:17Z,feat,feat,10
study_ai,,,,,787076358,mendableai/firecrawl,TypeScript,43970,2980157671,1423,Devin,2025-04-08T15:27:05Z,2025-04-08T19:09:31Z,refactor,refactor,9
study_ai,,,,,166018537,elixir-lsp/vscode-elixir-ls,TypeScript,571,3138292486,482,OpenAI_Codex,2025-06-11T22:47:38Z,2025-06-16T11:21:16Z,fix,fix,10
study_ai,,,,,19961085,apache/pinot,Java,5851,3137452003,16078,OpenAI_Codex,2025-06-11T16:30:11Z,2025-06-17T03:16:00Z,feat,feat,10
study_ai,,,,,958026130,featureform/enrichmcp,Python,583,3140927785,52,OpenAI_Codex,2025-06-12T16:31:58Z,2025-06-12T16:37:17Z,fix,fix,10
study_ai,,,,,159556794,go-vikunja/vikunja,Go,2080,3133277192,908,OpenAI_Codex,2025-06-10T11:47:08Z,2025-07-18T21:18:04Z,feat,feat,10
study_ai,,,,,679017521,AgentOps-AI/agentops,Python,4722,3138517311,1064,Devin,2025-06-12T01:51:04Z,2025-06-15T08:03:22Z,feat,feat,10
study_ai,,,,,832879402,Kiln-AI/Kiln,Python,4015,3130617808,352,OpenAI_Codex,2025-06-09T15:16:19Z,2025-06-10T02:52:45Z,feat,feat,9
study_ai,,,,,828119367,yamadashy/repomix,TypeScript,18206,3088304216,590,Devin,2025-05-24T09:27:00Z,2025-05-25T06:22:13Z,feat,feat,10
study_ai,,,,,3084583,mattiasw/ExifReader,JavaScript,892,3139443630,526,OpenAI_Codex,2025-06-12T09:03:15Z,2025-06-12T09:17:13Z,fix,fix,10
study_ai,,,,,787076358,mendableai/firecrawl,TypeScript,43970,3050368691,1534,Devin,2025-05-08T23:33:54Z,2025-05-16T15:56:33Z,fix,fix,10
study_ai,,,,,398753576,pdfme/pdfme,TypeScript,3389,2886665013,765,Devin,2025-02-28T09:34:53Z,2025-02-28T11:44:32Z,fix,fix,10
study_ai,,,,,44164233,OHIF/Viewers,TypeScript,3740,2831492164,4765,Devin,2025-02-04T23:24:24Z,2025-02-04T23:33:45Z,fix,fix,10
study_ai,,,,,941289933,antiwork/helper,TypeScript,537,2957323680,155,Devin,2025-03-28T21:41:47Z,2025-03-28T21:42:10Z,fix,fix,10
study_ai,,,,,1010618519,yoshiko-pg/difit,TypeScript,1183,3190199796,9,Claude_Code,2025-06-30T23:53:21Z,2025-07-01T00:29:36Z,feat,feat,9
study_ai,,,,,136202695,mlflow/mlflow,Python,21402,3103408529,15978,Copilot,2025-05-30T14:28:32Z,2025-05-31T02:03:46Z,feat,feat,9
study_ai,,,,,137814779,getsentry/sentry-python,Python,2043,3139974947,4459,Cursor,2025-06-12T11:47:53Z,2025-07-01T08:17:34Z,fix,fix,10
study_ai,,,,,221931137,celestiaorg/celestia-core,Go,531,3124252797,1914,Copilot,2025-06-06T09:47:25Z,2025-06-10T18:20:29Z,feat,feat,10
study_ai,,,,,999686447,microsoft/vscode-copilot-chat,TypeScript,8005,3213044317,161,Copilot,2025-07-08T15:57:21Z,2025-07-09T20:11:32Z,feat,feat,9
study_ai,,,,,646985602,mfts/papermark,TypeScript,6902,3233855622,1762,Cursor,2025-07-15T22:21:52Z,2025-07-19T07:45:50Z,feat,feat,9
study_ai,,,,,764642350,stack-auth/stack-auth,TypeScript,6033,2879982832,476,Devin,2025-02-26T02:32:45Z,2025-02-26T02:35:31Z,feat,feat,9
study_ai,,,,,788715163,JMBeresford/retrom,TypeScript,1216,3084876668,310,Copilot,2025-05-23T01:07:35Z,2025-05-26T22:49:48Z,feat,feat,9
study_ai,,,,,275993885,appsmithorg/appsmith,TypeScript,37596,2788912798,38656,Devin,2025-01-15T06:01:02Z,2025-01-16T11:53:35Z,feat,feat,10
study_ai,,,,,617269166,dropseed/plain,Python,619,3142082017,46,OpenAI_Codex,2025-06-13T02:54:36Z,2025-06-13T02:56:00Z,feat,feat,9
study_ai,,,,,314230339,golang-design/clipboard,Go,708,3115582566,73,OpenAI_Codex,2025-06-03T22:16:44Z,2025-06-07T10:22:02Z,fix,fix,10
study_ai,,,,,860100131,microsoft/typescript-go,Go,21439,3276762075,1479,Copilot,2025-07-30T12:02:53Z,2025-07-30T15:12:45Z,fix,fix,10
study_ai,,,,,338529997,gridaco/grida,TypeScript,2138,3103366848,372,OpenAI_Codex,2025-05-30T14:13:43Z,2025-05-30T17:23:20Z,feat,feat,9
study_ai,,,,,92912604,commaai/opendbc,Python,2457,3070075324,2254,OpenAI_Codex,2025-05-17T00:00:43Z,2025-05-17T00:02:03Z,fix,fix,10
study_ai,,,,,385653134,oekazuma/svelte-meta-tags,TypeScript,596,3100886012,1525,Devin,2025-05-29T16:41:20Z,2025-06-03T08:36:53Z,feat,feat,10
study_ai,,,,,674225653,bruin-data/bruin,Go,962,3137583236,776,OpenAI_Codex,2025-06-11T17:19:46Z,2025-06-13T08:22:04Z,feat,feat,9
study_ai,,,,,134777298,microsoft/vscode-pull-request-github,TypeScript,2421,3195083800,7188,Copilot,2025-07-02T08:36:04Z,2025-07-02T10:45:45Z,fix,fix,9
study_ai,,,,,159556794,go-vikunja/vikunja,Go,2080,3267108907,1183,OpenAI_Codex,2025-07-27T13:34:36Z,2025-07-28T08:33:00Z,fix,fix,10
study_ai,,,,,958026130,featureform/enrichmcp,Python,583,3141103797,57,OpenAI_Codex,2025-06-12T17:37:04Z,2025-06-12T17:42:45Z,feat,feat,9
study_ai,,,,,274495425,remotion-dev/remotion,TypeScript,23319,3148005105,5380,Copilot,2025-06-15T19:29:37Z,2025-06-16T09:37:16Z,feat,feat,9
study_ai,,,,,95743138,box/box-ui-elements,JavaScript,546,2836446355,3905,Devin,2025-02-06T19:53:57Z,2025-02-20T01:27:39Z,refactor,refactor,10
study_ai,,,,,265001214,tokens-studio/figma-plugin,TypeScript,1469,3075074837,3359,Copilot,2025-05-19T21:36:28Z,2025-05-20T13:43:35Z,feat,feat,9
study_ai,,151,,small,4127088,Azure/azure-sdk-for-python,Python,5011,3094743282,41310,Copilot,2025-05-27T18:02:08Z,2025-05-27T22:57:52Z,fix,fix,10
study_ai,,,,,17631024,mihneadb/node-directory-tree,JavaScript,536,3117967187,133,OpenAI_Codex,2025-06-04T14:03:18Z,2025-06-04T14:51:05Z,refactor,refactor,8
study_ai,,,,,93882897,shader-slang/slang,C++,4349,3218245359,7692,Copilot,2025-07-10T07:33:58Z,2025-07-11T04:51:58Z,fix,fix,10
study_ai,,,,,955904085,antiwork/flexile,Ruby,665,3015520806,178,Devin,2025-04-24T00:07:59Z,2025-04-24T00:30:10Z,feat,feat,9
study_ai,,,,,482225540,busser/tfautomv,Go,839,3124372773,108,Claude_Code,2025-06-06T10:33:20Z,2025-06-06T11:02:00Z,feat,feat,10
study_ai,,,,,22855240,Azure/azure-sdk-for-go,Go,1739,3254820907,24988,Copilot,2025-07-23T04:32:22Z,2025-07-24T02:27:04Z,feat,feat,9
study_ai,,,,,868173144,kortix-ai/suna,TypeScript,17116,3245408233,1013,Cursor,2025-07-19T16:00:07Z,2025-07-19T16:03:03Z,feat,feat,9
study_ai,,,,,41881900,microsoft/vscode,TypeScript,175171,3241357147,256612,Copilot,2025-07-18T00:18:45Z,2025-07-22T20:32:01Z,fix,fix,10
study_ai,,,,,689765175,different-ai/note-companion,TypeScript,696,2901054493,352,Devin,2025-03-06T17:47:43Z,2025-03-10T17:14:22Z,feat,feat,9
study_ai,,,,,872748942,adaline/gateway,TypeScript,528,3164349433,93,Devin,2025-06-20T20:49:29Z,2025-06-22T18:54:48Z,feat,feat,10
study_ai,,,,,234231371,gofiber/fiber,Go,37269,3269359057,3628,OpenAI_Codex,2025-07-28T10:51:56Z,2025-07-28T12:29:20Z,fix,fix,10
study_ai,,,,,81314550,wix/react-native-ui-lib,TypeScript,6892,2863193910,3518,Devin,2025-02-19T12:30:01Z,2025-03-03T10:15:30Z,feat,feat,10
study_ai,,,,,959682770,antiwork/gumroad,Ruby,6643,3249629800,663,Devin,2025-07-21T18:28:25Z,2025-07-23T01:31:08Z,feat,feat,9
study_ai,,,,,398753576,pdfme/pdfme,TypeScript,3389,2886594739,761,Devin,2025-02-28T09:02:14Z,2025-02-28T09:26:13Z,fix,fix,10
study_ai,,,,,575321313,langbot-app/LangBot,Python,12782,3149988059,1537,Devin,2025-06-16T13:17:31Z,2025-06-16T13:30:57Z,feat,feat,10
study_ai,,,,,705022737,tegnike/aituber-kit,TypeScript,698,2981923119,336,Devin,2025-04-09T07:56:38Z,2025-04-11T21:59:50Z,feat,feat,10
study_ai,,,,,771479895,lingodotdev/lingo.dev,TypeScript,2784,3036581562,700,Devin,2025-05-02T18:19:20Z,2025-05-02T19:20:35Z,feat,feat,10
study_ai,,,,,338529997,gridaco/grida,TypeScript,2138,3102261792,360,OpenAI_Codex,2025-05-30T06:49:35Z,2025-05-30T06:59:29Z,fix,fix,10
study_ai,,,,,221931137,celestiaorg/celestia-core,Go,531,3188621420,2103,Copilot,2025-06-30T14:03:54Z,2025-06-30T22:02:37Z,feat,feat,10
study_ai,,,,,350360184,calcom/cal.com,TypeScript,37399,3199882677,22246,Devin,2025-07-03T16:01:12Z,2025-07-11T14:53:40Z,feat,feat,10
study_ai,,,,,400215964,novuhq/novu,TypeScript,37349,3136331266,8496,Devin,2025-06-11T10:36:26Z,2025-06-11T11:13:14Z,feat,feat,10
study_ai,,,,,136202695,mlflow/mlflow,Python,21402,3155745045,16307,Copilot,2025-06-18T07:13:07Z,2025-06-18T10:35:24Z,feat,feat,9
study_ai,,,,,679784368,microsoft/genaiscript,TypeScript,2742,3262525188,1797,Copilot,2025-07-25T09:04:15Z,2025-07-25T11:16:57Z,fix,fix,10
study_ai,,,,,274495425,remotion-dev/remotion,TypeScript,23319,3149019667,5384,Copilot,2025-06-16T08:22:01Z,2025-06-16T13:25:39Z,feat,feat,10
study_ai,,,,,317639685,johnlindquist/kit,TypeScript,4075,3164157588,1590,OpenAI_Codex,2025-06-20T19:00:52Z,2025-06-20T19:01:40Z,fix,fix,10
study_ai,,,,,457435290,aldinokemal/go-whatsapp-web-multidevice,Go,2131,3205042667,315,Cursor,2025-07-05T14:41:34Z,2025-07-05T15:25:21Z,feat,feat,9
study_ai,,,,,167828165,ArthurSonzogni/FTXUI,C++,8551,3117830912,1054,OpenAI_Codex,2025-06-04T13:23:00Z,2025-06-04T13:23:29Z,fix,fix,10
study_ai,,,,,839216423,liam-hq/liam,TypeScript,4194,2852521157,721,Devin,2025-02-14T02:31:41Z,2025-02-14T03:53:05Z,fix,fix,10
study_ai,,,,,653589102,567-labs/instructor,Python,11095,3210213419,1667,OpenAI_Codex,2025-07-07T20:46:15Z,2025-07-07T20:50:52Z,fix,fix,10
study_ai,,,,,74627617,commaai/openpilot,Python,55616,3072108466,35272,OpenAI_Codex,2025-05-18T22:41:58Z,2025-05-18T23:21:20Z,feat,feat,9
study_ai,,,,,941289933,antiwork/helper,TypeScript,537,3053938077,405,Devin,2025-05-10T09:04:20Z,2025-05-11T22:53:54Z,feat,feat,7
study_ai,,,,,941289933,antiwork/helper,TypeScript,537,3193705340,657,Devin,2025-07-01T20:24:16Z,2025-07-04T23:06:07Z,feat,feat,9
