batch_id,job_id,repo_id,repo_name,pr_id,pr_number,agent,revision,checkout_ref,base_sha,head_sha,language,codeql_language,codeql_version,query_suite,build_mode,build_command,comparison_status,status,attempts,retry_excluded,retry_excluded_reason
study_ai,disler_just-prompt__pr-13__before,957716837,disler/just-prompt,3070753526,13,OpenAI_Codex,before,97e06f1a6bfd034b6983174d373393e33c6f2fcf,97e06f1a6bfd034b6983174d373393e33c6f2fcf,1bf3472ef72e480412cd440933f4cd0795c6467b,Python,python,2.23.2,security-and-quality,none,,compared,completed,1,,
study_ai,disler_just-prompt__pr-13__after,957716837,disler/just-prompt,3070753526,13,OpenAI_Codex,after,1bf3472ef72e480412cd440933f4cd0795c6467b,97e06f1a6bfd034b6983174d373393e33c6f2fcf,1bf3472ef72e480412cd440933f4cd0795c6467b,Python,python,2.23.2,security-and-quality,none,,compared,completed,1,,
study_ai,root-gg_plik__pr-532__before,34218418,root-gg/plik,3142667413,532,OpenAI_Codex,before,d59dfbb75b0fc94248358f6c5bb206e2c2335c74,d59dfbb75b0fc94248358f6c5bb206e2c2335c74,a5c53d658541ecd1150ca04b0b8405e8c67f29be,Go,go,2.23.2,security-and-quality,autobuild,,compared,completed,1,,
study_ai,root-gg_plik__pr-532__after,34218418,root-gg/plik,3142667413,532,OpenAI_Codex,after,a5c53d658541ecd1150ca04b0b8405e8c67f29be,d59dfbb75b0fc94248358f6c5bb206e2c2335c74,a5c53d658541ecd1150ca04b0b8405e8c67f29be,Go,go,2.23.2,security-and-quality,autobuild,,compared,completed,1,,
study_ai,RAGEN-AI_RAGEN__pr-112__before,922278962,RAGEN-AI/RAGEN,3206790763,112,OpenAI_Codex,before,38b2bd063d5345abc5cefe7d6a9f1b70c84bd92f,38b2bd063d5345abc5cefe7d6a9f1b70c84bd92f,d28a639baeb0ae1ad3d46f13c9871144926e26bc,Python,python,2.23.2,security-and-quality,none,,compared,completed,1,,
study_ai,RAGEN-AI_RAGEN__pr-112__after,922278962,RAGEN-AI/RAGEN,3206790763,112,OpenAI_Codex,after,d28a639baeb0ae1ad3d46f13c9871144926e26bc,38b2bd063d5345abc5cefe7d6a9f1b70c84bd92f,d28a639baeb0ae1ad3d46f13c9871144926e26bc,Python,python,2.23.2,security-and-quality,none,,compared,completed,1,,
study_ai,axinc-ai_ailia-models__pr-1704__before,206917330,axinc-ai/ailia-models,3234052393,1704,Devin,before,ceeeb600a42bdeaa11804fc95004894428653db2,ceeeb600a42bdeaa11804fc95004894428653db2,cf877d4e812e43f9f3b2b8cce2dc9a184beae326,Python,python,2.23.2,security-and-quality,none,,compared,completed,1,,
study_ai,axinc-ai_ailia-models__pr-1704__after,206917330,axinc-ai/ailia-models,3234052393,1704,Devin,after,cf877d4e812e43f9f3b2b8cce2dc9a184beae326,ceeeb600a42bdeaa11804fc95004894428653db2,cf877d4e812e43f9f3b2b8cce2dc9a184beae326,Python,python,2.23.2,security-and-quality,none,,compared,completed,1,,
study_ai,lingodotdev_lingo.dev__pr-757__before,771479895,lingodotdev/lingo.dev,3040934363,757,Devin,before,b11032b1e2d6c0a071c61d9b3a6cce52587d5480,b11032b1e2d6c0a071c61d9b3a6cce52587d5480,a742a8b3a26fd65ba5c651f25832a819243145f6,TypeScript,javascript-typescript,2.23.2,security-and-quality,none,,compared,completed,1,,
study_ai,lingodotdev_lingo.dev__pr-757__after,771479895,lingodotdev/lingo.dev,3040934363,757,Devin,after,a742a8b3a26fd65ba5c651f25832a819243145f6,b11032b1e2d6c0a071c61d9b3a6cce52587d5480,a742a8b3a26fd65ba5c651f25832a819243145f6,TypeScript,javascript-typescript,2.23.2,security-and-quality,none,,compared,completed,1,,
study_ai,ryokun6_ryos__pr-176__before,923332984,ryokun6/ryos,3224778804,176,Cursor,before,9c036fe27dea4d5be01c3a8b131b6737a9a485c6,9c036fe27dea4d5be01c3a8b131b6737a9a485c6,f92b05564c2c581777a7f0c48adc1ee013e5aced,TypeScript,javascript-typescript,2.23.2,security-and-quality,none,,compared,completed,1,,
study_ai,ryokun6_ryos__pr-176__after,923332984,ryokun6/ryos,3224778804,176,Cursor,after,f92b05564c2c581777a7f0c48adc1ee013e5aced,9c036fe27dea4d5be01c3a8b131b6737a9a485c6,f92b05564c2c581777a7f0c48adc1ee013e5aced,TypeScript,javascript-typescript,2.23.2,security-and-quality,none,,compared,completed,1,,
study_ai,liam-hq_liam__pr-2189__before,839216423,liam-hq/liam,3173794198,2189,Devin,before,ab621b563b023739fea6d61ee2bce304cebb3583,ab621b563b023739fea6d61ee2bce304cebb3583,79f47b9caa67b8df47d99b47361a61453efb6f9c,TypeScript,javascript-typescript,2.23.2,security-and-quality,none,,compared,completed,1,,
study_ai,liam-hq_liam__pr-2189__after,839216423,liam-hq/liam,3173794198,2189,Devin,after,79f47b9caa67b8df47d99b47361a61453efb6f9c,ab621b563b023739fea6d61ee2bce304cebb3583,79f47b9caa67b8df47d99b47361a61453efb6f9c,TypeScript,javascript-typescript,2.23.2,security-and-quality,none,,compared,completed,1,,
study_ai,VRSEN_agency-swarm__pr-309__before,719367294,VRSEN/agency-swarm,3257919562,309,OpenAI_Codex,before,113df3f9fa09015c119b6d5e63e3a54010434e63,113df3f9fa09015c119b6d5e63e3a54010434e63,07c0f9c4386bcc2aed2094dad6fce3f0f490e91e,Python,python,2.23.2,security-and-quality,none,,compared,completed,1,,
study_ai,VRSEN_agency-swarm__pr-309__after,719367294,VRSEN/agency-swarm,3257919562,309,OpenAI_Codex,after,07c0f9c4386bcc2aed2094dad6fce3f0f490e91e,113df3f9fa09015c119b6d5e63e3a54010434e63,07c0f9c4386bcc2aed2094dad6fce3f0f490e91e,Python,python,2.23.2,security-and-quality,none,,compared,completed,1,,
study_ai,liam-hq_liam__pr-848__before,839216423,liam-hq/liam,2908973350,848,Devin,before,d3a7785f74d766363c1ce3ec391dacba061a4862,d3a7785f74d766363c1ce3ec391dacba061a4862,0a654efe80216153dc6651c1f8e6278ce8e606ad,TypeScript,javascript-typescript,2.23.2,security-and-quality,none,,compared,completed,1,,
study_ai,liam-hq_liam__pr-848__after,839216423,liam-hq/liam,2908973350,848,Devin,after,0a654efe80216153dc6651c1f8e6278ce8e606ad,d3a7785f74d766363c1ce3ec391dacba061a4862,0a654efe80216153dc6651c1f8e6278ce8e606ad,TypeScript,javascript-typescript,2.23.2,security-and-quality,none,,compared,completed,1,,
study_ai,lingodotdev_lingo.dev__pr-728__before,771479895,lingodotdev/lingo.dev,3037099154,728,Devin,before,1a6ff6d1ec13226b2125fb254f6ba0c8b021ec7a,1a6ff6d1ec13226b2125fb254f6ba0c8b021ec7a,b458916a7e95a82d95ea1ec3bc6cf289b0c0c5aa,TypeScript,javascript-typescript,2.23.2,security-and-quality,none,,compared,completed,1,,
study_ai,lingodotdev_lingo.dev__pr-728__after,771479895,lingodotdev/lingo.dev,3037099154,728,Devin,after,b458916a7e95a82d95ea1ec3bc6cf289b0c0c5aa,1a6ff6d1ec13226b2125fb254f6ba0c8b021ec7a,b458916a7e95a82d95ea1ec3bc6cf289b0c0c5aa,TypeScript,javascript-typescript,2.23.2,security-and-quality,none,,compared,completed,1,,
study_ai,prebid_Prebid.js__pr-13135__before,39321023,prebid/Prebid.js,3084595474,13135,OpenAI_Codex,before,df04e1d85f8252de472401466748564b9668c501,df04e1d85f8252de472401466748564b9668c501,b5d7f50d39932a8f265aad4e6ae4856f0690e2df,JavaScript,javascript-typescript,2.23.2,security-and-quality,none,,compared,completed,1,,
study_ai,prebid_Prebid.js__pr-13135__after,39321023,prebid/Prebid.js,3084595474,13135,OpenAI_Codex,after,b5d7f50d39932a8f265aad4e6ae4856f0690e2df,df04e1d85f8252de472401466748564b9668c501,b5d7f50d39932a8f265aad4e6ae4856f0690e2df,JavaScript,javascript-typescript,2.23.2,security-and-quality,none,,compared,completed,1,,
study_ai,mlflow_mlflow__pr-16543__before,136202695,mlflow/mlflow,3197765608,16543,Copilot,before,925326c1ab6e908e705830a9ca64fd9be5fa9425,925326c1ab6e908e705830a9ca64fd9be5fa9425,258e678878efbe32d78c7ee83b5637631b869e33,Python,python,2.23.2,security-and-quality,none,,compared,completed,1,,
study_ai,mlflow_mlflow__pr-16543__after,136202695,mlflow/mlflow,3197765608,16543,Copilot,after,258e678878efbe32d78c7ee83b5637631b869e33,925326c1ab6e908e705830a9ca64fd9be5fa9425,258e678878efbe32d78c7ee83b5637631b869e33,Python,python,2.23.2,security-and-quality,none,,compared,completed,1,,
study_ai,liam-hq_liam__pr-1161__before,839216423,liam-hq/liam,2972183405,1161,Devin,before,19a61e10be9d8113086271a7021fb377bc47eee5,19a61e10be9d8113086271a7021fb377bc47eee5,34df73d49a041f6363ed411be0df912ff7c76d43,TypeScript,javascript-typescript,2.23.2,security-and-quality,none,,compared,completed,1,,
study_ai,liam-hq_liam__pr-1161__after,839216423,liam-hq/liam,2972183405,1161,Devin,after,34df73d49a041f6363ed411be0df912ff7c76d43,19a61e10be9d8113086271a7021fb377bc47eee5,34df73d49a041f6363ed411be0df912ff7c76d43,TypeScript,javascript-typescript,2.23.2,security-and-quality,none,,compared,completed,1,,
study_ai,PaloAltoNetworks_docusaurus-openapi-docs__pr-1195__before,460077424,PaloAltoNetworks/docusaurus-openapi-docs,3196377654,1195,OpenAI_Codex,before,d05623539cab70ee24b3b2a74d3908fd42a18fbc,d05623539cab70ee24b3b2a74d3908fd42a18fbc,8cd58ae3649c5fb8e7929200912e873436bafa02,TypeScript,javascript-typescript,2.23.2,security-and-quality,none,,compared,completed,1,,
study_ai,PaloAltoNetworks_docusaurus-openapi-docs__pr-1195__after,460077424,PaloAltoNetworks/docusaurus-openapi-docs,3196377654,1195,OpenAI_Codex,after,8cd58ae3649c5fb8e7929200912e873436bafa02,d05623539cab70ee24b3b2a74d3908fd42a18fbc,8cd58ae3649c5fb8e7929200912e873436bafa02,TypeScript,javascript-typescript,2.23.2,security-and-quality,none,,compared,completed,1,,
study_ai,reflex-dev_reflex__pr-5616__before,557075997,reflex-dev/reflex,3253517563,5616,Devin,before,7e0a95f90b682d892c3205858114243286604985,7e0a95f90b682d892c3205858114243286604985,f9c585dd32b26f1911f775402cf2ac30e56793c1,Python,python,2.23.2,security-and-quality,none,,compared,completed,1,,
study_ai,reflex-dev_reflex__pr-5616__after,557075997,reflex-dev/reflex,3253517563,5616,Devin,after,f9c585dd32b26f1911f775402cf2ac30e56793c1,7e0a95f90b682d892c3205858114243286604985,f9c585dd32b26f1911f775402cf2ac30e56793c1,Python,python,2.23.2,security-and-quality,none,,compared,completed,1,,
study_ai,ryokun6_ryos__pr-56__before,923332984,ryokun6/ryos,3074782428,56,OpenAI_Codex,before,1b573c1c05b5764d4162b6c94a33831dbb179d98,1b573c1c05b5764d4162b6c94a33831dbb179d98,a42bd1aab8ceded6d24e2c282a0ab4db96c9de5d,TypeScript,javascript-typescript,2.23.2,security-and-quality,none,,compared,completed,1,,
study_ai,ryokun6_ryos__pr-56__after,923332984,ryokun6/ryos,3074782428,56,OpenAI_Codex,after,a42bd1aab8ceded6d24e2c282a0ab4db96c9de5d,1b573c1c05b5764d4162b6c94a33831dbb179d98,a42bd1aab8ceded6d24e2c282a0ab4db96c9de5d,TypeScript,javascript-typescript,2.23.2,security-and-quality,none,,compared,completed,1,,
study_ai,antiwork_helper__pr-100__before,941289933,antiwork/helper,2939616751,100,Devin,before,,,,TypeScript,javascript-typescript,2.23.2,security-and-quality,none,,failed,prepare_failed,,,
study_ai,antiwork_helper__pr-100__after,941289933,antiwork/helper,2939616751,100,Devin,after,refs/pull/100/head,,,TypeScript,javascript-typescript,2.23.2,security-and-quality,none,,failed,prepare_failed,,,
study_ai,liveblocks_liveblocks__pr-2528__before,370740787,liveblocks/liveblocks,3237358945,2528,Devin,before,b564cdb33f9876fe786ba4dd87688448fb53a8ee,b564cdb33f9876fe786ba4dd87688448fb53a8ee,c37b735b93a05a68d0ce734efd054bc39035e483,TypeScript,javascript-typescript,2.23.2,security-and-quality,none,,compared,completed,1,,
study_ai,liveblocks_liveblocks__pr-2528__after,370740787,liveblocks/liveblocks,3237358945,2528,Devin,after,c37b735b93a05a68d0ce734efd054bc39035e483,b564cdb33f9876fe786ba4dd87688448fb53a8ee,c37b735b93a05a68d0ce734efd054bc39035e483,TypeScript,javascript-typescript,2.23.2,security-and-quality,none,,compared,completed,1,,
study_ai,liam-hq_liam__pr-2575__before,839216423,liam-hq/liam,3234526044,2575,Devin,before,5a52b77e08a1d34017bf5ea809719bea6d1b4bbe,5a52b77e08a1d34017bf5ea809719bea6d1b4bbe,558f1c5a7b8e08fb0cf8c34fb6574c195ff47535,TypeScript,javascript-typescript,2.23.2,security-and-quality,none,,compared,completed,1,,
study_ai,liam-hq_liam__pr-2575__after,839216423,liam-hq/liam,3234526044,2575,Devin,after,558f1c5a7b8e08fb0cf8c34fb6574c195ff47535,5a52b77e08a1d34017bf5ea809719bea6d1b4bbe,558f1c5a7b8e08fb0cf8c34fb6574c195ff47535,TypeScript,javascript-typescript,2.23.2,security-and-quality,none,,compared,completed,1,,
study_ai,appsmithorg_appsmith__pr-38777__before,275993885,appsmithorg/appsmith,2799205474,38777,Devin,before,0b830a58b460279d09fe92f173a6af3af81cc989,0b830a58b460279d09fe92f173a6af3af81cc989,3e7fca53b2e9fbd3352dbb0e6f2d862a81449f4b,TypeScript,javascript-typescript,2.23.2,security-and-quality,none,,compared,completed,1,,
study_ai,appsmithorg_appsmith__pr-38777__after,275993885,appsmithorg/appsmith,2799205474,38777,Devin,after,3e7fca53b2e9fbd3352dbb0e6f2d862a81449f4b,0b830a58b460279d09fe92f173a6af3af81cc989,3e7fca53b2e9fbd3352dbb0e6f2d862a81449f4b,TypeScript,javascript-typescript,2.23.2,security-and-quality,none,,compared,completed,1,,
study_ai,goat-sdk_goat__pr-221__before,894659403,goat-sdk/goat,2784590302,221,Devin,before,c34bf162fa7c4116a67df0c9655278c8564905fa,c34bf162fa7c4116a67df0c9655278c8564905fa,261be6808acb434099d04126b0ec6b0210213535,TypeScript,javascript-typescript,2.23.2,security-and-quality,none,,compared,completed,1,,
study_ai,goat-sdk_goat__pr-221__after,894659403,goat-sdk/goat,2784590302,221,Devin,after,261be6808acb434099d04126b0ec6b0210213535,c34bf162fa7c4116a67df0c9655278c8564905fa,261be6808acb434099d04126b0ec6b0210213535,TypeScript,javascript-typescript,2.23.2,security-and-quality,none,,compared,completed,1,,
study_ai,camunda_camunda-modeler__pr-5121__before,42712762,camunda/camunda-modeler,3192543252,5121,Copilot,before,7e22591a8ee232d16d0287e9dd832f0e3465779d,7e22591a8ee232d16d0287e9dd832f0e3465779d,9b9a585d0c46f979b706813356cfcf2353e1d399,JavaScript,javascript-typescript,2.23.2,security-and-quality,none,,compared,completed,1,,
study_ai,camunda_camunda-modeler__pr-5121__after,42712762,camunda/camunda-modeler,3192543252,5121,Copilot,after,9b9a585d0c46f979b706813356cfcf2353e1d399,7e22591a8ee232d16d0287e9dd832f0e3465779d,9b9a585d0c46f979b706813356cfcf2353e1d399,JavaScript,javascript-typescript,2.23.2,security-and-quality,none,,compared,completed,1,,
study_ai,langfuse_langfuse__pr-7486__before,642497346,langfuse/langfuse,3172675579,7486,Cursor,before,d37e676ea61abc623a38ffe9c76d73de7aac14d0,d37e676ea61abc623a38ffe9c76d73de7aac14d0,d88e4d3b3b34098f6729fb0dacc906ce0a547d7d,TypeScript,javascript-typescript,2.23.2,security-and-quality,none,,compared,completed,1,,
study_ai,langfuse_langfuse__pr-7486__after,642497346,langfuse/langfuse,3172675579,7486,Cursor,after,d88e4d3b3b34098f6729fb0dacc906ce0a547d7d,d37e676ea61abc623a38ffe9c76d73de7aac14d0,d88e4d3b3b34098f6729fb0dacc906ce0a547d7d,TypeScript,javascript-typescript,2.23.2,security-and-quality,none,,compared,completed,1,,
study_ai,microsoft_genaiscript__pr-1776__before,679784368,microsoft/genaiscript,3256164146,1776,Copilot,before,b933d9205762cbc4d75c9ae1c6582e6e6c8b8e66,b933d9205762cbc4d75c9ae1c6582e6e6c8b8e66,6a24400a5b096fe60e384164f62506b11ff9eecd,TypeScript,javascript-typescript,2.23.2,security-and-quality,none,,compared,completed,1,,
study_ai,microsoft_genaiscript__pr-1776__after,679784368,microsoft/genaiscript,3256164146,1776,Copilot,after,6a24400a5b096fe60e384164f62506b11ff9eecd,b933d9205762cbc4d75c9ae1c6582e6e6c8b8e66,6a24400a5b096fe60e384164f62506b11ff9eecd,TypeScript,javascript-typescript,2.23.2,security-and-quality,none,,compared,completed,1,,
study_ai,liam-hq_liam__pr-2048__before,839216423,liam-hq/liam,3152700757,2048,Devin,before,d43bdf90356952ee0294bf37b244d6f0d8f3cfb6,d43bdf90356952ee0294bf37b244d6f0d8f3cfb6,b902c7f441722aac684bb52d90f5e03f124dec15,TypeScript,javascript-typescript,2.23.2,security-and-quality,none,,compared,completed,1,,
study_ai,liam-hq_liam__pr-2048__after,839216423,liam-hq/liam,3152700757,2048,Devin,after,b902c7f441722aac684bb52d90f5e03f124dec15,d43bdf90356952ee0294bf37b244d6f0d8f3cfb6,b902c7f441722aac684bb52d90f5e03f124dec15,TypeScript,javascript-typescript,2.23.2,security-and-quality,none,,compared,completed,1,,
study_ai,analogdotnow_Analog__pr-227__before,984965707,analogdotnow/Analog,3240168050,227,OpenAI_Codex,before,8d95097ef503d34c253f180746bb68824473f6c8,8d95097ef503d34c253f180746bb68824473f6c8,57732ae867063b12de7e18e3fd7c22634fd7c540,TypeScript,javascript-typescript,2.23.2,security-and-quality,none,,compared,completed,1,,
study_ai,analogdotnow_Analog__pr-227__after,984965707,analogdotnow/Analog,3240168050,227,OpenAI_Codex,after,57732ae867063b12de7e18e3fd7c22634fd7c540,8d95097ef503d34c253f180746bb68824473f6c8,57732ae867063b12de7e18e3fd7c22634fd7c540,TypeScript,javascript-typescript,2.23.2,security-and-quality,none,,compared,completed,1,,
study_ai,janbjorge_pgqueuer__pr-423__before,788904329,janbjorge/pgqueuer,3196341284,423,OpenAI_Codex,before,e459ac12d837a077e1cd3ba13eab73da983f4a7d,e459ac12d837a077e1cd3ba13eab73da983f4a7d,c3d7cb8449e0d2d85db06e9eca3e2dc914f7c35b,Python,python,2.23.2,security-and-quality,none,,compared,completed,1,,
study_ai,janbjorge_pgqueuer__pr-423__after,788904329,janbjorge/pgqueuer,3196341284,423,OpenAI_Codex,after,c3d7cb8449e0d2d85db06e9eca3e2dc914f7c35b,e459ac12d837a077e1cd3ba13eab73da983f4a7d,c3d7cb8449e0d2d85db06e9eca3e2dc914f7c35b,Python,python,2.23.2,security-and-quality,none,,compared,completed,1,,
study_ai,liam-hq_liam__pr-2471__before,839216423,liam-hq/liam,3217719988,2471,Devin,before,67956b887ec7eb9263ca66f63e38db8dbd9074bf,67956b887ec7eb9263ca66f63e38db8dbd9074bf,63564b5347f32e4d1ab611d3641913c935148fdd,TypeScript,javascript-typescript,2.23.2,security-and-quality,none,,compared,completed,1,,
study_ai,liam-hq_liam__pr-2471__after,839216423,liam-hq/liam,3217719988,2471,Devin,after,63564b5347f32e4d1ab611d3641913c935148fdd,67956b887ec7eb9263ca66f63e38db8dbd9074bf,63564b5347f32e4d1ab611d3641913c935148fdd,TypeScript,javascript-typescript,2.23.2,security-and-quality,none,,compared,completed,1,,
study_ai,antiwork_flexile__pr-590__before,955904085,antiwork/flexile,3245333569,590,Devin,before,,,,Ruby,ruby,2.23.2,security-and-quality,none,,failed,prepare_failed,,,
study_ai,antiwork_flexile__pr-590__after,955904085,antiwork/flexile,3245333569,590,Devin,after,refs/pull/590/head,,,Ruby,ruby,2.23.2,security-and-quality,none,,failed,prepare_failed,,,
study_ai,liam-hq_liam__pr-1870__before,839216423,liam-hq/liam,3113332396,1870,Devin,before,cbce05060a03c29145adfe531037419733cb3d91,cbce05060a03c29145adfe531037419733cb3d91,0639e5c760ea8ae5e16c9b3af5076344c3b68da3,TypeScript,javascript-typescript,2.23.2,security-and-quality,none,,compared,completed,1,,
study_ai,liam-hq_liam__pr-1870__after,839216423,liam-hq/liam,3113332396,1870,Devin,after,0639e5c760ea8ae5e16c9b3af5076344c3b68da3,cbce05060a03c29145adfe531037419733cb3d91,0639e5c760ea8ae5e16c9b3af5076344c3b68da3,TypeScript,javascript-typescript,2.23.2,security-and-quality,none,,compared,completed,1,,
study_ai,appsmithorg_appsmith__pr-38584__before,275993885,appsmithorg/appsmith,2780174351,38584,Devin,before,3d97706da3944a657fb05cd91e91cdd9e96aab14,3d97706da3944a657fb05cd91e91cdd9e96aab14,40cdbf43c02a034e50897ae2194f2e676d147762,TypeScript,javascript-typescript,2.23.2,security-and-quality,none,,compared,completed,1,,
study_ai,appsmithorg_appsmith__pr-38584__after,275993885,appsmithorg/appsmith,2780174351,38584,Devin,after,40cdbf43c02a034e50897ae2194f2e676d147762,3d97706da3944a657fb05cd91e91cdd9e96aab14,40cdbf43c02a034e50897ae2194f2e676d147762,TypeScript,javascript-typescript,2.23.2,security-and-quality,none,,compared,completed,1,,
study_ai,Significant-Gravitas_AutoGPT__pr-10064__before,614765452,Significant-Gravitas/AutoGPT,3103178673,10064,OpenAI_Codex,before,67e58456ba186b32b16375485e7ad2d06ed15f9f,67e58456ba186b32b16375485e7ad2d06ed15f9f,f51306499c86f3df22bb58c82f0f1282f03fb15b,Python,python,2.23.2,security-and-quality,none,,compared,completed,1,,
study_ai,Significant-Gravitas_AutoGPT__pr-10064__after,614765452,Significant-Gravitas/AutoGPT,3103178673,10064,OpenAI_Codex,after,f51306499c86f3df22bb58c82f0f1282f03fb15b,67e58456ba186b32b16375485e7ad2d06ed15f9f,f51306499c86f3df22bb58c82f0f1282f03fb15b,Python,python,2.23.2,security-and-quality,none,,compared,completed,1,,
study_ai,novuhq_novu__pr-8361__before,400215964,novuhq/novu,3080755100,8361,Devin,before,12398731e87d16c15caea58c30b8b38ce937f359,12398731e87d16c15caea58c30b8b38ce937f359,9eeb611d33f496f2e0aca4e25c77e9075cde804a,TypeScript,javascript-typescript,2.23.2,security-and-quality,none,,compared,completed,1,,
study_ai,novuhq_novu__pr-8361__after,400215964,novuhq/novu,3080755100,8361,Devin,after,9eeb611d33f496f2e0aca4e25c77e9075cde804a,12398731e87d16c15caea58c30b8b38ce937f359,9eeb611d33f496f2e0aca4e25c77e9075cde804a,TypeScript,javascript-typescript,2.23.2,security-and-quality,none,,compared,completed,1,,
study_ai,mendableai_firecrawl__pr-1843__before,787076358,mendableai/firecrawl,3261437580,1843,Devin,before,e0b26f8f3cf574b6069fbff887d6f24b1d9cf1f7,e0b26f8f3cf574b6069fbff887d6f24b1d9cf1f7,f0ec4d304a2b1da78cae5b557accdaf140897728,TypeScript,javascript-typescript,2.23.2,security-and-quality,none,,compared,completed,1,,
study_ai,mendableai_firecrawl__pr-1843__after,787076358,mendableai/firecrawl,3261437580,1843,Devin,after,f0ec4d304a2b1da78cae5b557accdaf140897728,e0b26f8f3cf574b6069fbff887d6f24b1d9cf1f7,f0ec4d304a2b1da78cae5b557accdaf140897728,TypeScript,javascript-typescript,2.23.2,security-and-quality,none,,compared,completed,1,,
study_ai,calcom_cal.com__pr-20672__before,350360184,calcom/cal.com,2989721425,20672,Devin,before,9eb1fe06e395f6548a4a8e6d729e516afd319c1d,9eb1fe06e395f6548a4a8e6d729e516afd319c1d,6a34b49e308facba481a26b537a1aa697cd108f8,TypeScript,javascript-typescript,2.23.2,security-and-quality,none,,compared,completed,1,,
study_ai,calcom_cal.com__pr-20672__after,350360184,calcom/cal.com,2989721425,20672,Devin,after,6a34b49e308facba481a26b537a1aa697cd108f8,9eb1fe06e395f6548a4a8e6d729e516afd319c1d,6a34b49e308facba481a26b537a1aa697cd108f8,TypeScript,javascript-typescript,2.23.2,security-and-quality,none,,compared,completed,1,,
study_ai,lumen-notes_lumen__pr-494__before,517126881,lumen-notes/lumen,3122571343,494,OpenAI_Codex,before,140fcfbbdddc2301b1c8b03cef09af10aba79abf,140fcfbbdddc2301b1c8b03cef09af10aba79abf,8f6904c788ed20471de50119c8d5b0f78116f83f,TypeScript,javascript-typescript,2.23.2,security-and-quality,none,,compared,completed,1,,
study_ai,lumen-notes_lumen__pr-494__after,517126881,lumen-notes/lumen,3122571343,494,OpenAI_Codex,after,8f6904c788ed20471de50119c8d5b0f78116f83f,140fcfbbdddc2301b1c8b03cef09af10aba79abf,8f6904c788ed20471de50119c8d5b0f78116f83f,TypeScript,javascript-typescript,2.23.2,security-and-quality,none,,compared,completed,1,,
study_ai,liam-hq_liam__pr-1570__before,839216423,liam-hq/liam,3033217495,1570,Devin,before,439b62bb9b19f4d126a1b02bf902c1b1358d9d3d,439b62bb9b19f4d126a1b02bf902c1b1358d9d3d,263181a892cf867a9701658d6312f04da751149a,TypeScript,javascript-typescript,2.23.2,security-and-quality,none,,compared,completed,1,,
study_ai,liam-hq_liam__pr-1570__after,839216423,liam-hq/liam,3033217495,1570,Devin,after,263181a892cf867a9701658d6312f04da751149a,439b62bb9b19f4d126a1b02bf902c1b1358d9d3d,263181a892cf867a9701658d6312f04da751149a,TypeScript,javascript-typescript,2.23.2,security-and-quality,none,,compared,completed,1,,
study_ai,mihneadb_node-directory-tree__pr-134__before,17631024,mihneadb/node-directory-tree,3118170355,134,OpenAI_Codex,before,0234f7a96826bb1a05cb82fc6472ffb50e7811b1,0234f7a96826bb1a05cb82fc6472ffb50e7811b1,b6710d8791d4add043fbc64d1f88ea930e3232de,JavaScript,javascript-typescript,2.23.2,security-and-quality,none,,compared,completed,1,,
study_ai,mihneadb_node-directory-tree__pr-134__after,17631024,mihneadb/node-directory-tree,3118170355,134,OpenAI_Codex,after,b6710d8791d4add043fbc64d1f88ea930e3232de,0234f7a96826bb1a05cb82fc6472ffb50e7811b1,b6710d8791d4add043fbc64d1f88ea930e3232de,JavaScript,javascript-typescript,2.23.2,security-and-quality,none,,compared,completed,1,,
study_ai,browserless_browserless__pr-4731__before,111058386,browserless/browserless,3066539323,4731,Devin,before,0dc56af89d24d65e7d122b8113b183f12cb26bc2,0dc56af89d24d65e7d122b8113b183f12cb26bc2,67c82755f45f1de2a9640e239ccc608dd10be82b,TypeScript,javascript-typescript,2.23.2,security-and-quality,none,,compared,completed,1,,
study_ai,browserless_browserless__pr-4731__after,111058386,browserless/browserless,3066539323,4731,Devin,after,67c82755f45f1de2a9640e239ccc608dd10be82b,0dc56af89d24d65e7d122b8113b183f12cb26bc2,67c82755f45f1de2a9640e239ccc608dd10be82b,TypeScript,javascript-typescript,2.23.2,security-and-quality,none,,compared,completed,1,,
study_ai,microsoft_vscode__pr-251443__before,41881900,microsoft/vscode,3144633929,251443,Copilot,before,fde1c98f4b11080472025b345556ea80d0adf64d,fde1c98f4b11080472025b345556ea80d0adf64d,c51ce9987bf464d12c81c3813e502bab2ed9570a,TypeScript,javascript-typescript,2.23.2,security-and-quality,none,,compared,completed,1,,
study_ai,microsoft_vscode__pr-251443__after,41881900,microsoft/vscode,3144633929,251443,Copilot,after,c51ce9987bf464d12c81c3813e502bab2ed9570a,fde1c98f4b11080472025b345556ea80d0adf64d,c51ce9987bf464d12c81c3813e502bab2ed9570a,TypeScript,javascript-typescript,2.23.2,security-and-quality,none,,compared,completed,1,,
study_ai,liam-hq_liam__pr-2648__before,839216423,liam-hq/liam,3251653522,2648,Devin,before,54a98880ad4d33206c3d54314fc652bd09679a8b,54a98880ad4d33206c3d54314fc652bd09679a8b,807025761fc1a13c59dd1e16104a1e3dc158b6f5,TypeScript,javascript-typescript,2.23.2,security-and-quality,none,,compared,completed,1,,
