repo_name,pr_number,pr_id,agent,language,base_sha,head_sha,codeql_version,query_suite,rule_id,rule_name,result_level,security_severity,problem_severity,rule_tags,rule_kind,is_security_alert,is_quality_alert,alert_category,quality_category,quality_taxonomy_version,severity,precision,cwe,file_path,location_class,start_line,fingerprint,match_method,fingerprint_method,fingerprint_ambiguity_n,lifecycle
julep-ai/julep,1264,2400813849,Human,Python,c300346a1350ddaace91d4bae8e1ba3da3cf222e,11a15f15eb61e59fc58e66b529a20b415c206051,2.23.2,security-and-quality,py/uninitialized-local-variable,Potentially uninitialized local variable,,,error,quality|reliability|correctness,problem,false,true,quality,correctness_reliability,codeql-rule-tags-v1.0.0,error,medium,,agents-api/agents_api/common/utils/get_doc_search.py,production,58,"{""primaryLocationLineHash"": ""e742394589c144c0:1"", ""primaryLocationStartColumnFingerprint"": ""0""}",fingerprint,fingerprint,1,introduced
julep-ai/julep,1264,2400813849,Human,Python,c300346a1350ddaace91d4bae8e1ba3da3cf222e,11a15f15eb61e59fc58e66b529a20b415c206051,2.23.2,security-and-quality,py/unused-local-variable,Unused local variable,,,recommendation,quality|maintainability|useless-code|external/cwe/cwe-563,problem,false,true,quality,maintainability,codeql-rule-tags-v1.0.0,recommendation,very-high,CWE-563,agents-api/tests/test_get_doc_search.py,test,165,"{""primaryLocationLineHash"": ""2ee7791cd5d7b486:1"", ""primaryLocationStartColumnFingerprint"": ""0""}",fingerprint,fingerprint,1,introduced
julep-ai/julep,1264,2400813849,Human,Python,c300346a1350ddaace91d4bae8e1ba3da3cf222e,11a15f15eb61e59fc58e66b529a20b415c206051,2.23.2,security-and-quality,py/unused-local-variable,Unused local variable,,,recommendation,quality|maintainability|useless-code|external/cwe/cwe-563,problem,false,true,quality,maintainability,codeql-rule-tags-v1.0.0,recommendation,very-high,CWE-563,agents-api/tests/test_get_doc_search.py,test,165,"{""primaryLocationLineHash"": ""2ee7791cd5d7b486:1"", ""primaryLocationStartColumnFingerprint"": ""12""}",fingerprint,fingerprint,1,introduced
crewAIInc/crewAI-tools,285,2480335338,Human,Python,3f4b3a8ce5fc10976b88834216946c2dc5ffd9c3,b71f14c9e7f949e5ce89c94a1286da53d741a309,2.23.2,security-and-quality,py/unused-import,Unused import,,,recommendation,quality|maintainability|useless-code,problem,false,true,quality,maintainability,codeql-rule-tags-v1.0.0,recommendation,very-high,,crewai_tools/tools/code_docs_search_tool/code_docs_search_tool.py,production,1,"{""primaryLocationLineHash"": ""9fbcf80addec7ad3:1"", ""primaryLocationStartColumnFingerprint"": ""0""}",fingerprint,fingerprint,9,introduced
crewAIInc/crewAI-tools,285,2480335338,Human,Python,3f4b3a8ce5fc10976b88834216946c2dc5ffd9c3,b71f14c9e7f949e5ce89c94a1286da53d741a309,2.23.2,security-and-quality,py/unused-import,Unused import,,,recommendation,quality|maintainability|useless-code,problem,false,true,quality,maintainability,codeql-rule-tags-v1.0.0,recommendation,very-high,,crewai_tools/tools/csv_search_tool/csv_search_tool.py,production,1,"{""primaryLocationLineHash"": ""9fbcf80addec7ad3:1"", ""primaryLocationStartColumnFingerprint"": ""0""}",fingerprint,fingerprint,9,introduced
crewAIInc/crewAI-tools,285,2480335338,Human,Python,3f4b3a8ce5fc10976b88834216946c2dc5ffd9c3,b71f14c9e7f949e5ce89c94a1286da53d741a309,2.23.2,security-and-quality,py/unused-import,Unused import,,,recommendation,quality|maintainability|useless-code,problem,false,true,quality,maintainability,codeql-rule-tags-v1.0.0,recommendation,very-high,,crewai_tools/tools/json_search_tool/json_search_tool.py,production,1,"{""primaryLocationLineHash"": ""9fbcf80addec7ad3:1"", ""primaryLocationStartColumnFingerprint"": ""0""}",fingerprint,fingerprint,9,introduced
crewAIInc/crewAI-tools,285,2480335338,Human,Python,3f4b3a8ce5fc10976b88834216946c2dc5ffd9c3,b71f14c9e7f949e5ce89c94a1286da53d741a309,2.23.2,security-and-quality,py/unused-import,Unused import,,,recommendation,quality|maintainability|useless-code,problem,false,true,quality,maintainability,codeql-rule-tags-v1.0.0,recommendation,very-high,,crewai_tools/tools/json_search_tool/json_search_tool.py,production,3,"{""primaryLocationLineHash"": ""d8b7c261254b05c3:1"", ""primaryLocationStartColumnFingerprint"": ""0""}",fingerprint,fingerprint,2,introduced
crewAIInc/crewAI-tools,285,2480335338,Human,Python,3f4b3a8ce5fc10976b88834216946c2dc5ffd9c3,b71f14c9e7f949e5ce89c94a1286da53d741a309,2.23.2,security-and-quality,py/unused-import,Unused import,,,recommendation,quality|maintainability|useless-code,problem,false,true,quality,maintainability,codeql-rule-tags-v1.0.0,recommendation,very-high,,crewai_tools/tools/mdx_search_tool/mdx_search_tool.py,production,1,"{""primaryLocationLineHash"": ""9fbcf80addec7ad3:1"", ""primaryLocationStartColumnFingerprint"": ""0""}",fingerprint,fingerprint,9,introduced
crewAIInc/crewAI-tools,285,2480335338,Human,Python,3f4b3a8ce5fc10976b88834216946c2dc5ffd9c3,b71f14c9e7f949e5ce89c94a1286da53d741a309,2.23.2,security-and-quality,py/unused-import,Unused import,,,recommendation,quality|maintainability|useless-code,problem,false,true,quality,maintainability,codeql-rule-tags-v1.0.0,recommendation,very-high,,crewai_tools/tools/pdf_search_tool/pdf_search_tool.py,production,1,"{""primaryLocationLineHash"": ""9fbcf80addec7ad3:1"", ""primaryLocationStartColumnFingerprint"": ""0""}",fingerprint,fingerprint,9,introduced
crewAIInc/crewAI-tools,285,2480335338,Human,Python,3f4b3a8ce5fc10976b88834216946c2dc5ffd9c3,b71f14c9e7f949e5ce89c94a1286da53d741a309,2.23.2,security-and-quality,py/unused-import,Unused import,,,recommendation,quality|maintainability|useless-code,problem,false,true,quality,maintainability,codeql-rule-tags-v1.0.0,recommendation,very-high,,crewai_tools/tools/pdf_search_tool/pdf_search_tool.py,production,4,"{""primaryLocationLineHash"": ""d0650c1fb878f105:1"", ""primaryLocationStartColumnFingerprint"": ""0""}",fingerprint,fingerprint,1,introduced
crewAIInc/crewAI-tools,285,2480335338,Human,Python,3f4b3a8ce5fc10976b88834216946c2dc5ffd9c3,b71f14c9e7f949e5ce89c94a1286da53d741a309,2.23.2,security-and-quality,py/unused-import,Unused import,,,recommendation,quality|maintainability|useless-code,problem,false,true,quality,maintainability,codeql-rule-tags-v1.0.0,recommendation,very-high,,crewai_tools/tools/serply_api_tool/serply_job_search_tool.py,production,2,"{""primaryLocationLineHash"": ""4bf245aed80b86fb:1"", ""primaryLocationStartColumnFingerprint"": ""0""}",fingerprint,fingerprint,1,introduced
crewAIInc/crewAI-tools,285,2480335338,Human,Python,3f4b3a8ce5fc10976b88834216946c2dc5ffd9c3,b71f14c9e7f949e5ce89c94a1286da53d741a309,2.23.2,security-and-quality,py/unused-import,Unused import,,,recommendation,quality|maintainability|useless-code,problem,false,true,quality,maintainability,codeql-rule-tags-v1.0.0,recommendation,very-high,,crewai_tools/tools/serply_api_tool/serply_webpage_to_markdown_tool.py,production,2,"{""primaryLocationLineHash"": ""52c628522251b072:1"", ""primaryLocationStartColumnFingerprint"": ""0""}",fingerprint,fingerprint,1,introduced
crewAIInc/crewAI-tools,285,2480335338,Human,Python,3f4b3a8ce5fc10976b88834216946c2dc5ffd9c3,b71f14c9e7f949e5ce89c94a1286da53d741a309,2.23.2,security-and-quality,py/unused-import,Unused import,,,recommendation,quality|maintainability|useless-code,problem,false,true,quality,maintainability,codeql-rule-tags-v1.0.0,recommendation,very-high,,crewai_tools/tools/website_search/website_search_tool.py,production,1,"{""primaryLocationLineHash"": ""9fbcf80addec7ad3:1"", ""primaryLocationStartColumnFingerprint"": ""0""}",fingerprint,fingerprint,9,introduced
crewAIInc/crewAI-tools,285,2480335338,Human,Python,3f4b3a8ce5fc10976b88834216946c2dc5ffd9c3,b71f14c9e7f949e5ce89c94a1286da53d741a309,2.23.2,security-and-quality,py/unused-import,Unused import,,,recommendation,quality|maintainability|useless-code,problem,false,true,quality,maintainability,codeql-rule-tags-v1.0.0,recommendation,very-high,,crewai_tools/tools/youtube_channel_search_tool/youtube_channel_search_tool.py,production,1,"{""primaryLocationLineHash"": ""9fbcf80addec7ad3:1"", ""primaryLocationStartColumnFingerprint"": ""0""}",fingerprint,fingerprint,9,introduced
crewAIInc/crewAI-tools,285,2480335338,Human,Python,3f4b3a8ce5fc10976b88834216946c2dc5ffd9c3,b71f14c9e7f949e5ce89c94a1286da53d741a309,2.23.2,security-and-quality,py/unused-import,Unused import,,,recommendation,quality|maintainability|useless-code,problem,false,true,quality,maintainability,codeql-rule-tags-v1.0.0,recommendation,very-high,,crewai_tools/tools/xml_search_tool/xml_search_tool.py,production,1,"{""primaryLocationLineHash"": ""9fbcf80addec7ad3:1"", ""primaryLocationStartColumnFingerprint"": ""0""}",fingerprint,fingerprint,9,introduced
crewAIInc/crewAI-tools,285,2480335338,Human,Python,3f4b3a8ce5fc10976b88834216946c2dc5ffd9c3,b71f14c9e7f949e5ce89c94a1286da53d741a309,2.23.2,security-and-quality,py/unused-import,Unused import,,,recommendation,quality|maintainability|useless-code,problem,false,true,quality,maintainability,codeql-rule-tags-v1.0.0,recommendation,very-high,,crewai_tools/tools/xml_search_tool/xml_search_tool.py,production,3,"{""primaryLocationLineHash"": ""d8b7c261254b05c3:1"", ""primaryLocationStartColumnFingerprint"": ""0""}",fingerprint,fingerprint,2,introduced
crewAIInc/crewAI-tools,285,2480335338,Human,Python,3f4b3a8ce5fc10976b88834216946c2dc5ffd9c3,b71f14c9e7f949e5ce89c94a1286da53d741a309,2.23.2,security-and-quality,py/unused-import,Unused import,,,recommendation,quality|maintainability|useless-code,problem,false,true,quality,maintainability,codeql-rule-tags-v1.0.0,recommendation,very-high,,crewai_tools/tools/youtube_video_search_tool/youtube_video_search_tool.py,production,1,"{""primaryLocationLineHash"": ""9fbcf80addec7ad3:1"", ""primaryLocationStartColumnFingerprint"": ""0""}",fingerprint,fingerprint,9,introduced
crewAIInc/crewAI-tools,285,2480335338,Human,Python,3f4b3a8ce5fc10976b88834216946c2dc5ffd9c3,b71f14c9e7f949e5ce89c94a1286da53d741a309,2.23.2,security-and-quality,py/unused-local-variable,Unused local variable,,,recommendation,quality|maintainability|useless-code|external/cwe/cwe-563,problem,false,true,quality,maintainability,codeql-rule-tags-v1.0.0,recommendation,very-high,CWE-563,tests/tools/test_search_tools.py,test,307,"{""primaryLocationLineHash"": ""151a6ea07b010a39:1"", ""primaryLocationStartColumnFingerprint"": ""0""}",fingerprint,fingerprint,1,introduced
keepassxreboot/keepassxc,11787,2352602858,Human,C++,244ed42231db9f3a9a7e8a36c363f2da0d0f57d8,18292cb05ad5876401c3a5566a710c930e62450a,2.23.2,security-and-quality,cpp/declaration-hides-variable,Declaration hides variable,,,recommendation,maintainability|readability,problem,false,true,quality,maintainability,codeql-rule-tags-v1.0.0,recommendation,high,,src/gui/csvImport/CsvImportWidget.cpp,production,219,"{""primaryLocationLineHash"": ""a820762d96897ab5:1"", ""primaryLocationStartColumnFingerprint"": ""5""}",fingerprint,fingerprint,1,introduced
keepassxreboot/keepassxc,11787,2352602858,Human,C++,244ed42231db9f3a9a7e8a36c363f2da0d0f57d8,18292cb05ad5876401c3a5566a710c930e62450a,2.23.2,security-and-quality,cpp/commented-out-code,Commented-out code,,,recommendation,maintainability|documentation,problem,false,true,quality,maintainability,codeql-rule-tags-v1.0.0,recommendation,high,,src/format/CsvParser.cpp,production,105,"{""primaryLocationLineHash"": ""adb3fcfb1bbf0a76:1"", ""primaryLocationStartColumnFingerprint"": ""0""}",fingerprint,fingerprint,1,introduced
stanfordnlp/dspy,7972,2396520749,Human,Python,4b07ae5a9f9833cfb0e1b443899a4e0ec84e8341,2ee7b4a222827db1a9240ac794072e5e3843156d,2.23.2,security-and-quality,py/missing-call-to-init,Missing call to superclass `__init__` during object initialization,,,error,quality|reliability|correctness,problem,false,true,quality,correctness_reliability,codeql-rule-tags-v1.0.0,error,high,,dspy/predict/best_of_n.py,production,7,"{""primaryLocationLineHash"": ""2f346de9818bb2d:1"", ""primaryLocationStartColumnFingerprint"": ""0""}",fingerprint,fingerprint,1,introduced
elizaOS/eliza,4061,2416306793,Human,TypeScript,b5565042c20c4e628006030ff90419b7d60c2ea0,69f787390e194f28c4c2342933a1b52930c01682,2.23.2,security-and-quality,js/unused-local-variable,"Unused variable, import, function or class",,,recommendation,quality|maintainability|useless-code,problem,false,true,quality,maintainability,codeql-rule-tags-v1.0.0,recommendation,very-high,,packages/cli/src/utils/helpers.ts,production,2,"{""primaryLocationLineHash"": ""74e5bdf0c49f048f:1"", ""primaryLocationStartColumnFingerprint"": ""0""}",fingerprint,fingerprint,1,introduced
reflex-dev/reflex,5069,2430313600,Human,Python,3bcf01d9fc21d728155b846310e5fb781cee19ae,258d7c35336cd3d34e4f36cde883b6e04888ecca,2.23.2,security-and-quality,py/call/wrong-arguments,Wrong number of arguments in a call,,,error,quality|reliability|correctness|external/cwe/cwe-685,problem,false,true,quality,correctness_reliability,codeql-rule-tags-v1.0.0,error,very-high,CWE-685,reflex/app.py,production,1758,"{""primaryLocationLineHash"": ""5bc5fcfb2a32fe4:1"", ""primaryLocationStartColumnFingerprint"": ""0""}",fingerprint,fingerprint,1,introduced
reflex-dev/reflex,5069,2430313600,Human,Python,3bcf01d9fc21d728155b846310e5fb781cee19ae,258d7c35336cd3d34e4f36cde883b6e04888ecca,2.23.2,security-and-quality,py/import-own-module,Module imports itself,,,recommendation,quality|maintainability|useless-code,problem,false,true,quality,maintainability,codeql-rule-tags-v1.0.0,recommendation,very-high,,reflex/utils/types.py,production,10,"{""primaryLocationLineHash"": ""705c79eaccd579cd:1"", ""primaryLocationStartColumnFingerprint"": ""0""}",fingerprint,fingerprint,1,introduced
reflex-dev/reflex,5069,2430313600,Human,Python,3bcf01d9fc21d728155b846310e5fb781cee19ae,258d7c35336cd3d34e4f36cde883b6e04888ecca,2.23.2,security-and-quality,py/unsafe-cyclic-import,Module-level cyclic import,,,error,reliability|correctness|types,problem,false,true,quality,correctness_reliability,codeql-rule-tags-v1.0.0,error,high,,reflex/app.py,production,108,"{""primaryLocationLineHash"": ""c9849938f7bbc1e1:1"", ""primaryLocationStartColumnFingerprint"": ""31""}",fingerprint,fingerprint,1,introduced
reflex-dev/reflex,5069,2430313600,Human,Python,3bcf01d9fc21d728155b846310e5fb781cee19ae,258d7c35336cd3d34e4f36cde883b6e04888ecca,2.23.2,security-and-quality,py/unsafe-cyclic-import,Module-level cyclic import,,,error,reliability|correctness|types,problem,false,true,quality,correctness_reliability,codeql-rule-tags-v1.0.0,error,high,,reflex/app.py,production,108,"{""primaryLocationLineHash"": ""c9849938f7bbc1e1:1"", ""primaryLocationStartColumnFingerprint"": ""40""}",fingerprint,fingerprint,1,introduced
reflex-dev/reflex,5069,2430313600,Human,Python,3bcf01d9fc21d728155b846310e5fb781cee19ae,258d7c35336cd3d34e4f36cde883b6e04888ecca,2.23.2,security-and-quality,py/unsafe-cyclic-import,Module-level cyclic import,,,error,reliability|correctness|types,problem,false,true,quality,correctness_reliability,codeql-rule-tags-v1.0.0,error,high,,reflex/app.py,production,108,"{""primaryLocationLineHash"": ""c9849938f7bbc1e1:1"", ""primaryLocationStartColumnFingerprint"": ""49""}",fingerprint,fingerprint,1,introduced
reflex-dev/reflex,5069,2430313600,Human,Python,3bcf01d9fc21d728155b846310e5fb781cee19ae,258d7c35336cd3d34e4f36cde883b6e04888ecca,2.23.2,security-and-quality,py/unsafe-cyclic-import,Module-level cyclic import,,,error,reliability|correctness|types,problem,false,true,quality,correctness_reliability,codeql-rule-tags-v1.0.0,error,high,,reflex/app.py,production,108,"{""primaryLocationLineHash"": ""c9849938f7bbc1e1:1"", ""primaryLocationStartColumnFingerprint"": ""58""}",fingerprint,fingerprint,1,introduced
reflex-dev/reflex,5069,2430313600,Human,Python,3bcf01d9fc21d728155b846310e5fb781cee19ae,258d7c35336cd3d34e4f36cde883b6e04888ecca,2.23.2,security-and-quality,py/unsafe-cyclic-import,Module-level cyclic import,,,error,reliability|correctness|types,problem,false,true,quality,correctness_reliability,codeql-rule-tags-v1.0.0,error,high,,reflex/app.py,production,108,"{""primaryLocationLineHash"": ""c9849938f7bbc1e1:1"", ""primaryLocationStartColumnFingerprint"": ""65""}",fingerprint,fingerprint,1,introduced
crewAIInc/crewAI,2048,2320665719,Human,Python,bcd90e26b01d1838c686c106d4fb680561f82154,a88e910a7af2cd09c9fe7027e28cfaa2ebba2616,2.23.2,security-and-quality,py/unnecessary-lambda,Unnecessary lambda,,,recommendation,quality|maintainability|useless-code,problem,false,true,quality,maintainability,codeql-rule-tags-v1.0.0,recommendation,high,,src/crewai/utilities/events/event_listener.py,production,38,"{""primaryLocationLineHash"": ""1d4cb8adf5b30e65:1"", ""primaryLocationStartColumnFingerprint"": ""52""}",fingerprint,fingerprint,1,introduced
crewAIInc/crewAI,2048,2320665719,Human,Python,bcd90e26b01d1838c686c106d4fb680561f82154,a88e910a7af2cd09c9fe7027e28cfaa2ebba2616,2.23.2,security-and-quality,py/unused-import,Unused import,,,recommendation,quality|maintainability|useless-code,problem,false,true,quality,maintainability,codeql-rule-tags-v1.0.0,recommendation,very-high,,src/crewai/utilities/events/agent_events.py,production,1,"{""primaryLocationLineHash"": ""d1ef46796441e3a:1"", ""primaryLocationStartColumnFingerprint"": ""0""}",fingerprint,fingerprint,1,introduced
crewAIInc/crewAI,2048,2320665719,Human,Python,bcd90e26b01d1838c686c106d4fb680561f82154,a88e910a7af2cd09c9fe7027e28cfaa2ebba2616,2.23.2,security-and-quality,py/unused-import,Unused import,,,recommendation,quality|maintainability|useless-code,problem,false,true,quality,maintainability,codeql-rule-tags-v1.0.0,recommendation,very-high,,src/crewai/utilities/events/crew_events.py,production,3,"{""primaryLocationLineHash"": ""5562a7015d7bfc83:1"", ""primaryLocationStartColumnFingerprint"": ""0""}",fingerprint,fingerprint,1,introduced
crewAIInc/crewAI,2048,2320665719,Human,Python,bcd90e26b01d1838c686c106d4fb680561f82154,a88e910a7af2cd09c9fe7027e28cfaa2ebba2616,2.23.2,security-and-quality,py/unused-import,Unused import,,,recommendation,quality|maintainability|useless-code,problem,false,true,quality,maintainability,codeql-rule-tags-v1.0.0,recommendation,very-high,,src/crewai/utilities/events/task_events.py,production,1,"{""primaryLocationLineHash"": ""8f279c0bdfba1366:1"", ""primaryLocationStartColumnFingerprint"": ""0""}",fingerprint,fingerprint,1,introduced
crewAIInc/crewAI,2048,2320665719,Human,Python,bcd90e26b01d1838c686c106d4fb680561f82154,a88e910a7af2cd09c9fe7027e28cfaa2ebba2616,2.23.2,security-and-quality,py/unused-import,Unused import,,,recommendation,quality|maintainability|useless-code,problem,false,true,quality,maintainability,codeql-rule-tags-v1.0.0,recommendation,very-high,,tests/utilities/test_events.py,test,1,"{""primaryLocationLineHash"": ""2f770ec5641906a2:1"", ""primaryLocationStartColumnFingerprint"": ""0""}",fingerprint,fingerprint,1,introduced
crewAIInc/crewAI,2048,2320665719,Human,Python,bcd90e26b01d1838c686c106d4fb680561f82154,a88e910a7af2cd09c9fe7027e28cfaa2ebba2616,2.23.2,security-and-quality,py/unused-import,Unused import,,,recommendation,quality|maintainability|useless-code,problem,false,true,quality,maintainability,codeql-rule-tags-v1.0.0,recommendation,very-high,,tests/utilities/test_events.py,test,3,"{""primaryLocationLineHash"": ""aee42afa8263daa6:1"", ""primaryLocationStartColumnFingerprint"": ""0""}",fingerprint,fingerprint,1,introduced
crewAIInc/crewAI,2048,2320665719,Human,Python,bcd90e26b01d1838c686c106d4fb680561f82154,a88e910a7af2cd09c9fe7027e28cfaa2ebba2616,2.23.2,security-and-quality,py/unused-import,Unused import,,,recommendation,quality|maintainability|useless-code,problem,false,true,quality,maintainability,codeql-rule-tags-v1.0.0,recommendation,very-high,,tests/utilities/test_events.py,test,14,"{""primaryLocationLineHash"": ""831604334ec1affc:1"", ""primaryLocationStartColumnFingerprint"": ""0""}",fingerprint,fingerprint,1,introduced
crewAIInc/crewAI,2048,2320665719,Human,Python,bcd90e26b01d1838c686c106d4fb680561f82154,a88e910a7af2cd09c9fe7027e28cfaa2ebba2616,2.23.2,security-and-quality,py/unused-local-variable,Unused local variable,,,recommendation,quality|maintainability|useless-code|external/cwe/cwe-563,problem,false,true,quality,maintainability,codeql-rule-tags-v1.0.0,recommendation,very-high,CWE-563,tests/flow_test.py,test,583,"{""primaryLocationLineHash"": ""d5b88db343f97b4c:1"", ""primaryLocationStartColumnFingerprint"": ""4""}",fingerprint,fingerprint,1,introduced
crewAIInc/crewAI,2428,2407260224,Human,Python,bb3829a9ed4886da7a284bc89fc8bd7eda168ce2,87fca32d5db2b1da702d4a6385f6347cacc64602,2.23.2,security-and-quality,py/unused-import,Unused import,,,recommendation,quality|maintainability|useless-code,problem,false,true,quality,maintainability,codeql-rule-tags-v1.0.0,recommendation,very-high,,src/crewai/utilities/formatter.py,production,1,"{""primaryLocationLineHash"": ""f2dea4e36a99b130:1"", ""primaryLocationStartColumnFingerprint"": ""0""}",fingerprint,fingerprint,1,introduced
crewAIInc/crewAI,2428,2407260224,Human,Python,bb3829a9ed4886da7a284bc89fc8bd7eda168ce2,87fca32d5db2b1da702d4a6385f6347cacc64602,2.23.2,security-and-quality,py/unused-local-variable,Unused local variable,,,recommendation,quality|maintainability|useless-code|external/cwe/cwe-563,problem,false,true,quality,maintainability,codeql-rule-tags-v1.0.0,recommendation,very-high,CWE-563,tests/task_test.py,test,820,"{""primaryLocationLineHash"": ""5618cca05b0283da:1"", ""primaryLocationStartColumnFingerprint"": ""0""}",fingerprint,fingerprint,1,introduced
crewAIInc/crewAI,2428,2407260224,Human,Python,bb3829a9ed4886da7a284bc89fc8bd7eda168ce2,87fca32d5db2b1da702d4a6385f6347cacc64602,2.23.2,security-and-quality,py/unused-local-variable,Unused local variable,,,recommendation,quality|maintainability|useless-code|external/cwe/cwe-563,problem,false,true,quality,maintainability,codeql-rule-tags-v1.0.0,recommendation,very-high,CWE-563,tests/task_test.py,test,854,"{""primaryLocationLineHash"": ""c9454763ae960259:1"", ""primaryLocationStartColumnFingerprint"": ""0""}",fingerprint,fingerprint,1,introduced
crewAIInc/crewAI,2428,2407260224,Human,Python,bb3829a9ed4886da7a284bc89fc8bd7eda168ce2,87fca32d5db2b1da702d4a6385f6347cacc64602,2.23.2,security-and-quality,py/unused-local-variable,Unused local variable,,,recommendation,quality|maintainability|useless-code|external/cwe/cwe-563,problem,false,true,quality,maintainability,codeql-rule-tags-v1.0.0,recommendation,very-high,CWE-563,tests/task_test.py,test,1077,"{""primaryLocationLineHash"": ""e4e63d52bb0c6188:1"", ""primaryLocationStartColumnFingerprint"": ""0""}",fingerprint,fingerprint,1,introduced
crewAIInc/crewAI,2428,2407260224,Human,Python,bb3829a9ed4886da7a284bc89fc8bd7eda168ce2,87fca32d5db2b1da702d4a6385f6347cacc64602,2.23.2,security-and-quality,py/unused-local-variable,Unused local variable,,,recommendation,quality|maintainability|useless-code|external/cwe/cwe-563,problem,false,true,quality,maintainability,codeql-rule-tags-v1.0.0,recommendation,very-high,CWE-563,tests/task_test.py,test,1095,"{""primaryLocationLineHash"": ""ffcf6b43f7e2ea8d:1"", ""primaryLocationStartColumnFingerprint"": ""0""}",fingerprint,fingerprint,1,introduced
crewAIInc/crewAI,2428,2407260224,Human,Python,bb3829a9ed4886da7a284bc89fc8bd7eda168ce2,87fca32d5db2b1da702d4a6385f6347cacc64602,2.23.2,security-and-quality,py/unused-local-variable,Unused local variable,,,recommendation,quality|maintainability|useless-code|external/cwe/cwe-563,problem,false,true,quality,maintainability,codeql-rule-tags-v1.0.0,recommendation,very-high,CWE-563,tests/task_test.py,test,1120,"{""primaryLocationLineHash"": ""11514d42f4705d24:1"", ""primaryLocationStartColumnFingerprint"": ""0""}",fingerprint,fingerprint,1,introduced
crewAIInc/crewAI,2428,2407260224,Human,Python,bb3829a9ed4886da7a284bc89fc8bd7eda168ce2,87fca32d5db2b1da702d4a6385f6347cacc64602,2.23.2,security-and-quality,py/unused-local-variable,Unused local variable,,,recommendation,quality|maintainability|useless-code|external/cwe/cwe-563,problem,false,true,quality,maintainability,codeql-rule-tags-v1.0.0,recommendation,very-high,CWE-563,tests/task_test.py,test,1148,"{""primaryLocationLineHash"": ""40094d966a2726aa:1"", ""primaryLocationStartColumnFingerprint"": ""0""}",fingerprint,fingerprint,1,introduced
crewAIInc/crewAI,2428,2407260224,Human,Python,bb3829a9ed4886da7a284bc89fc8bd7eda168ce2,87fca32d5db2b1da702d4a6385f6347cacc64602,2.23.2,security-and-quality,py/unused-local-variable,Unused local variable,,,recommendation,quality|maintainability|useless-code|external/cwe/cwe-563,problem,false,true,quality,maintainability,codeql-rule-tags-v1.0.0,recommendation,very-high,CWE-563,tests/task_test.py,test,1171,"{""primaryLocationLineHash"": ""c4cbe397c8e53207:1"", ""primaryLocationStartColumnFingerprint"": ""0""}",fingerprint,fingerprint,1,introduced
crewAIInc/crewAI,2428,2407260224,Human,Python,bb3829a9ed4886da7a284bc89fc8bd7eda168ce2,87fca32d5db2b1da702d4a6385f6347cacc64602,2.23.2,security-and-quality,py/unused-local-variable,Unused local variable,,,recommendation,quality|maintainability|useless-code|external/cwe/cwe-563,problem,false,true,quality,maintainability,codeql-rule-tags-v1.0.0,recommendation,very-high,CWE-563,tests/task_test.py,test,1197,"{""primaryLocationLineHash"": ""a318e5afd7bad342:1"", ""primaryLocationStartColumnFingerprint"": ""0""}",fingerprint,fingerprint,1,introduced
crewAIInc/crewAI,2428,2407260224,Human,Python,bb3829a9ed4886da7a284bc89fc8bd7eda168ce2,87fca32d5db2b1da702d4a6385f6347cacc64602,2.23.2,security-and-quality,py/unused-local-variable,Unused local variable,,,recommendation,quality|maintainability|useless-code|external/cwe/cwe-563,problem,false,true,quality,maintainability,codeql-rule-tags-v1.0.0,recommendation,very-high,CWE-563,tests/task_test.py,test,1226,"{""primaryLocationLineHash"": ""dd00e4a645ab2003:1"", ""primaryLocationStartColumnFingerprint"": ""0""}",fingerprint,fingerprint,1,introduced
crewAIInc/crewAI,2428,2407260224,Human,Python,bb3829a9ed4886da7a284bc89fc8bd7eda168ce2,87fca32d5db2b1da702d4a6385f6347cacc64602,2.23.2,security-and-quality,py/unused-local-variable,Unused local variable,,,recommendation,quality|maintainability|useless-code|external/cwe/cwe-563,problem,false,true,quality,maintainability,codeql-rule-tags-v1.0.0,recommendation,very-high,CWE-563,tests/task_test.py,test,1251,"{""primaryLocationLineHash"": ""2eb88d6bd8bb3af7:1"", ""primaryLocationStartColumnFingerprint"": ""0""}",fingerprint,fingerprint,1,introduced
crewAIInc/crewAI,2428,2407260224,Human,Python,bb3829a9ed4886da7a284bc89fc8bd7eda168ce2,87fca32d5db2b1da702d4a6385f6347cacc64602,2.23.2,security-and-quality,py/unused-local-variable,Unused local variable,,,recommendation,quality|maintainability|useless-code|external/cwe/cwe-563,problem,false,true,quality,maintainability,codeql-rule-tags-v1.0.0,recommendation,very-high,CWE-563,tests/task_test.py,test,1287,"{""primaryLocationLineHash"": ""cff2aff5bee4c72:1"", ""primaryLocationStartColumnFingerprint"": ""0""}",fingerprint,fingerprint,1,introduced
crewAIInc/crewAI,2428,2407260224,Human,Python,bb3829a9ed4886da7a284bc89fc8bd7eda168ce2,87fca32d5db2b1da702d4a6385f6347cacc64602,2.23.2,security-and-quality,py/unused-local-variable,Unused local variable,,,recommendation,quality|maintainability|useless-code|external/cwe/cwe-563,problem,false,true,quality,maintainability,codeql-rule-tags-v1.0.0,recommendation,very-high,CWE-563,tests/task_test.py,test,1311,"{""primaryLocationLineHash"": ""a36d6a73e688189d:1"", ""primaryLocationStartColumnFingerprint"": ""0""}",fingerprint,fingerprint,1,introduced
