repo_name,pr_number,pr_id,agent,language,base_sha,head_sha,codeql_version,query_suite,rule_id,rule_name,result_level,security_severity,problem_severity,rule_tags,rule_kind,is_security_alert,is_quality_alert,alert_category,quality_category,quality_taxonomy_version,severity,precision,cwe,file_path,start_line,fingerprint,match_method,fingerprint_method,fingerprint_ambiguity_n,lifecycle
dotCMS/core,32609,3216706697,Claude_Code,Java,232444a0d8c9e3e5924ea08a2a481ba26592e5c6,b0f6687b349b4943a5934cde0a8afed26340be80,2.23.2,security-and-quality,java/confusing-method-signature,Confusing overloading of methods,,,recommendation,quality|maintainability|readability|naming,problem,false,true,quality,maintainability,codeql-rule-tags-v1.0.0,recommendation,high,,dotCMS/src/main/java/com/dotmarketing/portlets/contentlet/struts/EventAwareContentletForm.java,242,"{""primaryLocationLineHash"": ""9e4a77decaac0b68:1"", ""primaryLocationStartColumnFingerprint"": ""12""}",fingerprint,fingerprint,1,introduced
dotCMS/core,32609,3216706697,Claude_Code,Java,232444a0d8c9e3e5924ea08a2a481ba26592e5c6,b0f6687b349b4943a5934cde0a8afed26340be80,2.23.2,security-and-quality,java/confusing-method-signature,Confusing overloading of methods,,,recommendation,quality|maintainability|readability|naming,problem,false,true,quality,maintainability,codeql-rule-tags-v1.0.0,recommendation,high,,dotCMS/src/main/java/com/liferay/portal/struts/PortletAction.java,112,"{""primaryLocationLineHash"": ""32b9e5a6bee19ace:1"", ""primaryLocationStartColumnFingerprint"": ""27""}",fingerprint,fingerprint,1,introduced
dotCMS/core,32609,3216706697,Claude_Code,Java,232444a0d8c9e3e5924ea08a2a481ba26592e5c6,b0f6687b349b4943a5934cde0a8afed26340be80,2.23.2,security-and-quality,java/confusing-method-signature,Confusing overloading of methods,,,recommendation,quality|maintainability|readability|naming,problem,false,true,quality,maintainability,codeql-rule-tags-v1.0.0,recommendation,high,,dotCMS/src/main/java/com/liferay/portal/util/PortalUtil.java,492,"{""primaryLocationLineHash"": ""a5332d2e4159bdd7:1"", ""primaryLocationStartColumnFingerprint"": ""21""}",fingerprint,fingerprint,1,introduced
dotCMS/core,32609,3216706697,Claude_Code,Java,232444a0d8c9e3e5924ea08a2a481ba26592e5c6,b0f6687b349b4943a5934cde0a8afed26340be80,2.23.2,security-and-quality,java/confusing-method-signature,Confusing overloading of methods,,,recommendation,quality|maintainability|readability|naming,problem,false,true,quality,maintainability,codeql-rule-tags-v1.0.0,recommendation,high,,dotCMS/src/main/java/com/liferay/portal/util/PortalUtil.java,465,"{""primaryLocationLineHash"": ""b06521b2798c2ac7:1"", ""primaryLocationStartColumnFingerprint"": ""21""}",fingerprint,fingerprint,1,introduced
dotCMS/core,32609,3216706697,Claude_Code,Java,232444a0d8c9e3e5924ea08a2a481ba26592e5c6,b0f6687b349b4943a5934cde0a8afed26340be80,2.23.2,security-and-quality,java/confusing-method-signature,Confusing overloading of methods,,,recommendation,quality|maintainability|readability|naming,problem,false,true,quality,maintainability,codeql-rule-tags-v1.0.0,recommendation,high,,dotCMS/src/main/java/com/liferay/portal/util/PortalUtil.java,435,"{""primaryLocationLineHash"": ""28c13712bf82f42d:1"", ""primaryLocationStartColumnFingerprint"": ""19""}",fingerprint,fingerprint,1,introduced
dotCMS/core,32609,3216706697,Claude_Code,Java,232444a0d8c9e3e5924ea08a2a481ba26592e5c6,b0f6687b349b4943a5934cde0a8afed26340be80,2.23.2,security-and-quality,java/confusing-method-signature,Confusing overloading of methods,,,recommendation,quality|maintainability|readability|naming,problem,false,true,quality,maintainability,codeql-rule-tags-v1.0.0,recommendation,high,,dotCMS/src/main/java/com/liferay/portal/util/PortalUtil.java,369,"{""primaryLocationLineHash"": ""65a4345b54bbc66e:1"", ""primaryLocationStartColumnFingerprint"": ""19""}",fingerprint,fingerprint,1,introduced
dotCMS/core,32609,3216706697,Claude_Code,Java,232444a0d8c9e3e5924ea08a2a481ba26592e5c6,b0f6687b349b4943a5934cde0a8afed26340be80,2.23.2,security-and-quality,java/confusing-method-signature,Confusing overloading of methods,,,recommendation,quality|maintainability|readability|naming,problem,false,true,quality,maintainability,codeql-rule-tags-v1.0.0,recommendation,high,,dotCMS/src/main/java/com/liferay/portal/util/PortalUtil.java,256,"{""primaryLocationLineHash"": ""2e934255d8758799:1"", ""primaryLocationStartColumnFingerprint"": ""21""}",fingerprint,fingerprint,1,introduced
dotCMS/core,32609,3216706697,Claude_Code,Java,232444a0d8c9e3e5924ea08a2a481ba26592e5c6,b0f6687b349b4943a5934cde0a8afed26340be80,2.23.2,security-and-quality,java/confusing-method-signature,Confusing overloading of methods,,,recommendation,quality|maintainability|readability|naming,problem,false,true,quality,maintainability,codeql-rule-tags-v1.0.0,recommendation,high,,dotCMS/src/main/java/com/liferay/portal/util/PortalUtil.java,250,"{""primaryLocationLineHash"": ""2b5bd5e8adffa2f4:1"", ""primaryLocationStartColumnFingerprint"": ""21""}",fingerprint,fingerprint,1,introduced
dotCMS/core,32609,3216706697,Claude_Code,Java,232444a0d8c9e3e5924ea08a2a481ba26592e5c6,b0f6687b349b4943a5934cde0a8afed26340be80,2.23.2,security-and-quality,java/confusing-method-signature,Confusing overloading of methods,,,recommendation,quality|maintainability|readability|naming,problem,false,true,quality,maintainability,codeql-rule-tags-v1.0.0,recommendation,high,,dotCMS/src/main/java/com/liferay/portal/util/PortalUtil.java,216,"{""primaryLocationLineHash"": ""5783a799095d188b:1"", ""primaryLocationStartColumnFingerprint"": ""22""}",fingerprint,fingerprint,1,introduced
dotCMS/core,32609,3216706697,Claude_Code,Java,232444a0d8c9e3e5924ea08a2a481ba26592e5c6,b0f6687b349b4943a5934cde0a8afed26340be80,2.23.2,security-and-quality,java/confusing-method-signature,Confusing overloading of methods,,,recommendation,quality|maintainability|readability|naming,problem,false,true,quality,maintainability,codeql-rule-tags-v1.0.0,recommendation,high,,dotCMS/src/main/java/com/liferay/portlet/admin/action/ActionUtil.java,67,"{""primaryLocationLineHash"": ""dc453148f4ddb3ae:1"", ""primaryLocationStartColumnFingerprint"": ""19""}",fingerprint,fingerprint,1,introduced
dotCMS/core,32609,3216706697,Claude_Code,Java,232444a0d8c9e3e5924ea08a2a481ba26592e5c6,b0f6687b349b4943a5934cde0a8afed26340be80,2.23.2,security-and-quality,java/confusing-method-signature,Confusing overloading of methods,,,recommendation,quality|maintainability|readability|naming,problem,false,true,quality,maintainability,codeql-rule-tags-v1.0.0,recommendation,high,,dotCMS/src/main/java/com/liferay/portlet/admin/action/ActionUtil.java,45,"{""primaryLocationLineHash"": ""3197de0ce0c8a7e5:1"", ""primaryLocationStartColumnFingerprint"": ""19""}",fingerprint,fingerprint,1,introduced
dotCMS/core,32609,3216706697,Claude_Code,Java,232444a0d8c9e3e5924ea08a2a481ba26592e5c6,b0f6687b349b4943a5934cde0a8afed26340be80,2.23.2,security-and-quality,java/confusing-method-signature,Confusing overloading of methods,,,recommendation,quality|maintainability|readability|naming,problem,false,true,quality,maintainability,codeql-rule-tags-v1.0.0,recommendation,high,,dotCMS/src/main/java/com/liferay/util/Http.java,133,"{""primaryLocationLineHash"": ""afe01095dcd708fa:1"", ""primaryLocationStartColumnFingerprint"": ""21""}",fingerprint,fingerprint,1,introduced
willccbb/verifiers,124,3201813962,Cursor,Python,4f44d7ea4dae70791dde89aedc8f1747cda01cc0,ed4409adce85abf8930a114f48b8980a3377b7cd,2.23.2,security-and-quality,py/inheritance/incorrect-overridden-signature,Mismatch between signature and use of an overridden method,,,recommendation,quality|reliability|correctness,problem,false,true,quality,correctness_reliability,codeql-rule-tags-v1.0.0,recommendation,high,,verifiers/rubrics/rubric.py,120,"{""primaryLocationLineHash"": ""4544d0731ceb3b8d:1"", ""primaryLocationStartColumnFingerprint"": ""6""}",fingerprint,fingerprint,1,introduced
willccbb/verifiers,124,3201813962,Cursor,Python,4f44d7ea4dae70791dde89aedc8f1747cda01cc0,ed4409adce85abf8930a114f48b8980a3377b7cd,2.23.2,security-and-quality,py/unused-local-variable,Unused local variable,,,recommendation,quality|maintainability|useless-code|external/cwe/cwe-563,problem,false,true,quality,maintainability,codeql-rule-tags-v1.0.0,recommendation,very-high,CWE-563,tests/test_rubric_group.py,169,"{""primaryLocationLineHash"": ""8b5c412ad56fe8fb:1"", ""primaryLocationStartColumnFingerprint"": ""4""}",fingerprint,fingerprint,1,introduced
willccbb/verifiers,161,3266377001,Cursor,Python,4c6f386bef9159ff1ee04eea458bc0bcb9c3805f,ae1c0ada8fb5c3ca60eb9a2f8248eb26f3438c62,2.23.2,security-and-quality,py/catch-base-exception,Except block handles 'BaseException',,,recommendation,quality|reliability|error-handling|external/cwe/cwe-396,problem,false,true,quality,correctness_reliability,codeql-rule-tags-v1.0.0,recommendation,very-high,CWE-396,environments/toxicity_explanation/toxicity_explanation.py,132,"{""primaryLocationLineHash"": ""704e62ce722f605:1"", ""primaryLocationStartColumnFingerprint"": ""0""}",fingerprint,fingerprint,1,introduced
willccbb/verifiers,161,3266377001,Cursor,Python,4c6f386bef9159ff1ee04eea458bc0bcb9c3805f,ae1c0ada8fb5c3ca60eb9a2f8248eb26f3438c62,2.23.2,security-and-quality,py/empty-except,Empty except,,,recommendation,quality|reliability|error-handling|external/cwe/cwe-390,problem,false,true,quality,correctness_reliability,codeql-rule-tags-v1.0.0,recommendation,high,CWE-390,environments/toxicity_explanation/toxicity_explanation.py,132,"{""primaryLocationLineHash"": ""704e62ce722f605:1"", ""primaryLocationStartColumnFingerprint"": ""0""}",fingerprint,fingerprint,1,introduced
airbytehq/airbyte,56389,2947041637,Devin,Python,affd0fb2b749042fc84d6dfcb7f5ffcf57958470,8f2b36aa7168190942d87643454e4c680ec61476,2.23.2,security-and-quality,py/unused-import,Unused import,,,recommendation,quality|maintainability|useless-code,problem,false,true,quality,maintainability,codeql-rule-tags-v1.0.0,recommendation,very-high,,airbyte-integrations/connectors/destination-glassflow/destination_glassflow/run.py,8,"{""primaryLocationLineHash"": ""c18bbfdd88829d30:1"", ""primaryLocationStartColumnFingerprint"": ""0""}",fingerprint,fingerprint,1,introduced
airbytehq/airbyte,56389,2947041637,Devin,Python,affd0fb2b749042fc84d6dfcb7f5ffcf57958470,8f2b36aa7168190942d87643454e4c680ec61476,2.23.2,security-and-quality,py/file-not-closed,File is not always closed,,,warning,quality|reliability|correctness|performance|external/cwe/cwe-772,problem,false,true,quality,performance_efficiency,codeql-rule-tags-v1.0.0,warning,high,CWE-772,airbyte-integrations/connectors/destination-glassflow/integration_tests/integration_test.py,64,"{""primaryLocationLineHash"": ""b187418abcaf6676:1"", ""primaryLocationStartColumnFingerprint"": ""4""}",fingerprint,fingerprint,1,introduced
airbytehq/airbyte,56389,2947041637,Devin,Python,affd0fb2b749042fc84d6dfcb7f5ffcf57958470,8f2b36aa7168190942d87643454e4c680ec61476,2.23.2,security-and-quality,py/file-not-closed,File is not always closed,,,warning,quality|reliability|correctness|performance|external/cwe/cwe-772,problem,false,true,quality,performance_efficiency,codeql-rule-tags-v1.0.0,warning,high,CWE-772,airbyte-integrations/connectors/destination-glassflow/integration_tests/integration_test.py,74,"{""primaryLocationLineHash"": ""becc4b600abfb0f6:1"", ""primaryLocationStartColumnFingerprint"": ""4""}",fingerprint,fingerprint,1,introduced
airbytehq/airbyte,56389,2947041637,Devin,Python,affd0fb2b749042fc84d6dfcb7f5ffcf57958470,8f2b36aa7168190942d87643454e4c680ec61476,2.23.2,security-and-quality,py/file-not-closed,File is not always closed,,,warning,quality|reliability|correctness|performance|external/cwe/cwe-772,problem,false,true,quality,performance_efficiency,codeql-rule-tags-v1.0.0,warning,high,CWE-772,airbyte-integrations/connectors/destination-rabbitmq/integration_tests/integration_test.py,84,"{""primaryLocationLineHash"": ""a13ce817900c9f65:1"", ""primaryLocationStartColumnFingerprint"": ""4""}",fingerprint,fingerprint,2,introduced
Significant-Gravitas/AutoGPT,10063,3102904786,OpenAI_Codex,Python,0ec557b9427ee75b931961c82b8e5025d891ce13,f248bace4ff1e20913ff58a60c2790010338ae8d,2.23.2,security-and-quality,py/cyclic-import,Cyclic import,,,recommendation,reliability|maintainability|modularity,problem,false,true,quality,correctness_reliability,codeql-rule-tags-v1.0.0,recommendation,high,,autogpt_platform/backend/backend/data/block_cost_config.py,4,"{""primaryLocationLineHash"": ""f104bc64381cd5c5:1"", ""primaryLocationStartColumnFingerprint"": ""0""}",fingerprint,fingerprint,1,introduced
Significant-Gravitas/AutoGPT,10063,3102904786,OpenAI_Codex,Python,0ec557b9427ee75b931961c82b8e5025d891ce13,f248bace4ff1e20913ff58a60c2790010338ae8d,2.23.2,security-and-quality,py/cyclic-import,Cyclic import,,,recommendation,reliability|maintainability|modularity,problem,false,true,quality,correctness_reliability,codeql-rule-tags-v1.0.0,recommendation,high,,autogpt_platform/backend/backend/data/block_cost_config.py,5,"{""primaryLocationLineHash"": ""37ad04ebc5bef816:1"", ""primaryLocationStartColumnFingerprint"": ""0""}",fingerprint,fingerprint,1,introduced
Significant-Gravitas/AutoGPT,10063,3102904786,OpenAI_Codex,Python,0ec557b9427ee75b931961c82b8e5025d891ce13,f248bace4ff1e20913ff58a60c2790010338ae8d,2.23.2,security-and-quality,py/cyclic-import,Cyclic import,,,recommendation,reliability|maintainability|modularity,problem,false,true,quality,correctness_reliability,codeql-rule-tags-v1.0.0,recommendation,high,,autogpt_platform/backend/backend/blocks/text_to_speech_block.py,5,"{""primaryLocationLineHash"": ""1c14f94248d02bbc:1"", ""primaryLocationStartColumnFingerprint"": ""0""}",fingerprint,fingerprint,11,introduced
Significant-Gravitas/AutoGPT,10063,3102904786,OpenAI_Codex,Python,0ec557b9427ee75b931961c82b8e5025d891ce13,f248bace4ff1e20913ff58a60c2790010338ae8d,2.23.2,security-and-quality,py/cyclic-import,Cyclic import,,,recommendation,reliability|maintainability|modularity,problem,false,true,quality,correctness_reliability,codeql-rule-tags-v1.0.0,recommendation,high,,autogpt_platform/backend/backend/blocks/text_to_speech_block.py,6,"{""primaryLocationLineHash"": ""6e5a91515e41b763:1"", ""primaryLocationStartColumnFingerprint"": ""0""}",fingerprint,fingerprint,9,introduced
Codehagen/Badget,294,3193527516,Cursor,TypeScript,2b8eaa45859bf2f8c06a62f34522eb343c138cd0,6e9bc7f08119ecd264703c26578d2eb01426d6ce,2.23.2,security-and-quality,js/unused-local-variable,"Unused variable, import, function or class",,,recommendation,quality|maintainability|useless-code,problem,false,true,quality,maintainability,codeql-rule-tags-v1.0.0,recommendation,very-high,,src/app/(marketing)/help/[slug]/page.tsx,8,"{""primaryLocationLineHash"": ""64132c0be5520032:1"", ""primaryLocationStartColumnFingerprint"": ""0""}",fingerprint,fingerprint,1,introduced
Codehagen/Badget,294,3193527516,Cursor,TypeScript,2b8eaa45859bf2f8c06a62f34522eb343c138cd0,6e9bc7f08119ecd264703c26578d2eb01426d6ce,2.23.2,security-and-quality,js/unused-local-variable,"Unused variable, import, function or class",,,recommendation,quality|maintainability|useless-code,problem,false,true,quality,maintainability,codeql-rule-tags-v1.0.0,recommendation,very-high,,src/components/help/help-search-dialog.tsx,14,"{""primaryLocationLineHash"": ""5919aedf8339b8a2:1"", ""primaryLocationStartColumnFingerprint"": ""0""}",fingerprint,fingerprint,1,introduced
willccbb/verifiers,166,3267581502,Cursor,Python,ed454409e2cd2f697e479ff1ea32e107b4ba576f,105051bb9f85a247acd8f05bdbf02e55d14b0113,2.23.2,security-and-quality,py/empty-except,Empty except,,,recommendation,quality|reliability|error-handling|external/cwe/cwe-390,problem,false,true,quality,correctness_reliability,codeql-rule-tags-v1.0.0,recommendation,high,CWE-390,environments/tau2_bench/tau2_bench.py,176,"{""primaryLocationLineHash"": ""192896bd0f01044a:1"", ""primaryLocationStartColumnFingerprint"": ""0""}",fingerprint,fingerprint,1,introduced
willccbb/verifiers,166,3267581502,Cursor,Python,ed454409e2cd2f697e479ff1ea32e107b4ba576f,105051bb9f85a247acd8f05bdbf02e55d14b0113,2.23.2,security-and-quality,py/empty-except,Empty except,,,recommendation,quality|reliability|error-handling|external/cwe/cwe-390,problem,false,true,quality,correctness_reliability,codeql-rule-tags-v1.0.0,recommendation,high,CWE-390,environments/tau2_bench/tau2_bench.py,188,"{""primaryLocationLineHash"": ""d8025797ea3a3550:1"", ""primaryLocationStartColumnFingerprint"": ""0""}",fingerprint,fingerprint,1,introduced
willccbb/verifiers,166,3267581502,Cursor,Python,ed454409e2cd2f697e479ff1ea32e107b4ba576f,105051bb9f85a247acd8f05bdbf02e55d14b0113,2.23.2,security-and-quality,py/empty-except,Empty except,,,recommendation,quality|reliability|error-handling|external/cwe/cwe-390,problem,false,true,quality,correctness_reliability,codeql-rule-tags-v1.0.0,recommendation,high,CWE-390,environments/tau2_bench/tau2_bench.py,366,"{""primaryLocationLineHash"": ""c2a2736ddd5d6e83:1"", ""primaryLocationStartColumnFingerprint"": ""0""}",fingerprint,fingerprint,1,introduced
willccbb/verifiers,166,3267581502,Cursor,Python,ed454409e2cd2f697e479ff1ea32e107b4ba576f,105051bb9f85a247acd8f05bdbf02e55d14b0113,2.23.2,security-and-quality,py/empty-except,Empty except,,,recommendation,quality|reliability|error-handling|external/cwe/cwe-390,problem,false,true,quality,correctness_reliability,codeql-rule-tags-v1.0.0,recommendation,high,CWE-390,environments/tau2_bench/tau2_bench.py,380,"{""primaryLocationLineHash"": ""c7c5825f6f5bacba:1"", ""primaryLocationStartColumnFingerprint"": ""0""}",fingerprint,fingerprint,1,introduced
willccbb/verifiers,166,3267581502,Cursor,Python,ed454409e2cd2f697e479ff1ea32e107b4ba576f,105051bb9f85a247acd8f05bdbf02e55d14b0113,2.23.2,security-and-quality,py/empty-except,Empty except,,,recommendation,quality|reliability|error-handling|external/cwe/cwe-390,problem,false,true,quality,correctness_reliability,codeql-rule-tags-v1.0.0,recommendation,high,CWE-390,environments/tau2_bench/tau2_bench.py,398,"{""primaryLocationLineHash"": ""93fc3d66b0cc6c15:1"", ""primaryLocationStartColumnFingerprint"": ""0""}",fingerprint,fingerprint,1,introduced
musescore/MuseScore,28729,3213063461,Copilot,C++,02d82802f17a62b68f790364219b5e12254f078b,0fb1f42816b332493736c5a108947133b3448419,2.23.2,security-and-quality,cpp/unused-static-variable,Unused static variable,,,recommendation,efficiency|useless-code|external/cwe/cwe-563,problem,false,true,quality,maintainability,codeql-rule-tags-v1.0.0,recommendation,high,CWE-563,src/framework/audio/thirdparty/opus/opus-1.5.2/celt/cpu_support.h,67,"{""primaryLocationLineHash"": ""8480804775539a2e:1"", ""primaryLocationStartColumnFingerprint"": ""7""}",fingerprint,fingerprint,1,introduced
musescore/MuseScore,28729,3213063461,Copilot,C++,02d82802f17a62b68f790364219b5e12254f078b,0fb1f42816b332493736c5a108947133b3448419,2.23.2,security-and-quality,cpp/unused-static-variable,Unused static variable,,,recommendation,efficiency|useless-code|external/cwe/cwe-563,problem,false,true,quality,maintainability,codeql-rule-tags-v1.0.0,recommendation,high,CWE-563,src/framework/audio/thirdparty/opus/opus-1.5.2/silk/macros.h,113,"{""primaryLocationLineHash"": ""86cfd892298cb528:1"", ""primaryLocationStartColumnFingerprint"": ""19""}",fingerprint,fingerprint,1,introduced
musescore/MuseScore,28729,3213063461,Copilot,C++,02d82802f17a62b68f790364219b5e12254f078b,0fb1f42816b332493736c5a108947133b3448419,2.23.2,security-and-quality,cpp/unused-static-variable,Unused static variable,,,recommendation,efficiency|useless-code|external/cwe/cwe-563,problem,false,true,quality,maintainability,codeql-rule-tags-v1.0.0,recommendation,high,CWE-563,src/framework/draw/thirdparty/freetype/freetype-2.13.1/src/dlg/dlg.c,54,"{""primaryLocationLineHash"": ""412cfef595232305:1"", ""primaryLocationStartColumnFingerprint"": ""19""}",fingerprint,fingerprint,1,introduced
musescore/MuseScore,28729,3213063461,Copilot,C++,02d82802f17a62b68f790364219b5e12254f078b,0fb1f42816b332493736c5a108947133b3448419,2.23.2,security-and-quality,cpp/short-global-name,Short global name,,,recommendation,maintainability,problem,false,true,quality,maintainability,codeql-rule-tags-v1.0.0,recommendation,very-high,,src/engraving/dom/pitch.h,28,"{""primaryLocationLineHash"": ""f6b708fabbf85ace:1"", ""primaryLocationStartColumnFingerprint"": ""10""}",fingerprint,fingerprint,1,introduced
musescore/MuseScore,28729,3213063461,Copilot,C++,02d82802f17a62b68f790364219b5e12254f078b,0fb1f42816b332493736c5a108947133b3448419,2.23.2,security-and-quality,cpp/duplicate-include-guard,Duplicate include guard,,,error,reliability|maintainability|modularity,problem,false,true,quality,correctness_reliability,codeql-rule-tags-v1.0.0,error,high,,src/engraving/dom/engravingitem.h,23,"{""primaryLocationLineHash"": ""477cb838d1ef713d:1"", ""primaryLocationStartColumnFingerprint"": ""0""}",fingerprint,fingerprint,4,introduced
musescore/MuseScore,28729,3213063461,Copilot,C++,02d82802f17a62b68f790364219b5e12254f078b,0fb1f42816b332493736c5a108947133b3448419,2.23.2,security-and-quality,cpp/duplicate-include-guard,Duplicate include guard,,,error,reliability|maintainability|modularity,problem,false,true,quality,correctness_reliability,codeql-rule-tags-v1.0.0,error,high,,src/engraving/style/style.h,23,"{""primaryLocationLineHash"": ""9ccb088679859424:1"", ""primaryLocationStartColumnFingerprint"": ""0""}",fingerprint,fingerprint,6,introduced
musescore/MuseScore,28729,3213063461,Copilot,C++,02d82802f17a62b68f790364219b5e12254f078b,0fb1f42816b332493736c5a108947133b3448419,2.23.2,security-and-quality,cpp/duplicate-include-guard,Duplicate include guard,,,error,reliability|maintainability|modularity,problem,false,true,quality,correctness_reliability,codeql-rule-tags-v1.0.0,error,high,,src/engraving/dom/pitchspelling.h,23,"{""primaryLocationLineHash"": ""7e44d9b321482a0c:1"", ""primaryLocationStartColumnFingerprint"": ""0""}",fingerprint,fingerprint,8,introduced
musescore/MuseScore,28729,3213063461,Copilot,C++,02d82802f17a62b68f790364219b5e12254f078b,0fb1f42816b332493736c5a108947133b3448419,2.23.2,security-and-quality,cpp/duplicate-include-guard,Duplicate include guard,,,error,reliability|maintainability|modularity,problem,false,true,quality,correctness_reliability,codeql-rule-tags-v1.0.0,error,high,,src/engraving/dom/notedot.h,23,"{""primaryLocationLineHash"": ""614203c53cc4e89b:1"", ""primaryLocationStartColumnFingerprint"": ""0""}",fingerprint,fingerprint,2,introduced
musescore/MuseScore,28729,3213063461,Copilot,C++,02d82802f17a62b68f790364219b5e12254f078b,0fb1f42816b332493736c5a108947133b3448419,2.23.2,security-and-quality,cpp/duplicate-include-guard,Duplicate include guard,,,error,reliability|maintainability|modularity,problem,false,true,quality,correctness_reliability,codeql-rule-tags-v1.0.0,error,high,,src/engraving/dom/notedot.h,23,"{""primaryLocationLineHash"": ""614203c53cc4e89b:1"", ""primaryLocationStartColumnFingerprint"": ""0""}",fingerprint,fingerprint,2,introduced
musescore/MuseScore,28729,3213063461,Copilot,C++,02d82802f17a62b68f790364219b5e12254f078b,0fb1f42816b332493736c5a108947133b3448419,2.23.2,security-and-quality,cpp/duplicate-include-guard,Duplicate include guard,,,error,reliability|maintainability|modularity,problem,false,true,quality,correctness_reliability,codeql-rule-tags-v1.0.0,error,high,,src/engraving/dom/rest.h,23,"{""primaryLocationLineHash"": ""33eface9d763f729:1"", ""primaryLocationStartColumnFingerprint"": ""0""}",fingerprint,fingerprint,2,introduced
musescore/MuseScore,28729,3213063461,Copilot,C++,02d82802f17a62b68f790364219b5e12254f078b,0fb1f42816b332493736c5a108947133b3448419,2.23.2,security-and-quality,cpp/duplicate-include-guard,Duplicate include guard,,,error,reliability|maintainability|modularity,problem,false,true,quality,correctness_reliability,codeql-rule-tags-v1.0.0,error,high,,src/engraving/dom/rest.h,23,"{""primaryLocationLineHash"": ""33eface9d763f729:1"", ""primaryLocationStartColumnFingerprint"": ""0""}",fingerprint,fingerprint,2,introduced
musescore/MuseScore,28729,3213063461,Copilot,C++,02d82802f17a62b68f790364219b5e12254f078b,0fb1f42816b332493736c5a108947133b3448419,2.23.2,security-and-quality,cpp/duplicate-include-guard,Duplicate include guard,,,error,reliability|maintainability|modularity,problem,false,true,quality,correctness_reliability,codeql-rule-tags-v1.0.0,error,high,,src/engraving/rendering/score/chordlayout.h,22,"{""primaryLocationLineHash"": ""9aebb2135cc123b7:1"", ""primaryLocationStartColumnFingerprint"": ""0""}",fingerprint,fingerprint,1,introduced
musescore/MuseScore,28729,3213063461,Copilot,C++,02d82802f17a62b68f790364219b5e12254f078b,0fb1f42816b332493736c5a108947133b3448419,2.23.2,security-and-quality,cpp/duplicate-include-guard,Duplicate include guard,,,error,reliability|maintainability|modularity,problem,false,true,quality,correctness_reliability,codeql-rule-tags-v1.0.0,error,high,,src/engraving/dom/textedit.h,23,"{""primaryLocationLineHash"": ""ce263d80790b5da4:1"", ""primaryLocationStartColumnFingerprint"": ""0""}",fingerprint,fingerprint,1,introduced
elizaOS/eliza,4686,3078939326,OpenAI_Codex,TypeScript,fbafd8c4557b20c449840aef8b7e6140d051cb2d,e0bd92cbad6479af8d795e091bc57f3e1ad74477,2.23.2,security-and-quality,js/unused-local-variable,"Unused variable, import, function or class",,,recommendation,quality|maintainability|useless-code,problem,false,true,quality,maintainability,codeql-rule-tags-v1.0.0,recommendation,very-high,,packages/cli/src/commands/create.ts,13,"{""primaryLocationLineHash"": ""9e28ccefafcf92f2:1"", ""primaryLocationStartColumnFingerprint"": ""0""}",fingerprint,fingerprint,1,introduced
elizaOS/eliza,4686,3078939326,OpenAI_Codex,TypeScript,fbafd8c4557b20c449840aef8b7e6140d051cb2d,e0bd92cbad6479af8d795e091bc57f3e1ad74477,2.23.2,security-and-quality,js/unused-local-variable,"Unused variable, import, function or class",,,recommendation,quality|maintainability|useless-code,problem,false,true,quality,maintainability,codeql-rule-tags-v1.0.0,recommendation,very-high,,packages/cli/src/server/api/env.ts,5,"{""primaryLocationLineHash"": ""5447f7d1128b4e91:1"", ""primaryLocationStartColumnFingerprint"": ""0""}",fingerprint,fingerprint,1,introduced
elizaOS/eliza,4686,3078939326,OpenAI_Codex,TypeScript,fbafd8c4557b20c449840aef8b7e6140d051cb2d,e0bd92cbad6479af8d795e091bc57f3e1ad74477,2.23.2,security-and-quality,js/unused-local-variable,"Unused variable, import, function or class",,,recommendation,quality|maintainability|useless-code,problem,false,true,quality,maintainability,codeql-rule-tags-v1.0.0,recommendation,very-high,,packages/cli/src/server/api/env.ts,6,"{""primaryLocationLineHash"": ""22870f5d39f31c34:1"", ""primaryLocationStartColumnFingerprint"": ""0""}",fingerprint,fingerprint,1,introduced
mlflow/mlflow,15953,3098960084,Copilot,Python,557c8e522ec4c058fdf81c2dae4275906a18587f,3c74e69a9017e1ef5e7451bbfd1a7569fbfc15f0,2.23.2,security-and-quality,py/unused-global-variable,Unused global variable,,,recommendation,quality|maintainability|useless-code|external/cwe/cwe-563,problem,false,true,quality,maintainability,codeql-rule-tags-v1.0.0,recommendation,high,CWE-563,mlflow/genai/evaluation/utils.py,32,"{""primaryLocationLineHash"": ""ec5662fb628c2dbd:1"", ""primaryLocationStartColumnFingerprint"": ""0""}",fingerprint,fingerprint,1,introduced
TracecatHQ/tracecat,1287,3260236912,Claude_Code,Python,d45db2f020f66c3d319d8a23613a166c3c436d9b,51b32d165cbf654bf0a3ed8dca522c97d5468051,2.23.2,security-and-quality,py/unused-import,Unused import,,,recommendation,quality|maintainability|useless-code,problem,false,true,quality,maintainability,codeql-rule-tags-v1.0.0,recommendation,very-high,,alembic/env.py,12,"{""primaryLocationLineHash"": ""6bafaf6cdc0f009c:1"", ""primaryLocationStartColumnFingerprint"": ""0""}",fingerprint,fingerprint,1,introduced
