alert_id,duplicate_ordinal,case_id,group,repo_name,pr_number,pr_id,language,task_type,base_sha,head_sha,issue_domain,is_quality_alert,rule_id,rule_name,problem_severity,precision,quality_category,rule_tags,file_path,start_line,fingerprint,fingerprint_method,fingerprint_ambiguity_n,source_group,source_row_number,batch_id,attempt,execution_sha256,condition_present,valid_issue,introduced_by_pr,actionability,confidence,model_supported_introduced_issue,model_supported_actionable_issue
qalert-b81e2fd1bef698d43a96a905,1,adjcase-40cf7f6d4b039f0ea1127620,human,stanfordnlp/dspy,8231,2523726246,Python,feat,82b3291d024d19c922505c305e504f2a250d5062,9cd374aaa7c0177b76da5fdac411c236d49f9ce3,quality,true,py/cyclic-import,Cyclic import,recommendation,high,correctness_reliability,reliability|maintainability|modularity,dspy/primitives/tool.py,171,"{""primaryLocationLineHash"": ""9597e6338a9fa66e:1"", ""primaryLocationStartColumnFingerprint"": ""0""}",fingerprint,1,human,2387,adjbatch-644d5cafbdd8575e00e83874,1,59bc7bfd32b1fb103ef2c077dc460b64ac1a380e66f978b6b6c6e1f7062bce20,yes,contextual_exception,no,no_fix,high,0,0
qalert-b82238b767072fdf54f4f833,1,adjcase-c464e5115933540f41ce45d9,human,SoftFever/OrcaSlicer,9643,2523130576,C++,fix,57a6f613497879fd3bbe3f5eeeb32e9892f76e9e,cb89b717a8b10d07e9a674b18e73a6851f265cba,quality,true,cpp/unused-static-variable,Unused static variable,recommendation,high,maintainability,efficiency|useless-code|external/cwe/cwe-563,src/libigl/igl/volume.cpp,99,"{""primaryLocationLineHash"": ""a58f8fbc21bda8f8:1"", ""primaryLocationStartColumnFingerprint"": ""14""}",fingerprint,1,human,2917,adjbatch-1e77c77cea51df3d075ae94b,1,b89e07ded67a6d19a67d0b1a9a7a74df16046307d4c0fffb86dc8fb4ad15bc14,no,no,no,no_fix,high,0,0
qalert-b822687224922a9888fdd517,1,adjcase-b1006ad61c17cbbc8a963dfc,human,microsoft/ApplicationInsights-JS,2493,2418025347,TypeScript,feat,864441d1b55e207bbd52200f3108ab9b46efcbf4,3097337f5df484870bf332339dad5859e11a030b,quality,true,js/useless-assignment-to-local,Useless assignment to local variable,warning,very-high,maintainability,quality|maintainability|useless-code|external/cwe/cwe-563,docs/webSdk/applicationinsights-clickanalytics-js/assets/main.js,5,"{""primaryLocationLineHash"": ""9fe4d7121f653d46:1"", ""primaryLocationStartColumnFingerprint"": ""1466""}",fingerprint,18,human,1334,adjbatch-1752bfcdc66780ffc39e4375,1,d2f249cad18f0f168e50514b4983c70ecd462e46e133345d7a52f47faa883db6,uncertain,uncertain,uncertain,uncertain,low,0,0
qalert-b8229719fda72ad138eff801,1,adjcase-3d41606864d969d6a1c2feaa,human,OneKeyHQ/app-monorepo,6480,2268115815,TypeScript,feat,9583e085b073c033207fd38233118d492a42cd73,f43173a44eda431fa4ada2f0b179ee194493d13e,quality,true,js/useless-expression,Expression has no effect,warning,very-high,maintainability,quality|maintainability|useless-code|external/cwe/cwe-480|external/cwe/cwe-561,packages/shared/src/modules3rdParty/stripe-v3/index.js,1,"{""primaryLocationLineHash"": ""4a83a2821530ecd4:1"", ""primaryLocationStartColumnFingerprint"": ""53329""}",fingerprint,1,human,660,adjbatch-8dbceeb2506c8ec343678152,1,396d25d459f55ee1756f7607f1f9df79fbb5d0cfb7db746a56deb937678e9695,yes,contextual_exception,yes,no_fix,medium,0,0
qalert-b8346d651c4ee26fab46b818,1,adjcase-5496ed7d053e552fecf611e8,ai,rsyslog/rsyslog,5684,3134213890,C,fix,2bfef046d5a4fa5704cb0617c53df66005c90a53,36cb710ef27a73175b129f3c95bddf11b71691a6,quality,true,cpp/implicit-function-declaration,Implicit function declaration,warning,medium,correctness_reliability,correctness|maintainability,runtime/lookup.c,625,"{""primaryLocationLineHash"": ""cd3a8c21d59866e4:1"", ""primaryLocationStartColumnFingerprint"": ""7""}",fingerprint,1,ai,114,adjbatch-cedf561780672ba0ec3ca44c,1,08b9591a45e52b6d85a4f4d03247791619c272e418baf7fcc2c9bfebc3f297e1,no,no,no,no_fix,medium,0,0
qalert-b839793ccad19887645893ed,1,adjcase-3d41606864d969d6a1c2feaa,human,OneKeyHQ/app-monorepo,6480,2268115815,TypeScript,feat,9583e085b073c033207fd38233118d492a42cd73,f43173a44eda431fa4ada2f0b179ee194493d13e,quality,true,js/useless-expression,Expression has no effect,warning,very-high,maintainability,quality|maintainability|useless-code|external/cwe/cwe-480|external/cwe/cwe-561,packages/shared/src/modules3rdParty/stripe-v3/index.js,1,"{""primaryLocationLineHash"": ""4a83a2821530ecd4:1"", ""primaryLocationStartColumnFingerprint"": ""53944""}",fingerprint,1,human,711,adjbatch-476e753284221c29d5b68145,1,8f82e9ab3f90591b149b4e85c7607b7aa674317f5d5265e6089445a4620d6e3d,yes,contextual_exception,yes,no_fix,high,0,0
qalert-b844adb690e4bf91ad62fb58,1,adjcase-2a770a7d8a092a1eb2c0b953,ai,catatsuy/private-isu,664,3146937698,JavaScript,refactor,ca00396acc9abcf14d5008c22b22135f1c47500b,67605095cb5ec1836c60359a4318e0032d358e77,security,false,js/missing-rate-limiting,Missing rate limiting,warning,high,,security|external/cwe/cwe-770|external/cwe/cwe-307|external/cwe/cwe-400,webapp/node/src/app.ts,212,"{""primaryLocationLineHash"": ""5da5f90c1cbdf976:1"", ""primaryLocationStartColumnFingerprint"": ""19""}",fingerprint,1,ai,2113,adjbatch-84a4e628c67bff1f398ed089,1,9dd1c1d42090301542bab7f908fcd4b37cdc74c1c5a44896d13ab52a590e180c,yes,yes,no,should_fix,high,0,0
qalert-b8496f457fc8fdedc27616c0,1,adjcase-f6e2ddde4ac8d5b0b00ed0c6,human,lightdash/lightdash,14652,2495943784,TypeScript,fix,8451942127d1d471b0f34da0a877f054b616fb0c,6f47e2680b0c9a21da4b97321a13666058c5c727,quality,true,js/unused-local-variable,"Unused variable, import, function or class",recommendation,very-high,maintainability,quality|maintainability|useless-code,packages/backend/src/services/CsvService/CsvService.ts,2,"{""primaryLocationLineHash"": ""7b4421d6026ff5ec:1"", ""primaryLocationStartColumnFingerprint"": ""0""}",fingerprint,1,human,3820,adjbatch-e0714dcf2244289b6a79104e,1,7fe009b74cd1823b4f3ac756a5a857d98248225373824530575ad4a58699a9ab,yes,yes,yes,should_fix,high,1,1
qalert-b84d7223318e2a51e29c9377,1,adjcase-53f140f933ec1bfc6bc85908,ai,rsyslog/rsyslog,5754,3207874593,C,feat,d1fa394acc6b96e2286021a85645e25b8691b53e,7a9e40a658175e4df5494d24feadd8db13908616,quality,true,cpp/unused-static-variable,Unused static variable,recommendation,high,maintainability,efficiency|useless-code|external/cwe/cwe-563,plugins/mmaitag/mmaitag.c,41,"{""primaryLocationLineHash"": ""863f98614a881ad1:1"", ""primaryLocationStartColumnFingerprint"": ""28""}",fingerprint,1,ai,2672,adjbatch-344959e066666c5241e523ec,1,c354686f20e56b764b9ebfcc93ddfb2672dcfa1d1e52d4a9097fb6093de47d77,no,no,no,no_fix,high,0,0
qalert-b85fb08f2299616f210602ed,1,adjcase-d3b70f44199ee4c8c60e4b09,ai,dotCMS/core,32609,3216706697,Java,feat,232444a0d8c9e3e5924ea08a2a481ba26592e5c6,b0f6687b349b4943a5934cde0a8afed26340be80,quality,true,java/deprecated-call,Deprecated method or constructor invocation,recommendation,high,maintainability,maintainability|readability|non-attributable|external/cwe/cwe-477,dotCMS/src/main/java/com/dotcms/rendering/velocity/services/VTLLoader.java,60,"{""primaryLocationLineHash"": ""21755f7ce91e51e9:1"", ""primaryLocationStartColumnFingerprint"": ""13""}",fingerprint,1,ai,2468,adjbatch-45c939178cb13c1cbd0ed99d,2,08d8d5858af7714e43c0996c45d40b31f71338a4b15fe452b6eeff25a6895999,yes,yes,no,no_fix,high,0,0
qalert-b8629a12fca5658d2b32adbf,1,adjcase-1dd70dd2e238d5c047ed20d6,human,different-ai/note-companion,314,2289250040,TypeScript,feat,f155d3c1e8798e52b0922f5c9266c299d9fa208c,1d99cea1aff6e08d22322080dc15e428e39f5e23,security,false,js/insecure-temporary-file,Insecure temporary file,warning,medium,,external/cwe/cwe-377|external/cwe/cwe-378|security,packages/web/app/api/(newai)/transcribe/route.ts,24,"{""primaryLocationLineHash"": ""2849b614a3e2890b:1"", ""primaryLocationStartColumnFingerprint"": ""27""}",fingerprint,1,human,3635,adjbatch-088bade204547d117473a68f,1,cfbe1d8333b075e17723f1c33372ab00670f7d9533185f8a2866736fb2ce2fbd,yes,yes,no,optional,medium,0,0
qalert-b8666f963b5cdd95023ace5c,1,adjcase-b0f6321825621b90bf32eb9e,ai,chrxh/alien,138,3254883514,C++,refactor,e8bb90c04fc1d9310d338745d85946a500f869fa,5829e4608cf8146ff081653a9639e333c8318ddb,quality,true,cpp/dead-code-goto,Dead code due to goto or break statement,warning,high,maintainability,maintainability|external/cwe/cwe-561,source/EngineTestData/DescriptionTestDataFactory.cpp,293,"{""primaryLocationLineHash"": ""acd285e42913fdb1:1"", ""primaryLocationStartColumnFingerprint"": ""0""}",fingerprint,1,ai,396,adjbatch-3d82ed503a4c77f9e2418dfa,2,10001d94e124648cdb6f98e972f44bc0103d7fc2fdbaf0a16610fbaf5ac888dc,yes,no,no,no_fix,high,0,0
qalert-b86fba4fe66c1c215d398031,1,adjcase-cb5bbe221bd2aa0b7ab0c347,human,prebid/Prebid.js,12648,2274027926,JavaScript,feat,743f100fcfc2551b79cc1e677170a4e1796ebd51,9bac5f5ad051e7c6bb2333b1e4c3d31dbf8ffcf9,quality,true,js/automatic-semicolon-insertion,Semicolon insertion,recommendation,very-high,maintainability,quality|maintainability|readability|language-features|statistical|non-attributable,test/spec/modules/showheroes-bsBidAdapter_spec.js,288,"{""primaryLocationLineHash"": ""36df2b28ec9845c1:1"", ""primaryLocationStartColumnFingerprint"": ""0""}",fingerprint,1,human,2379,adjbatch-aa1fba6e98a039c108fc37ec,2,54c991ce602d173ed8bfcaf0415324480a1ebd7555412901cf94976e8526c805,yes,yes,yes,optional,medium,1,0
qalert-b881249c9bb6ffd0c69190bd,1,adjcase-f08c822c8923706ca7f999e3,human,Azure/azure-sdk-for-js,32578,2281459728,TypeScript,feat,eb284f94761391394f95f86df488aa633f73f2ab,0d1b66f57b9512f42077d17153f25edad1700ce4,quality,true,js/unused-local-variable,"Unused variable, import, function or class",recommendation,very-high,maintainability,quality|maintainability|useless-code,sdk/policy/arm-policy/test/policy_examples.ts,76,"{""primaryLocationLineHash"": ""3e8e8eb2329ab51:1"", ""primaryLocationStartColumnFingerprint"": ""6""}",fingerprint,1,human,3240,adjbatch-7b55eca95d6eb8e96fd8c70c,1,813877454e8a2951b5936f31271d68a5fd45825bf6fe69f6772c21b7e6a30f06,yes,yes,yes,should_fix,high,1,1
qalert-b885fca6e09cbc642d9fe445,1,adjcase-f3b07e94a7d62ecef15000a0,human,microsoft/typespec,7115,2478537850,Java,feat,0267f2e5398b3a40c6647395e0569fb9613f762b,4ca686975ed1961740330b3ccaa7163e7f73a17c,quality,true,java/missing-override-annotation,Missing Override annotation,recommendation,high,maintainability,quality|maintainability|readability,packages/http-client-java/generator/http-client-generator-core/src/main/java/com/microsoft/typespec/http/client/generator/core/template/clientcore/ClientCoreClientMethodTemplate.java,1140,"{""primaryLocationLineHash"": ""2f5ca3f52c1425:1"", ""primaryLocationStartColumnFingerprint"": ""15""}",fingerprint,1,human,2259,adjbatch-1333c3470d8d506e80cf2682,1,d63bc2f50daf08bf4ab0e67cd6dfe4bc608d147ea590d651f14f4f20b513d419,yes,yes,yes,should_fix,high,1,1
qalert-b8a0f15c97f906377f8ae44f,1,adjcase-f3b07e94a7d62ecef15000a0,human,microsoft/typespec,7115,2478537850,Java,feat,0267f2e5398b3a40c6647395e0569fb9613f762b,4ca686975ed1961740330b3ccaa7163e7f73a17c,quality,true,java/missing-override-annotation,Missing Override annotation,recommendation,high,maintainability,quality|maintainability|readability,packages/http-client-java/generator/http-client-generator-core/src/main/java/com/microsoft/typespec/http/client/generator/core/template/azurevnext/AzureVNextPomTemplate.java,151,"{""primaryLocationLineHash"": ""62f848e34536a639:1"", ""primaryLocationStartColumnFingerprint"": ""15""}",fingerprint,2,human,2257,adjbatch-035b6c0f35dbb403ff06e2e9,2,3ac6f6797c649c73829e1cb32d12a84b6a0abd2e1bfb3c81659303b412bae904,yes,yes,yes,should_fix,high,1,1
qalert-b8a17064eb9add9125f6fedb,1,adjcase-09a1f8b0823ff3c22dfd84f9,ai,featureform/enrichmcp,79,3160838798,Python,feat,f3d3fb6f7bce045937b1a09b214fb602e52b9b70,b8d1fcc0dd5fd69d1d13f17bc2e2d480cda451c9,quality,true,py/call/wrong-named-argument,Wrong name for an argument in a call,error,very-high,correctness_reliability,quality|reliability|correctness|external/cwe/cwe-628,examples/mutable_crud/app.py,30,"{""primaryLocationLineHash"": ""1b35938f2519f49c:1"", ""primaryLocationStartColumnFingerprint"": ""11""}",fingerprint,1,ai,2073,adjbatch-cabf09cec70065cd3f23d64c,1,ecd0538794cffdf87ca0a93a926d22f0a8b193c1c2fd218d71474c69dc6d6a75,no,no,no,no_fix,high,0,0
qalert-b8a3543f9cce450b29fee3b6,1,adjcase-f9ddce27d2b20565521e2138,human,crewAIInc/crewAI,1843,2259409621,Python,feat,a2f839fadae35bb3a0b72fa32f20071759958591,3cc5ce610e8c2fc47febf02e25503e11b41ab2a2,quality,true,py/unused-import,Unused import,recommendation,very-high,maintainability,quality|maintainability|useless-code,src/crewai/cli/cli.py,1,"{""primaryLocationLineHash"": ""72255d6728aba6b4:1"", ""primaryLocationStartColumnFingerprint"": ""0""}",fingerprint,1,human,4174,adjbatch-7e778c61b8793600b5bb685b,2,6c8ef60a48fddd4ee2c845212659755e11aa748b7d44b071a5b8cabe0f46bb1b,yes,yes,yes,should_fix,high,1,1
qalert-b8a6b4f8f15201afeeeb8167,1,adjcase-71b1ac4d9bb2c375f7375e3d,human,tradingview/lightweight-charts,1826,2363191720,TypeScript,feat,1157acbb7a5be85775e9d218b9a01fe2308ff35d,665253c67cb725fa34f040e0a4b81c25eaa958e1,quality,true,js/unused-local-variable,"Unused variable, import, function or class",recommendation,very-high,maintainability,quality|maintainability|useless-code,tests/e2e/graphics/test-cases/two-scales/two-overlays-share-scale.js,48,"{""primaryLocationLineHash"": ""84183fb00293aad0:1"", ""primaryLocationStartColumnFingerprint"": ""9""}",fingerprint,145,human,944,adjbatch-221de59875492daec1439604,2,6d222287ee5ac062d1b136172d56a9ab26a2bbc7ee0f02e682bd803a1315e4a1,yes,contextual_exception,no,no_fix,high,0,0
qalert-b8aead619ff08e36439f836d,1,adjcase-926e40f4ded15853c8e315fd,human,onlook-dev/onlook,1902,2535685079,TypeScript,fix,521704caca11e643febc24b626e6018c0f11bfed,cdec612879b30ade5fece0950f3596b35377cad1,quality,true,js/useless-assignment-to-local,Useless assignment to local variable,warning,very-high,maintainability,quality|maintainability|useless-code|external/cwe/cwe-563,apps/web/preload/dist/index.js,36867,"{""primaryLocationLineHash"": ""89bad62fbe5c01c:1"", ""primaryLocationStartColumnFingerprint"": ""1""}",fingerprint,1,human,2682,adjbatch-849afc5a5bd4d9a968d20359,1,09a2908fb33c04e45ab6c99e4152879fc0e82b3d7028d0c21a8b134f39e87166,yes,contextual_exception,yes,no_fix,high,0,0
qalert-b8b5b2401bc19815e33095a7,1,adjcase-06781e6895c51cd5148fb63f,human,elizaOS/eliza,3526,2338146242,TypeScript,refactor,48b91212d2967fa9b5296e7add66873132b48850,15fd3725aca657b26b7f6b77794f89b54a766a4f,security,false,js/log-injection,Log injection,error,medium,,security|external/cwe/cwe-117,packages/plugin-local-ai/src/index.ts,598,"{""primaryLocationLineHash"": ""9d3993145499f37b:1"", ""primaryLocationStartColumnFingerprint"": ""45""}",fingerprint,1,human,2130,adjbatch-e597e92ac2a5613364dc2271,1,5deff0ffb2ed2b12956ea9c1172d715f20ee894fc48465a0c030bb28c72c798f,yes,contextual_exception,no,no_fix,high,0,0
qalert-b8b8d1fac9b04edb6734cd0e,1,adjcase-996790020aab2cdd6ffc7bae,ai,dartsim/dart,1965,3071170809,C++,fix,ca52696cf4841eb89f88c5642a859330d249ec62,02a26cf06490f20d8409ef68d46798ce82bc5113,quality,true,cpp/unused-static-variable,Unused static variable,recommendation,high,maintainability,efficiency|useless-code|external/cwe/cwe-563,dart/dynamics/JacobianNode.hpp,246,"{""primaryLocationLineHash"": ""bf13e10873079ef9:1"", ""primaryLocationStartColumnFingerprint"": ""8""}",fingerprint,1,ai,834,adjbatch-68da15784c055d69b0282f94,1,34f43f95857674afc73b890a5ae50afc0cf8eef4aaf53f323d470f2456701567,no,no,no,no_fix,high,0,0
qalert-b8b95b829dba7d90dda3a69d,1,adjcase-3d41606864d969d6a1c2feaa,human,OneKeyHQ/app-monorepo,6480,2268115815,TypeScript,feat,9583e085b073c033207fd38233118d492a42cd73,f43173a44eda431fa4ada2f0b179ee194493d13e,quality,true,js/useless-expression,Expression has no effect,warning,very-high,maintainability,quality|maintainability|useless-code|external/cwe/cwe-480|external/cwe/cwe-561,packages/shared/src/modules3rdParty/stripe-v3/index.js,1,"{""primaryLocationLineHash"": ""4a83a2821530ecd4:1"", ""primaryLocationStartColumnFingerprint"": ""52676""}",fingerprint,1,human,608,adjbatch-476e753284221c29d5b68145,1,8f82e9ab3f90591b149b4e85c7607b7aa674317f5d5265e6089445a4620d6e3d,yes,contextual_exception,yes,no_fix,high,0,0
qalert-b8c74c0b52f28295ca7c0dbd,1,adjcase-b1006ad61c17cbbc8a963dfc,human,microsoft/ApplicationInsights-JS,2493,2418025347,TypeScript,feat,864441d1b55e207bbd52200f3108ab9b46efcbf4,3097337f5df484870bf332339dad5859e11a030b,quality,true,js/useless-assignment-to-local,Useless assignment to local variable,warning,very-high,maintainability,quality|maintainability|useless-code|external/cwe/cwe-563,AISKU/Tests/Manual/ai3.test.js,252,"{""primaryLocationLineHash"": ""76302fcd4cb0eb4a:1"", ""primaryLocationStartColumnFingerprint"": ""4""}",fingerprint,2,human,1304,adjbatch-2fc7c136160da7ef64c2ea4c,2,3b65c56ef845d16f85468a26deb7da6711fb8ffc33740dc125454dfa0e33fbec,yes,contextual_exception,yes,no_fix,high,0,0
qalert-b8c99971cf709365f2b6400f,1,adjcase-3d41606864d969d6a1c2feaa,human,OneKeyHQ/app-monorepo,6480,2268115815,TypeScript,feat,9583e085b073c033207fd38233118d492a42cd73,f43173a44eda431fa4ada2f0b179ee194493d13e,quality,true,js/useless-expression,Expression has no effect,warning,very-high,maintainability,quality|maintainability|useless-code|external/cwe/cwe-480|external/cwe/cwe-561,packages/shared/src/modules3rdParty/stripe-v3/index.js,1,"{""primaryLocationLineHash"": ""4a83a2821530ecd4:1"", ""primaryLocationStartColumnFingerprint"": ""49667""}",fingerprint,1,human,366,adjbatch-476e753284221c29d5b68145,1,8f82e9ab3f90591b149b4e85c7607b7aa674317f5d5265e6089445a4620d6e3d,yes,contextual_exception,yes,no_fix,high,0,0
qalert-b8ccf6cd21b91aadb34c95e1,1,adjcase-70d81c0c80ce34faf70d135a,ai,bespokelabsai/curator,316,2773427771,Python,fix,b6615827848c889d6bbefc4d356e2ecf207957d7,455e0b612101dec2745d8132c51e144ff405ced9,quality,true,py/multiple-definition,Variable defined multiple times,warning,very-high,maintainability,quality|maintainability|useless-code|external/cwe/cwe-563,src/bespokelabs/curator/request_processor/batch/base_batch_request_processor.py,71,"{""primaryLocationLineHash"": ""edc01d85cfb19286:1"", ""primaryLocationStartColumnFingerprint"": ""4""}",fingerprint,1,ai,1560,adjbatch-265e7ae656aa3034f26e099a,1,989fdf60042140c2e9d335c54700121aa91045b3e1babc9ffe9852e8ffb19ef2,yes,yes,no,should_fix,high,0,0
qalert-b8d4d12bde79e38245573b70,1,adjcase-b771b6601a2142a34f498de0,ai,prebid/Prebid.js,13167,3088710464,JavaScript,refactor,d1e86a7da9b40429d62ba5303ed22aff2e638889,026eb4dfd15db2e241287511da70de086053d538,quality,true,js/automatic-semicolon-insertion,Semicolon insertion,recommendation,very-high,maintainability,quality|maintainability|readability|language-features|statistical|non-attributable,modules/intentIqAnalyticsAdapter.js,163,"{""primaryLocationLineHash"": ""c41a86705b20af5b:1"", ""primaryLocationStartColumnFingerprint"": ""0""}",fingerprint,1,ai,1317,adjbatch-8f0aecefe03d95aea831fba2,1,97d0496b5cc962768761b272ead60d1be484b7d9ab1398600f66f6fc1c08500b,yes,yes,yes,should_fix,high,1,1
qalert-b8e0a2b8536725782b936cae,1,adjcase-996790020aab2cdd6ffc7bae,ai,dartsim/dart,1965,3071170809,C++,fix,ca52696cf4841eb89f88c5642a859330d249ec62,02a26cf06490f20d8409ef68d46798ce82bc5113,quality,true,cpp/large-parameter,Large object passed by value,recommendation,very-high,maintainability,efficiency|readability|statistical|non-attributable,tests/integration/test_PackageResourceRetriever.cpp,327,"{""primaryLocationLineHash"": ""55f345fbb2c66fa8:1"", ""primaryLocationStartColumnFingerprint"": ""5""}",fingerprint,1,ai,881,adjbatch-636d9d87accb89a55a57e7bd,1,21ea664a6b1beac4df56e95e675ffc78f8c1d6f4b94d345023264d13d27877cf,no,no,no,no_fix,high,0,0
qalert-b8e7b0803faae42263caff1c,1,adjcase-5f1004893dea1bab1c9a21b1,ai,onlook-dev/onlook,2088,3125657433,TypeScript,fix,66bce196402fd88d9c23504c8f8daa2a48d52db1,1df4fb4386a34af34061cd798a79297f4f02a789,quality,true,js/unused-local-variable,"Unused variable, import, function or class",recommendation,very-high,maintainability,quality|maintainability|useless-code,apps/web/preload/dist/index.js,17230,"{""primaryLocationLineHash"": ""b4d261f4d12ddba4:1"", ""primaryLocationStartColumnFingerprint"": ""4""}",fingerprint,1,ai,419,adjbatch-c51461e2dabf0bc37ff0c393,2,abe4f595a975dd895cd4f2df50b360791d77da1f08d05a476c9a96617d8debb2,yes,contextual_exception,no,no_fix,high,0,0
qalert-b8ec4131c51361963ed7e482,1,adjcase-4f0136d2c6347524ceb15fad,human,meshtastic/firmware,6242,2375316863,C++,feat,a924b9d94a163d826bfe5aa6fb20340ca3db61fd,6da75b5eeafc44f1fecd87a54c252716cad59d77,quality,true,cpp/large-parameter,Large object passed by value,recommendation,very-high,maintainability,efficiency|readability|statistical|non-attributable,src/mesh/TypeConversions.cpp,47,"{""primaryLocationLineHash"": ""8452aec6ea23d5e4:1"", ""primaryLocationStartColumnFingerprint"": ""83""}",fingerprint,1,human,3803,adjbatch-f4f2b40876c0d39fb98e2d29,1,762daa489fe127cf6a6a3e21877193b77da4c4ed8e58fe47df718b16f784a2db,yes,yes,no,optional,high,0,0
qalert-b8f7b1d2fda97521054c0480,1,adjcase-b141da09ef0e9c193fc1a34c,human,Kanaries/graphic-walker,463,2558416409,TypeScript,feat,3ea7c98eeda551da7e2fced536a26fca21bb7d33,f1d55d2793c5ef8747a36a28f52c9d397e3d401d,quality,true,js/unused-local-variable,"Unused variable, import, function or class",recommendation,very-high,maintainability,quality|maintainability|useless-code,packages/graphic-walker/src/vis/observable-plot-renderer.tsx,39,"{""primaryLocationLineHash"": ""e7eacdc07c746476:1"", ""primaryLocationStartColumnFingerprint"": ""6""}",fingerprint,1,human,2009,adjbatch-88514ed8ce3eb27a93603ade,2,34ca77ee736d590bfd829836b519462daaedcac6985e963bc5babe290a7f94b7,yes,yes,yes,should_fix,high,1,1
qalert-b8fea1b9d18ed06387485693,1,adjcase-92e9447bc678e1ff14d1dda3,human,gridaco/grida,241,2309219428,TypeScript,feat,23220390f59814d50f0097560527323d105c01c9,439be06c6344498766ce74f6cc9908630360502d,quality,true,js/unused-local-variable,"Unused variable, import, function or class",recommendation,very-high,maintainability,quality|maintainability|useless-code,apps/forms/grida-io-model/index.ts,3,"{""primaryLocationLineHash"": ""6698f91a3f44c926:1"", ""primaryLocationStartColumnFingerprint"": ""0""}",fingerprint,1,human,2500,adjbatch-2ea6b8d1e5fd53ddac5eaf9d,1,1749fd59836c6911d4f0721beb066d0a8fea5ee18b55663546a1cbbfecd74829,yes,yes,yes,should_fix,high,1,1
qalert-b903b160685d11009de657b2,1,adjcase-73a1b3a12e3b6175e97802d7,ai,AgentOps-AI/agentops,650,2794323375,Python,feat,6d0459a1860952805c69fe99d9982dc4b2f1ba1b,9e3393db78c9582e7098edec23e7714d38ba90f5,quality,true,py/unused-import,Unused import,recommendation,very-high,maintainability,quality|maintainability|useless-code,examples/anthropic_examples/anthropic-example-sync.py,26,"{""primaryLocationLineHash"": ""ec39fc94607480d1:1"", ""primaryLocationStartColumnFingerprint"": ""0""}",fingerprint,1,ai,922,adjbatch-b4f305eda8eb57ea45961239,1,340d39777daeb8e75030fd280d63f6cf55b434c3add6c1d2ffd0dad57ceea648,yes,yes,yes,should_fix,high,1,1
qalert-b9060ab11cc333fada8ee838,1,adjcase-3d41606864d969d6a1c2feaa,human,OneKeyHQ/app-monorepo,6480,2268115815,TypeScript,feat,9583e085b073c033207fd38233118d492a42cd73,f43173a44eda431fa4ada2f0b179ee194493d13e,quality,true,js/useless-expression,Expression has no effect,warning,very-high,maintainability,quality|maintainability|useless-code|external/cwe/cwe-480|external/cwe/cwe-561,packages/shared/src/modules3rdParty/stripe-v3/index.js,1,"{""primaryLocationLineHash"": ""4a83a2821530ecd4:1"", ""primaryLocationStartColumnFingerprint"": ""463610""}",fingerprint,1,human,860,adjbatch-476e753284221c29d5b68145,1,8f82e9ab3f90591b149b4e85c7607b7aa674317f5d5265e6089445a4620d6e3d,yes,contextual_exception,yes,no_fix,high,0,0
qalert-b9076378bd0c6d68a3e17eff,1,adjcase-9f2ae71933c8030181d69a63,ai,camunda/camunda,35374,3231788654,Java,feat,3eea5510a3010b2fe3a2b9d9b8af55dfddd8fd04,512fa81365f51aec4d7cabae2958a32818bcd14c,quality,true,java/non-overriding-package-private,Confusing non-overriding of package-private method,warning,medium,correctness_reliability,quality|maintainability|readability|correctness,zeebe/gateway-rest/src/test/java/io/camunda/zeebe/gateway/rest/controller/usermanagement/GroupQueryControllerTest.java,237,"{""primaryLocationLineHash"": ""bf27147401e6aed:1"", ""primaryLocationStartColumnFingerprint"": ""5""}",fingerprint,19,ai,1674,adjbatch-76a368374489521610272460,1,29fd2697708d71c789505ca515f10d92f982a3aea87b4529d093b4095dc6456d,yes,yes,no,should_fix,high,0,0
qalert-b92d569ef9319014a008686d,1,adjcase-46664ad0c0ec7b9428467c50,ai,bytebot-ai/bytebot,51,3240718422,TypeScript,feat,1721545c9649b6b5b1ccdab33ef16a07c9347e8a,3260d16003af721e68e5c302526fc4d70c79cf7b,quality,true,js/unused-local-variable,"Unused variable, import, function or class",recommendation,very-high,maintainability,quality|maintainability|useless-code,packages/bytebot-agent/src/agent/agent.processor.ts,25,"{""primaryLocationLineHash"": ""2b749e20ea774b4b:1"", ""primaryLocationStartColumnFingerprint"": ""0""}",fingerprint,1,ai,1538,adjbatch-58b8011e1f2989d3ef149054,1,4e6960d92f74994c6d7e0ccc62c39a87b20b34da968f277ca44527ad5273e2b0,yes,yes,yes,optional,high,1,0
qalert-b939beec303a7c1c2e4e6fc3,1,adjcase-286f019240d8e81eb49541c1,human,elizaOS/eliza,4575,2517434352,TypeScript,feat,d5be8af5fea30422e102de9fa7221bb9ea2e2b8a,5869bc51d4b15d0d8f43681c2101d73141f68d75,quality,true,js/unused-local-variable,"Unused variable, import, function or class",recommendation,very-high,maintainability,quality|maintainability|useless-code,packages/plugin-polygon/src/actions/bridgeDeposit.ts,31,"{""primaryLocationLineHash"": ""f206642c3e924081:1"", ""primaryLocationStartColumnFingerprint"": ""6""}",fingerprint,1,human,3347,adjbatch-2ca63eb2d2191b851bed7c56,1,c312a01e27eeaf7da4fb0add44b4c229fa9f7d9a8d3a63bbf04ea09797effa9e,yes,yes,yes,should_fix,high,1,1
